"Type","SumEntropy"
"True","0.622719935020907"
"Perm","0.638935792662276"
"Perm","0.636824346472934"
"Perm","0.641026852783823"
"Perm","0.639029979224498"
"Perm","0.640285002749303"
"Perm","0.638918166045313"
"Perm","0.639972015574846"
"Perm","0.63770231362938"
"Perm","0.640323557464422"
"Perm","0.634721045523818"
"Perm","0.638892051795857"
"Perm","0.636828542619632"
"Perm","0.637856212455222"
"Perm","0.640124398581117"
"Perm","0.637177928353646"
"Perm","0.639734272525605"
"Perm","0.639346845455503"
"Perm","0.635360644639587"
"Perm","0.638405490757628"
"Perm","0.639962515707742"
"Perm","0.63802381218801"
"Perm","0.639243205590944"
"Perm","0.639233323160558"
"Perm","0.639068243613671"
"Perm","0.637477126206139"
"Perm","0.639015206835131"
"Perm","0.639489526623129"
"Perm","0.639580384708131"
"Perm","0.639387464676011"
"Perm","0.640926631564726"
"Perm","0.638110726074746"
"Perm","0.638297049201918"
"Perm","0.639621259515039"
"Perm","0.639809565976612"
"Perm","0.639720189963282"
"Perm","0.642174848895748"
"Perm","0.64013686200322"
"Perm","0.639585519193861"
"Perm","0.641429690358048"
"Perm","0.640386320036086"
"Perm","0.639742061282587"
"Perm","0.638284647746305"
"Perm","0.64055327822663"
"Perm","0.638336189159087"
"Perm","0.63855886386186"
"Perm","0.638979538582476"
"Perm","0.63767766215276"
"Perm","0.638077362447207"
"Perm","0.639530192310228"
"Perm","0.638669895297728"
"Perm","0.637238102284648"
"Perm","0.639017891297237"
"Perm","0.641435780003717"
"Perm","0.639724588421645"
"Perm","0.639813709320636"
"Perm","0.638889983246124"
"Perm","0.638268299349732"
"Perm","0.639415588932766"
"Perm","0.637388984299321"
"Perm","0.639795967539441"
"Perm","0.640242025221948"
"Perm","0.640072474974045"
"Perm","0.639102912997434"
"Perm","0.637703315688269"
"Perm","0.639742364760112"
"Perm","0.638484175644582"
"Perm","0.638534665714675"
"Perm","0.637757345167425"
"Perm","0.637091804732585"
"Perm","0.638315470928946"
"Perm","0.639761377535534"
"Perm","0.640812755425138"
"Perm","0.637666627109805"
"Perm","0.638196262846374"
"Perm","0.639381649777943"
"Perm","0.637932277373748"
"Perm","0.637671200625023"
"Perm","0.637673925795871"
"Perm","0.639665745579217"
"Perm","0.642018103000228"
"Perm","0.640976418762953"
"Perm","0.639924310225009"
"Perm","0.640452117836813"
"Perm","0.637704693923225"
"Perm","0.640935041212792"
"Perm","0.637166223387983"
"Perm","0.639880469512797"
"Perm","0.639005255877086"
"Perm","0.639302059720699"
"Perm","0.641367587709546"
"Perm","0.638842243084324"
"Perm","0.63816870730086"
"Perm","0.638552079534564"
"Perm","0.641546379323316"
"Perm","0.640129699518491"
"Perm","0.641698277641685"
"Perm","0.639441796348611"
"Perm","0.638366797096239"
"Perm","0.639927625908619"
"Perm","0.63849928452872"
