"Type","SumEntropy"
"True","0.127157470098644"
"Perm","0.0374658656460526"
"Perm","0.0517962783932111"
"Perm","-0.0510540834065617"
"Perm","-0.000287928882664046"
"Perm","-0.0105799568969089"
"Perm","-0.0352781395785203"
"Perm","-0.0253096281543633"
"Perm","0.0426363595468122"
"Perm","-0.0277632304413137"
"Perm","0.0344025700365923"
"Perm","0.0476743241386561"
"Perm","0.0315292091017499"
"Perm","0.00428409881960334"
"Perm","-0.00358623676434033"
"Perm","-0.105544609757991"
"Perm","-0.109686574955527"
"Perm","0.1259243537997"
"Perm","0.0857958417288004"
"Perm","-0.0563965862815843"
"Perm","-0.104911009751568"
"Perm","0.0665957152893216"
"Perm","-0.0265869180068005"
"Perm","-0.0200859925073116"
"Perm","0.0786881916906895"
"Perm","0.0388218763236325"
"Perm","0.0265477911804433"
"Perm","-0.144928577107252"
"Perm","0.0498393480493183"
"Perm","-0.061780854870943"
"Perm","-0.00854866271636956"
"Perm","-0.0931205826112226"
"Perm","-0.0188161707751691"
"Perm","-0.0308006773209567"
"Perm","-0.0154724546537242"
"Perm","-0.0319707711883522"
"Perm","-0.0155011145294339"
"Perm","-0.00754796182694228"
"Perm","0.138688683633205"
"Perm","-0.00287210650704806"
"Perm","0.00513573459416783"
"Perm","0.0195294770591744"
"Perm","0.0194566020698107"
"Perm","-0.0525323420242704"
"Perm","0.0982735315997294"
"Perm","-0.0250063501186418"
"Perm","-0.165539304821574"
"Perm","0.0227289642617342"
"Perm","-0.00443691606128616"
"Perm","-0.0203858610531696"
"Perm","-0.0973211601366538"
"Perm","-0.043504792798101"
"Perm","0.0314681259523655"
"Perm","0.0579603535995304"
"Perm","0.0564923395152546"
"Perm","0.0241527017482017"
"Perm","0.0973638801628575"
"Perm","0.00167161811952388"
"Perm","0.0550685008927936"
"Perm","0.0182104068821063"
"Perm","0.00401334226078021"
"Perm","-0.048560508972428"
"Perm","0.0657659860480062"
"Perm","-0.0211804618635739"
"Perm","-0.100448427959681"
"Perm","-0.0372970947725544"
"Perm","0.0432573146378253"
"Perm","0.0275606168350652"
"Perm","-0.149234720587414"
"Perm","-0.0992224240034818"
"Perm","0.058708553430921"
"Perm","-0.0365945538019691"
"Perm","-0.0687939180943966"
"Perm","-0.0805381580517964"
"Perm","-0.0525980009642081"
"Perm","0.071005156950625"
"Perm","-0.0348521546505549"
"Perm","-0.0186747176381351"
"Perm","-0.0414996238703351"
"Perm","0.0128519995301704"
"Perm","-0.0675960229061094"
"Perm","0.122237067509476"
"Perm","-0.0247581863778266"
"Perm","0.0272809422933117"
"Perm","-0.037206480025312"
