ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-320-513-1,cuda1238,Dargwa (Tsudakhar dialect),1852,муртара,CyrillTrans,often,,,murtara,Phonemic
14-310-513-1,cuda1238,Dargwa (Tsudakhar dialect),1676,гьармуртара,CyrillTrans,always,,,harmurtara,Phonemic
14-290-513-1,cuda1238,Dargwa (Tsudakhar dialect),790,хІядурсе,CyrillTrans,ready,,,ħaˤdurse,Phonemic
14-280-513-1,cuda1238,Dargwa (Tsudakhar dialect),1928,тІашилцуннез,CyrillTrans,"cease, stop",,,t’ašilcunnez,Phonemic
14-270-513-1,cuda1238,Dargwa (Tsudakhar dialect),1766,таманбирхулез,CyrillTrans,finish,,,tamanbirxulez,Phonemic
14-260-513-1,cuda1238,Dargwa (Tsudakhar dialect),743,таманбиркьулез,CyrillTrans,end (temporal),,,tamanbirq’ulez,Phonemic
14-250-513-1,cuda1238,Dargwa (Tsudakhar dialect),1806,бехІирхьуиз,CyrillTrans,"begin, beginning",,,"beħirx̌uiz, beħbirx̌ui",Phonemic
14-250-513-3,cuda1238,Dargwa (Tsudakhar dialect),1806,бехІбирхьуи,CyrillTrans,"begin, beginning",,,"beħirx̌uiz, beħbirx̌ui",Phonemic
14-240-513-1,cuda1238,Dargwa (Tsudakhar dialect),425,кьанирхулез,CyrillTrans,"retard, delay",,,q’anirxulez,Phonemic
14-230-513-1,cuda1238,Dargwa (Tsudakhar dialect),754,хъалабикІулез,CyrillTrans,"hasten, hurry",,,"qalabik’ulez, q’anirxulez",Phonemic
14-230-513-3,cuda1238,Dargwa (Tsudakhar dialect),754,кьанирхулез,CyrillTrans,"hasten, hurry",,,"qalabik’ulez, q’anirxulez",Phonemic
14-220-513-1,cuda1238,Dargwa (Tsudakhar dialect),701,орхІясе,CyrillTrans,slow,,,orħaˤse,Phonemic
14-210-513-1,cuda1238,Dargwa (Tsudakhar dialect),1631,гъалабале,CyrillTrans,"swift, fast, quick",,,ɣalabale,Phonemic
14-190-513-1,cuda1238,Dargwa (Tsudakhar dialect),1963,буссягьат,CyrillTrans,immediately,,,bus̄aˤhat,Phonemic
14-180-513-1,cuda1238,Dargwa (Tsudakhar dialect),1376,гьанне,CyrillTrans,now,,,hanne,Phonemic
14-170-513-1,cuda1238,Dargwa (Tsudakhar dialect),477,кьанне,CyrillTrans,late,,,q’anne,Phonemic
14-160-513-1,cuda1238,Dargwa (Tsudakhar dialect),672,чявле,CyrillTrans,early,,,čaˤwle,Phonemic
14-150-513-1,cuda1238,Dargwa (Tsudakhar dialect),1229,ухънасе,CyrillTrans,old,,,uqnase,Phonemic
14-140-513-1,cuda1238,Dargwa (Tsudakhar dialect),1207,жагьиласе,CyrillTrans,young,,,žahilase,Phonemic
14-120-513-1,cuda1238,Dargwa (Tsudakhar dialect),1789,замана,CyrillTrans,age,,,"zamana, ʕaˤsru, epoxa",Phonemic
14-120-513-3,cuda1238,Dargwa (Tsudakhar dialect),1789,гІясру,CyrillTrans,age,,,"zamana, ʕaˤsru, epoxa",Phonemic
14-120-513-5,cuda1238,Dargwa (Tsudakhar dialect),1789,эпоха,CyrillTrans,age,,,"zamana, ʕaˤsru, epoxa",Phonemic
14-130-513-1,cuda1238,Dargwa (Tsudakhar dialect),1231,сакасе,CyrillTrans,new,,,sakase,Phonemic
14-110-513-1,cuda1238,Dargwa (Tsudakhar dialect),892,замана,CyrillTrans,time,,,zamana,Phonemic
13-440-513-1,cuda1238,Dargwa (Tsudakhar dialect),417,хІяйнализ,CyrillTrans,three times,,,ħaˤynaliz,Phonemic
13-420-513-1,cuda1238,Dargwa (Tsudakhar dialect),1859,хІябозил,CyrillTrans,third,,,ħaˤbozil,Phonemic
13-380-513-1,cuda1238,Dargwa (Tsudakhar dialect),1546,чІуйнаиз,CyrillTrans,two times,,,č’uynaiz,Phonemic
13-370-513-1,cuda1238,Dargwa (Tsudakhar dialect),1888,мишисне,CyrillTrans,pair,,,mišisne,Phonemic
13-360-513-1,cuda1238,Dargwa (Tsudakhar dialect),1384,чІуйзил,CyrillTrans,second,,,č’uyzil,Phonemic
13-350-513-1,cuda1238,Dargwa (Tsudakhar dialect),1529,гьитидил,CyrillTrans,last,,,hitidil,Phonemic
13-340-513-1,cuda1238,Dargwa (Tsudakhar dialect),728,цайзил,CyrillTrans,first,,,cayzil,Phonemic
13-330-513-1,cuda1238,Dargwa (Tsudakhar dialect),1580,ца,CyrillTrans,"alone, only",,,"ca, callaca",Phonemic
13-330-513-3,cuda1238,Dargwa (Tsudakhar dialect),1580,цаллаца,CyrillTrans,"alone, only",,,"ca, callaca",Phonemic
13-240-513-1,cuda1238,Dargwa (Tsudakhar dialect),816,чищала,CyrillTrans,half,,,čiš̄ala,Phonemic
13-230-513-1,cuda1238,Dargwa (Tsudakhar dialect),779,бутІа,CyrillTrans,"part, piece",,,"but’a, biyax̌ala",Phonemic
13-230-513-3,cuda1238,Dargwa (Tsudakhar dialect),779,бияхьала,CyrillTrans,"part, piece",,,"but’a, biyax̌ala",Phonemic
13-220-513-1,cuda1238,Dargwa (Tsudakhar dialect),1624,бацІсне,CyrillTrans,empty,,,bac’sne,Phonemic
13-210-513-1,cuda1238,Dargwa (Tsudakhar dialect),1429,бицибсе,CyrillTrans,full,,,bicibse,Phonemic
13-190-513-1,cuda1238,Dargwa (Tsudakhar dialect),2023,дякилал,CyrillTrans,"multitude, crowd",,,daˤkilal,Phonemic
13-181-513-1,cuda1238,Dargwa (Tsudakhar dialect),1241,цакамсне,CyrillTrans,some,,,cakamsne,Phonemic
13-170-513-1,cuda1238,Dargwa (Tsudakhar dialect),1242,никасе,CyrillTrans,"little (quantity), few",,,nikase,Phonemic
13-180-513-1,cuda1238,Dargwa (Tsudakhar dialect),1881,бегъура,CyrillTrans,enough,,,beɣura,Phonemic
13-160-513-1,cuda1238,Dargwa (Tsudakhar dialect),1992,хуласе,CyrillTrans,more,,,xulase,Phonemic
13-150-513-1,cuda1238,Dargwa (Tsudakhar dialect),1198,дяхъил,CyrillTrans,"much, many",,,daˤqil,Phonemic
13-140-513-1,cuda1238,Dargwa (Tsudakhar dialect),98,лядинда,CyrillTrans,"every, all",,,laˤdinda,Phonemic
13-107-513-1,cuda1238,Dargwa (Tsudakhar dialect),1420,лужиз,CyrillTrans,count,,,lužiz,Phonemic
13-106-513-1,cuda1238,Dargwa (Tsudakhar dialect),1843,азир,CyrillTrans,thousand,,,azir,Phonemic
13-105-513-1,cuda1238,Dargwa (Tsudakhar dialect),1634,дарщал,CyrillTrans,hundred,,,darš̄al,Phonemic
13-104-513-1,cuda1238,Dargwa (Tsudakhar dialect),1710,гъал,CyrillTrans,twenty,,,ɣal,Phonemic
13-103-513-1,cuda1238,Dargwa (Tsudakhar dialect),1709,вецІну гьура,CyrillTrans,fifteen,,,wec’nu hura,Phonemic
13-102-513-1,cuda1238,Dargwa (Tsudakhar dialect),1707,вецІну чІура,CyrillTrans,twelve,,,wec’nu č’ura,Phonemic
13-101-513-1,cuda1238,Dargwa (Tsudakhar dialect),1706,вецІну цара,CyrillTrans,eleven,,,wec’nu cara,Phonemic
13-100-513-1,cuda1238,Dargwa (Tsudakhar dialect),1515,вецІал,CyrillTrans,ten,,,wec’al,Phonemic
13-90-513-1,cuda1238,Dargwa (Tsudakhar dialect),1483,урчІемал,CyrillTrans,nine,,,urč’emal,Phonemic
13-80-513-1,cuda1238,Dargwa (Tsudakhar dialect),1705,кегьел,CyrillTrans,eight,,,kehel,Phonemic
