ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-320-522-1,kumy1244,Kumyk (Karabudakhkent dialect),1852,кёбюсю,CyrillTrans,often,,,köbüsü,Phonemic
14-310-522-1,kumy1244,Kumyk (Karabudakhkent dialect),1676,гьар заман,CyrillTrans,always,,,har zaman,Phonemic
14-290-522-1,kumy1244,Kumyk (Karabudakhkent dialect),790,гьазир заман,CyrillTrans,ready,,,hazir zaman,Phonemic
14-280-522-1,kumy1244,Kumyk (Karabudakhkent dialect),1928,токътамакъ,CyrillTrans,"cease, stop",,,toqtamaq,Phonemic
14-270-522-1,kumy1244,Kumyk (Karabudakhkent dialect),1766,битдирмек,CyrillTrans,finish,,,bitdirmek,Phonemic
14-260-522-1,kumy1244,Kumyk (Karabudakhkent dialect),743,битдирмек,CyrillTrans,end (temporal),,,bitdirmek,Phonemic
14-252-522-1,kumy1244,Kumyk (Karabudakhkent dialect),1186,узатмакъ,CyrillTrans,"last, endure",,,"uzatmaq, turmaq",Phonemic
14-252-522-3,kumy1244,Kumyk (Karabudakhkent dialect),1186,турмакъ,CyrillTrans,"last, endure",,,"uzatmaq, turmaq",Phonemic
14-250-522-1,kumy1244,Kumyk (Karabudakhkent dialect),1806,башы,CyrillTrans,"begin, beginning",,,"bašɨ, bašlamaq",Phonemic
14-250-522-3,kumy1244,Kumyk (Karabudakhkent dialect),1806,башламакъ,CyrillTrans,"begin, beginning",,,"bašɨ, bašlamaq",Phonemic
14-240-522-1,kumy1244,Kumyk (Karabudakhkent dialect),425,токътатмакъ,CyrillTrans,"retard, delay",,,"toqtatmaq, gen qaldɨrmaq",Phonemic
14-240-522-3,kumy1244,Kumyk (Karabudakhkent dialect),425,ген къалдырмакъ,CyrillTrans,"retard, delay",,,"toqtatmaq, gen qaldɨrmaq",Phonemic
14-230-522-1,kumy1244,Kumyk (Karabudakhkent dialect),754,алгъасамакъ,CyrillTrans,"hasten, hurry",,,"alɣasamaq, čalt aylanamaq",Phonemic
14-230-522-3,kumy1244,Kumyk (Karabudakhkent dialect),754,чалт айланамакъ,CyrillTrans,"hasten, hurry",,,"alɣasamaq, čalt aylanamaq",Phonemic
14-220-522-1,kumy1244,Kumyk (Karabudakhkent dialect),701,аста,CyrillTrans,slow,,,asta,Phonemic
14-210-522-1,kumy1244,Kumyk (Karabudakhkent dialect),1631,чалт,CyrillTrans,"swift, fast, quick",,,čalt,Phonemic
14-190-522-1,kumy1244,Kumyk (Karabudakhkent dialect),1963,тез,CyrillTrans,immediately,,,"tez, bus̄ahat",Phonemic
14-190-522-3,kumy1244,Kumyk (Karabudakhkent dialect),1963,буссагьат,CyrillTrans,immediately,,,"tez, bus̄ahat",Phonemic
14-180-522-1,kumy1244,Kumyk (Karabudakhkent dialect),1376,гьали,CyrillTrans,now,,,"hali, bus̄ahat",Phonemic
14-180-522-3,kumy1244,Kumyk (Karabudakhkent dialect),1376,буссагьат,CyrillTrans,now,,,"hali, bus̄ahat",Phonemic
14-170-522-1,kumy1244,Kumyk (Karabudakhkent dialect),477,геч,CyrillTrans,late,,,geč,Phonemic
14-160-522-1,kumy1244,Kumyk (Karabudakhkent dialect),672,тез,CyrillTrans,early,,,tez,Phonemic
14-150-522-1,kumy1244,Kumyk (Karabudakhkent dialect),1229,къарт,CyrillTrans,old,,,"qart, esgi",Phonemic
14-150-522-3,kumy1244,Kumyk (Karabudakhkent dialect),1229,эсги,CyrillTrans,old,,,"qart, esgi",Phonemic
14-140-522-1,kumy1244,Kumyk (Karabudakhkent dialect),1207,жагьил,CyrillTrans,young,,,ǯahil,Phonemic
14-120-522-1,kumy1244,Kumyk (Karabudakhkent dialect),1789,асру,CyrillTrans,age,,,"asru, dewür, epoxa",Phonemic
14-120-522-3,kumy1244,Kumyk (Karabudakhkent dialect),1789,девюр,CyrillTrans,age,,,"asru, dewür, epoxa",Phonemic
14-120-522-5,kumy1244,Kumyk (Karabudakhkent dialect),1789,эпоха,CyrillTrans,age,,,"asru, dewür, epoxa",Phonemic
14-130-522-1,kumy1244,Kumyk (Karabudakhkent dialect),1231,янгы,CyrillTrans,new,,,yaŋɨ,Phonemic
14-110-522-1,kumy1244,Kumyk (Karabudakhkent dialect),892,заман,CyrillTrans,time,,,zaman,Phonemic
13-440-522-1,kumy1244,Kumyk (Karabudakhkent dialect),417,уьч керен,CyrillTrans,three times,,,üč keren,Phonemic
13-420-522-1,kumy1244,Kumyk (Karabudakhkent dialect),1859,уьчюнчю,CyrillTrans,third,,,üčünčü,Phonemic
13-380-522-1,kumy1244,Kumyk (Karabudakhkent dialect),1546,эки керен,CyrillTrans,two times,,,eki keren,Phonemic
13-370-522-1,kumy1244,Kumyk (Karabudakhkent dialect),1888,жут,CyrillTrans,pair,,,"ǯut, birče, ekew",Phonemic
13-370-522-3,kumy1244,Kumyk (Karabudakhkent dialect),1888,бирче,CyrillTrans,pair,,,"ǯut, birče, ekew",Phonemic
13-370-522-5,kumy1244,Kumyk (Karabudakhkent dialect),1888,экев,CyrillTrans,pair,,,"ǯut, birče, ekew",Phonemic
13-360-522-1,kumy1244,Kumyk (Karabudakhkent dialect),1384,экинчи,CyrillTrans,second,,,"ekinči, ekinčisi",Phonemic
13-360-522-3,kumy1244,Kumyk (Karabudakhkent dialect),1384,экинчиси,CyrillTrans,second,,,"ekinči, ekinčisi",Phonemic
13-350-522-1,kumy1244,Kumyk (Karabudakhkent dialect),1529,ахырынчы,CyrillTrans,last,,,"axɨrɨnčɨ, axɨrɨnčɨsɨ",Phonemic
13-350-522-3,kumy1244,Kumyk (Karabudakhkent dialect),1529,ахырынчысы,CyrillTrans,last,,,"axɨrɨnčɨ, axɨrɨnčɨsɨ",Phonemic
13-340-522-1,kumy1244,Kumyk (Karabudakhkent dialect),728,биринчи,CyrillTrans,first,,,birinči,Phonemic
13-330-522-1,kumy1244,Kumyk (Karabudakhkent dialect),1580,биргине бир,CyrillTrans,"alone, only",,,birgine bir,Phonemic
13-240-522-1,kumy1244,Kumyk (Karabudakhkent dialect),816,ярты,CyrillTrans,half,,,"yartɨ, yartɨsɨ",Phonemic
13-240-522-3,kumy1244,Kumyk (Karabudakhkent dialect),816,яртысы,CyrillTrans,half,,,"yartɨ, yartɨsɨ",Phonemic
13-230-522-1,kumy1244,Kumyk (Karabudakhkent dialect),779,гесек,CyrillTrans,"part, piece",,,"gesek, pay",Phonemic
13-230-522-3,kumy1244,Kumyk (Karabudakhkent dialect),779,пай,CyrillTrans,"part, piece",,,"gesek, pay",Phonemic
13-220-522-1,kumy1244,Kumyk (Karabudakhkent dialect),1624,бош,CyrillTrans,empty,,,boš,Phonemic
13-210-522-1,kumy1244,Kumyk (Karabudakhkent dialect),1429,толгъан,CyrillTrans,full,,,tolɣan,Phonemic
13-190-522-1,kumy1244,Kumyk (Karabudakhkent dialect),2023,кёплюк,CyrillTrans,"multitude, crowd",,,"köplük, köp sanawda",Phonemic
13-190-522-3,kumy1244,Kumyk (Karabudakhkent dialect),2023,кёп санавда,CyrillTrans,"multitude, crowd",,,"köplük, köp sanawda",Phonemic
13-181-522-1,kumy1244,Kumyk (Karabudakhkent dialect),1241,бир нече,CyrillTrans,some,,,"bir neče, biraz",Phonemic
13-181-522-3,kumy1244,Kumyk (Karabudakhkent dialect),1241,бираз,CyrillTrans,some,,,"bir neče, biraz",Phonemic
13-170-522-1,kumy1244,Kumyk (Karabudakhkent dialect),1242,аз,CyrillTrans,"little (quantity), few",,,az,Phonemic
13-180-522-1,kumy1244,Kumyk (Karabudakhkent dialect),1881,таман,CyrillTrans,enough,,,"taman, köp",Phonemic
13-180-522-3,kumy1244,Kumyk (Karabudakhkent dialect),1881,кёп,CyrillTrans,enough,,,"taman, köp",Phonemic
13-160-522-1,kumy1244,Kumyk (Karabudakhkent dialect),1992,кёп артыкъ,CyrillTrans,more,,,köp artɨq,Phonemic
13-150-522-1,kumy1244,Kumyk (Karabudakhkent dialect),1198,кёп,CyrillTrans,"much, many",,,köp,Phonemic
13-140-522-1,kumy1244,Kumyk (Karabudakhkent dialect),98,бары да,CyrillTrans,"every, all",,,barɨ da,Phonemic
