ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-310-287-1,mund1330,Mundurukú,1676,soat em,Phonemic,always,crofts1981,,,
14-310-287-3,mund1330,Mundurukú,1676,...ʔɨk,Phonemic,always,crofts1981,,,
14-252-287-1,mund1330,Mundurukú,1186,ikoro,Phonemic,"last, endure",crofts1981,,,
14-240-287-1,mund1330,Mundurukú,425,ibɨn,Phonemic,"retard, delay",crofts1981,,,
14-210-287-1,mund1330,Mundurukú,1631,daosɨw-sɨw,Phonemic,"swift, fast, quick",crofts1981,,,
14-210-287-3,mund1330,Mundurukú,1631,dao ma,Phonemic,"swift, fast, quick",crofts1981,,,
14-150-287-1,mund1330,Mundurukú,1229,i-okok,Phonemic,old,crofts1981,,,
14-150-287-3,mund1330,Mundurukú,1229,kɨyat,Phonemic,old,crofts1981,,,
14-130-287-1,mund1330,Mundurukú,1231,i-isɨ,Phonemic,new,crofts1981,Cf. *Tupí-G.,,
13-350-287-1,mund1330,Mundurukú,1529,kanomɨ̃m,Phonemic,last,crofts1981,,,
13-330-287-1,mund1330,Mundurukú,1580,ǰaɲepɨ̃ɲ ma,Phonemic,"alone, only",crofts1981,,,
13-220-287-1,mund1330,Mundurukú,1624,yabibɨk,Phonemic,empty,crofts1981,,,
13-220-287-3,mund1330,Mundurukú,1624,yɨkpibɨk,Phonemic,empty,crofts1981,,,
13-210-287-1,mund1330,Mundurukú,1429,topapɨ̃n,Phonemic,full,crofts1981,,,
13-210-287-3,mund1330,Mundurukú,1429,yanopapɨ̃n,Phonemic,full,crofts1981,,,
13-181-287-1,mund1330,Mundurukú,1241,pɨ̃ŋ-pɨ̃ŋ,Phonemic,some,crofts1981,,,
13-170-287-1,mund1330,Mundurukú,1242,ade ɲɨ,Phonemic,"little (quantity), few",crofts1981,,,
13-150-287-1,mund1330,Mundurukú,1198,ade,Phonemic,"much, many",crofts1981,,,
13-140-287-1,mund1330,Mundurukú,98,soat,Phonemic,"every, all",crofts1981,,,
13-50-287-1,mund1330,Mundurukú,493,pɨ̃ŋ põŋ-bi,Phonemic,five,crofts1981,Cf. *Tupí-G.,,
13-50-287-3,mund1330,Mundurukú,493,pɨ̃ɲ põɲbi,Phonemic,five,crofts1981,Cf. *Tupí-G.,,
13-40-287-1,mund1330,Mundurukú,1500,e-ba-dip-dip,Phonemic,four,crofts1981,,,
13-20-287-1,mund1330,Mundurukú,1498,šep-šep,Phonemic,two,crofts1981,,,
13-30-287-1,mund1330,Mundurukú,492,e-ba-pɨ̃ŋ,Phonemic,three,crofts1981,,,
13-10-287-1,mund1330,Mundurukú,1493,pɨ̃ŋ,Phonemic,one,crofts1981,,,
13-10-287-3,mund1330,Mundurukú,1493,pɨ̃ɲ,Phonemic,one,crofts1981,,,
13-10-287-5,mund1330,Mundurukú,1493,pɨ̃ɲ ma,Phonemic,one,crofts1981,,,
13-0-287-1,mund1330,Mundurukú,1294,kaʔɨ̃mɲɨ,Phonemic,"zero, nothing",crofts1981,,,
12-920-287-1,mund1330,Mundurukú,1558,bɨšim,Phonemic,"like, similar",crofts1981,,,
12-850-287-1,mund1330,Mundurukú,1667,-kɨ̃y,Phonemic,hole,crofts1981,"Classifier meaning 'cavity', as in tɨ̃ykɨ̃y, 'tooth's cavity'. See 'cave' 01.280. Cf. *Tupí-G.",,
12-810-287-1,mund1330,Mundurukú,1395,-doy dey,Phonemic,round,crofts1981,"E. g., a 'head'. arɨbɨ̃ŋ-bɨ̃ŋ refers to things such as a 'bucket'; awaketkɨt to a 'plate'. The suffixes ʔaʔa and ya are classifiers for 'round (objects)'. Cf. 'head' 04.200. Cf. *Tupí-G.",,
12-820-287-1,mund1330,Mundurukú,1467,-ko-ren-ren,Phonemic,circle,crofts1981,Means 'encircling'.,,
12-730-287-1,mund1330,Mundurukú,1404,-čɨ̃ŋ,Phonemic,straight,crofts1981,Cf. 'stand' 12.150.,,
12-650-287-1,mund1330,Mundurukú,2249,-erɨ̃n,Phonemic,thin (in dimension),crofts1981,,,
12-630-287-1,mund1330,Mundurukú,1244,-adišiŋ,Phonemic,thick (in dimension),crofts1981,,,
12-620-287-1,mund1330,Mundurukú,1267,-erɨ̃nĩtma,Phonemic,narrow,crofts1981,"E.g. a 'board'. tičɨ̃ŋ refers to something as a 'river'; -kɨŋ lɨŋ, as a 'dress'.",,
12-610-287-1,mund1330,Mundurukú,1243,i-erɨnboɲat,Phonemic,"wide, broad",crofts1981,E.g. a 'board'. tiwãbɨboŋ refers to something as a 'river'; -põŋ-bõŋ as a 'dress'.,,
12-590-287-1,mund1330,Mundurukú,1645,tao-apĩn,Phonemic,short,crofts1981,,,
12-580-287-1,mund1330,Mundurukú,711,-beren,Phonemic,tall,crofts1981,Also ɨm 'very tall'. Cf. *Tupí-G 'stand' 12.150.,,
12-570-287-1,mund1330,Mundurukú,1203,-beren,Phonemic,long,crofts1981,,,
12-560-287-1,mund1330,Mundurukú,1246,-ĩtma,Phonemic,"small, little",crofts1981,,,
12-560-287-3,mund1330,Mundurukú,1246,-istma,Phonemic,"small, little",crofts1981,,,
12-550-287-1,mund1330,Mundurukú,1202,-oboŋ,Phonemic,"large, big",crofts1981,,,
12-550-287-3,mund1330,Mundurukú,1202,-boŋ,Phonemic,"large, big",crofts1981,,,
12-450-287-1,mund1330,Mundurukú,1877,kaši čẽm-čẽmatkadi,Phonemic,east,crofts1981,kaši is 'sun' 01.520.,,
12-430-287-1,mund1330,Mundurukú,1942,četẽɲ ma,Phonemic,near (adv),crofts1981,Also -ǰa sɨ̃n; -ǰa ɨ̃n ma.,,
12-430-287-3,mund1330,Mundurukú,1942,češe,Phonemic,near (adv),crofts1981,Also -ǰa sɨ̃n; -ǰa ɨ̃n ma.,,
12-440-287-1,mund1330,Mundurukú,1406,wɨ̃y,Phonemic,far (adv),crofts1981,Cf. *Tupí-G.,,
12-420-287-1,mund1330,Mundurukú,244,-baʔĩŋ,Phonemic,left (side),crofts1981,,,
12-420-287-3,mund1330,Mundurukú,244,wɨybaʔɨ̃ɲat,Phonemic,left (side),crofts1981,,,
12-410-287-1,mund1330,Mundurukú,1019,i-baʔat,Phonemic,right (side),crofts1981,,,
12-410-287-3,mund1330,Mundurukú,1019,wɨybaat,Phonemic,right (side),crofts1981,,,
12-310-287-1,mund1330,Mundurukú,1265,tao-beren,Phonemic,high,crofts1981,,,
12-260-287-1,mund1330,Mundurukú,761,yaǰɨyǰɨy,Phonemic,cover,crofts1981,Cf. *Tupí-G.,,
12-260-287-3,mund1330,Mundurukú,761,aǰɨy,Phonemic,cover,crofts1981,Cf. *Tupí-G.,,
12-240-287-1,mund1330,Mundurukú,1156,tomɨdipʔɨkʔɨk,Phonemic,open,crofts1981,Also ikoče.,,
12-230-287-1,mund1330,Mundurukú,1359,ǰekpiwan ma,Phonemic,separate,crofts1981,,,
12-220-287-1,mund1330,Mundurukú,1743,imɨwebotbon,Phonemic,"join, unite",crofts1981,,,
12-160-287-1,mund1330,Mundurukú,987,op,Phonemic,"remain, stay",crofts1981,Cf. *Tupí-G 'to lie down' (?). Cf. 'arrow' 20.250 (?).,,
12-150-287-1,mund1330,Mundurukú,1442,čɨ̃ŋ-ʔi,Phonemic,stand,crofts1981,Cf. 'straight' 12.730.,,
12-140-287-1,mund1330,Mundurukú,215,po-ʔi,Phonemic,lie down,crofts1981,,,
12-130-287-1,mund1330,Mundurukú,1416,šik-ʔi,Phonemic,sit,crofts1981,Also abik. Kuruáya dialect is abig. Cf. *Tupí-G.,,
12-50-287-1,mund1330,Mundurukú,1606,-pi,Phonemic,"inside, in",crofts1981,Used as a classifier. Kuruáya dialect is bɛ. Cf. *Tupí-G.,,
