ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-320-832-1,suoy1242,Kasong,1852,bɔ:i.A,phonetic,often,,< T,,
14-290-832-1,suoy1242,Kasong,790,prɔ:m.D,phonetic,ready,,< T,,
14-280-832-1,suoy1242,Kasong,1928,jut.E,phonetic,"cease, stop",,< T,,
14-270-832-1,suoy1242,Kasong,1766,jɔh.C,phonetic,finish,,,,
14-260-832-1,suoy1242,Kasong,743,cop.E,phonetic,end (temporal),,< T,,
14-252-832-1,suoy1242,Kasong,1186,ʔot.A rhon.C,phonetic,"last, endure",,< T,,
14-250-832-1,suoy1242,Kasong,1806,rə:m.C to:h.C,phonetic,"begin, beginning",,< T,,
14-240-832-1,suoy1242,Kasong,425,kɔ:j.D,phonetic,"retard, delay",,,,
14-230-832-1,suoy1242,Kasong,754,hɛ:k.B,phonetic,"hasten, hurry",,,,
14-220-832-1,suoy1242,Kasong,701,kɔ:j.D,phonetic,slow,,,,
14-210-832-1,suoy1242,Kasong,1631,re:w.C,phonetic,"swift, fast, quick",,< T,,
14-190-832-1,suoy1242,Kasong,1963,khane:n.A ʔan.A,phonetic,immediately,,,,
14-170-832-1,suoy1242,Kasong,477,thaŋi:.B ro:h.C R?,phonetic,late,,,,
14-160-832-1,suoy1242,Kasong,672,ŋe:t.C,phonetic,early,,,,
14-150-832-1,suoy1242,Kasong,1229,chɨh.A,phonetic,old,,,,
14-140-832-1,suoy1242,Kasong,1207,kamlɔh.A salɛ:ŋ.C,phonetic,young,,,,
14-120-832-1,suoy1242,Kasong,1789,ʔa:ju:.B,phonetic,age,,< T,,
14-130-832-1,suoy1242,Kasong,1231,pla:.C,phonetic,new,,,,
14-110-832-1,suoy1242,Kasong,892,we:.C la:.A,phonetic,time,,< T,,
13-440-832-1,suoy1242,Kasong,417,phe.B ti:.D,phonetic,three times,,< T,,
13-420-832-1,suoy1242,Kasong,1859,ʔandap.E phe:.B,phonetic,third,,< T+,,
13-380-832-1,suoy1242,Kasong,1546,pa.D ti.D +T,phonetic,two times,,,,
13-370-832-1,suoy1242,Kasong,1888,ku:.D,phonetic,pair,,< T,,
13-360-832-1,suoy1242,Kasong,1384,ʔandap.E pa:.D,phonetic,second,,< T+,,
13-350-832-1,suoy1242,Kasong,1529,ʔandap.E sutta:i.B,phonetic,last,,< T,,
13-340-832-1,suoy1242,Kasong,728,ʔandap.E mo:i.C T+,phonetic,first,,,,
13-330-832-1,suoy1242,Kasong,1580,mo:j.A R?,phonetic,"alone, only",,,,
13-240-832-1,suoy1242,Kasong,816,krɨŋ.C,phonetic,half,,< T,,
13-220-832-1,suoy1242,Kasong,1624,wa:ŋ.E,phonetic,empty,,< T,,
13-210-832-1,suoy1242,Kasong,1429,pɔ:ŋ.C,phonetic,full,,,,
13-190-832-1,suoy1242,Kasong,2023,pɨl.C,phonetic,"multitude, crowd",,,,
13-181-832-1,suoy1242,Kasong,1241,ma:ŋ.A,phonetic,some,,,,
13-170-832-1,suoy1242,Kasong,1242,mo:j.C kic.A,phonetic,"little (quantity), few",,,,
13-180-832-1,suoy1242,Kasong,1881,pɔ:.D,phonetic,enough,,< T,,
13-160-832-1,suoy1242,Kasong,1992,kə:p.B kwa:.A  + T,phonetic,more,,,,
13-150-832-1,suoy1242,Kasong,1198,kə:p.B,phonetic,"much, many",,,,
13-140-832-1,suoy1242,Kasong,98,thaŋ.E mot.C,phonetic,"every, all",,< T,,
13-107-832-1,suoy1242,Kasong,1420,nap.E,phonetic,count,,< T,,
13-106-832-1,suoy1242,Kasong,1843,mo:j.C pan.B,phonetic,thousand,,< T,,
13-105-832-1,suoy1242,Kasong,1634,mo:j.D chu:h.A,phonetic,hundred,,,,
13-104-832-1,suoy1242,Kasong,1710,pa:.D se:.A,phonetic,twenty,,,,
