ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-310-310-1,tehu1242,Tehuelche,1676,'ketš-kˀo,Phonemic,always,,,,
14-310-310-3,tehu1242,Tehuelche,1676,'kaʔle-kˀo,Phonemic,always,,,,
14-280-310-1,tehu1242,Tehuelche,1928,'ḳarḳ-,Phonemic,"cease, stop",,,,
14-270-310-1,tehu1242,Tehuelche,1766,'aweʔ-,Phonemic,finish,,,,
14-260-310-1,tehu1242,Tehuelche,743,'kˀōme-,Phonemic,end (temporal),,Means 'to finish/ end (something)'.,,
14-220-310-1,tehu1242,Tehuelche,701,'gēn-kˀo,Phonemic,slow,,,,
14-210-310-1,tehu1242,Tehuelche,1631,k 'sor-,Phonemic,"swift, fast, quick",,,,
14-210-310-3,tehu1242,Tehuelche,1631,k 'ho 'pān-,Phonemic,"swift, fast, quick",,,,
14-190-310-1,tehu1242,Tehuelche,1963,'kˀokr-šo,Phonemic,immediately,,,,
14-180-310-1,tehu1242,Tehuelche,1376,'maʔ,Phonemic,now,,,,
14-170-310-1,tehu1242,Tehuelche,477,'gōlekˀ,Phonemic,late,,,,
14-160-310-1,tehu1242,Tehuelche,672,'aʔtyon,Phonemic,early,,Means 'early in the morning'.,,
14-150-310-1,tehu1242,Tehuelche,1229,'kˀarwn,Phonemic,old,,,,
14-140-310-1,tehu1242,Tehuelche,1207,'weʔn-,Phonemic,young,,"Cf. 'young man/woman' 02.251, 02.261.",,
14-130-310-1,tehu1242,Tehuelche,1231,'maʔkˀo,Phonemic,new,,Cf. 'now' 14.180.,,
13-360-310-1,tehu1242,Tehuelche,1384,'gen-kˀo,Phonemic,second,,,,
13-340-310-1,tehu1242,Tehuelche,728,'ew-kˀo,Phonemic,first,,See 'front' 12.041.,,
13-340-310-3,tehu1242,Tehuelche,728,'ew,Phonemic,first,,See 'front' 12.041.,,
13-330-310-1,tehu1242,Tehuelche,1580,'waw,Phonemic,"alone, only",,,,
13-240-310-1,tehu1242,Tehuelche,816,'bātˀn,Phonemic,half,,,,
13-220-310-1,tehu1242,Tehuelche,1624,k 'ār-,Phonemic,empty,,,,
13-210-310-1,tehu1242,Tehuelche,1429,'šār-,Phonemic,full,,,,
13-190-310-1,tehu1242,Tehuelche,2023,'čˀōnk,Phonemic,"multitude, crowd",,Respectively: 'people'; group of people.,,
13-190-310-3,tehu1242,Tehuelche,2023,'kenwen,Phonemic,"multitude, crowd",,Respectively: 'people'; group of people.,,
13-170-310-1,tehu1242,Tehuelche,1242,'yokˀnk,Phonemic,"little (quantity), few",,,,
13-170-310-3,tehu1242,Tehuelche,1242,'ončˀo,Phonemic,"little (quantity), few",,,,
13-180-310-1,tehu1242,Tehuelche,1881,'emšo,Phonemic,enough,,,,
13-160-310-1,tehu1242,Tehuelche,1992,'y-aʔwr,Phonemic,more,,Means 'more than I'.,,
13-150-310-1,tehu1242,Tehuelche,1198,'čˀayto,Phonemic,"much, many",,,,
13-150-310-3,tehu1242,Tehuelche,1198,'alt,Phonemic,"much, many",,,,
13-150-310-5,tehu1242,Tehuelche,1198,e'sew-,Phonemic,"much, many",,,,
13-140-310-1,tehu1242,Tehuelche,98,'welm,Phonemic,"every, all",,,,
13-107-310-1,tehu1242,Tehuelche,1420,'-āym-,Phonemic,count,,,,
13-106-310-1,tehu1242,Tehuelche,1843,'warnḳˀ,Phonemic,thousand,,,,
13-105-310-1,tehu1242,Tehuelche,1634,['pātaḳ],Phonemic,hundred,,From Mapuche.,,
13-104-310-1,tehu1242,Tehuelche,1710,'waʔmon o'ḳāken,Phonemic,twenty,,,,
13-103-310-1,tehu1242,Tehuelche,1709,o'ḳāken ḳ'tˀen k-awr,Phonemic,fifteen,,,,
13-102-310-1,tehu1242,Tehuelche,1707,o'ḳāken 'hawke k-awr,Phonemic,twelve,,,,
13-101-310-1,tehu1242,Tehuelche,1706,o'ḳāken 'čočeʔ k-awr,Phonemic,eleven,,Lit. 'ten one on top of'.,,
13-100-310-1,tehu1242,Tehuelche,1515,o'ḳāken,Phonemic,ten,,,,
13-90-310-1,tehu1242,Tehuelche,1483,'xaʔma ḳ'tˀen,Phonemic,nine,,,,
13-80-310-1,tehu1242,Tehuelche,1705,'poš,Phonemic,eight,,,,
13-70-310-1,tehu1242,Tehuelche,1704,'ḳoʔk,Phonemic,seven,,,,
13-60-310-1,tehu1242,Tehuelche,1703,'weʔna 'ḳaʔš,Phonemic,six,,,,
13-50-310-1,tehu1242,Tehuelche,493,ḳ 'tˀen,Phonemic,five,,,,
13-40-310-1,tehu1242,Tehuelche,1500,'ḳāge,Phonemic,four,,,,
13-20-310-1,tehu1242,Tehuelche,1498,'hawke,Phonemic,two,,,,
13-30-310-1,tehu1242,Tehuelche,492,'ḳaʔš,Phonemic,three,,,,
13-10-310-1,tehu1242,Tehuelche,1493,'čočeʔ,Phonemic,one,,,,
13-0-310-1,tehu1242,Tehuelche,1294,'kˀom 'ket,Phonemic,"zero, nothing",,Lit. 'negative thing'.,,
12-930-310-1,tehu1242,Tehuelche,1264,'haneymeln-,Phonemic,change,,,,
12-920-310-1,tehu1242,Tehuelche,1558,'wākˀe-,Phonemic,"like, similar",,,,
12-920-310-3,tehu1242,Tehuelche,1558,'wenekn,Phonemic,"like, similar",,,,
12-920-310-5,tehu1242,Tehuelche,1558,'wākn,Phonemic,"like, similar",,,,
12-850-310-1,tehu1242,Tehuelche,1667,'katpˀenk,Phonemic,hole,,,,
12-810-310-1,tehu1242,Tehuelche,1395,'kōrtˀer-,Phonemic,round,,,,
12-730-310-1,tehu1242,Tehuelche,1404,'kokˀr-šo,Phonemic,straight,,,,
12-670-310-1,tehu1242,Tehuelche,1593,'kaštr- ~ 'kaštˀr,Phonemic,deep,,,,
12-650-310-1,tehu1242,Tehuelche,2249,e'hatr-,Phonemic,thin (in dimension),,,,
12-650-310-3,tehu1242,Tehuelche,2249,'kˀelmn,Phonemic,thin (in dimension),,,,
12-630-310-1,tehu1242,Tehuelche,1244,e'daw-,Phonemic,thick (in dimension),,,,
12-620-310-1,tehu1242,Tehuelche,1267,e'hatr-,Phonemic,narrow,,,,
12-610-310-1,tehu1242,Tehuelche,1243,e'daw-,Phonemic,"wide, broad",,,,
12-590-310-1,tehu1242,Tehuelche,1645,'čˀam-,Phonemic,short,,,,
12-590-310-3,tehu1242,Tehuelche,1645,'lapč,Phonemic,short,,,,
12-580-310-1,tehu1242,Tehuelche,711,'ter-,Phonemic,tall,,,,
12-570-310-1,tehu1242,Tehuelche,1203,'ter-,Phonemic,long,,,,
12-560-310-1,tehu1242,Tehuelche,1246,'očˀ-,Phonemic,"small, little",,,,
12-550-310-1,tehu1242,Tehuelche,1202,'čˀay-,Phonemic,"large, big",,,,
12-480-310-1,tehu1242,Tehuelche,1595,a'oney- (< [a'oni-]),Phonemic,south,,,,
12-470-310-1,tehu1242,Tehuelche,1598,'pˀēn-,Phonemic,north,,,,
12-470-310-3,tehu1242,Tehuelche,1598,'kenokˀr,Phonemic,north,,,,
12-460-310-1,tehu1242,Tehuelche,1817,'onokˀ,Phonemic,west,,From above/ toward the Cordillera.,,
12-450-310-1,tehu1242,Tehuelche,1877,'penk/xok,Phonemic,east,,Means the side from below (the Cordillera).,,
12-430-310-1,tehu1242,Tehuelche,1942,'ekˀl,Phonemic,near (adv),,,,
12-430-310-3,tehu1242,Tehuelche,1942,'ene-kˀ,Phonemic,near (adv),,,,
12-430-310-5,tehu1242,Tehuelche,1942,'-or ~ 'orh,Phonemic,near (adv),,,,
12-440-310-1,tehu1242,Tehuelche,1406,e'wn,Phonemic,far (adv),,,,
12-420-310-1,tehu1242,Tehuelche,244,o'čānekˀr,Phonemic,left (side),,,,
12-410-310-1,tehu1242,Tehuelche,1019,'kokˀr,Phonemic,right (side),,,,
12-370-310-1,tehu1242,Tehuelche,1093,'čēwškˀn,Phonemic,"middle, center",,,,
12-360-310-1,tehu1242,Tehuelche,682,'kˀoškˀn,Phonemic,side,,,,
12-360-310-3,tehu1242,Tehuelche,682,'enkˀer,Phonemic,side,,,,
12-353-310-1,tehu1242,Tehuelche,863,'korkˀn,Phonemic,edge,,,,
12-353-310-3,tehu1242,Tehuelche,863,'torkˀn,Phonemic,edge,,,,
12-340-310-1,tehu1242,Tehuelche,690,'ēmškˀn,Phonemic,bottom,,,,
12-320-310-1,tehu1242,Tehuelche,721,'čˀam-,Phonemic,low,,Meaning 'short'.,,
12-310-310-1,tehu1242,Tehuelche,1265,'čˀay-,Phonemic,high,,Respectively: large/ tall; long/ tall.,,
12-310-310-3,tehu1242,Tehuelche,1265,'ter-,Phonemic,high,,Respectively: large/ tall; long/ tall.,,
12-270-310-1,tehu1242,Tehuelche,602,e'yoʔ-,Phonemic,"hide, conceal",,,,
12-250-310-1,tehu1242,Tehuelche,1046,'gon 'ker-,Phonemic,"shut, close",,Imperative form.,,
12-240-310-1,tehu1242,Tehuelche,1156,gon m 'kˀe-,Phonemic,open,,,,
12-240-310-3,tehu1242,Tehuelche,1156,aš m 'kˀe-,Phonemic,open,,,,
12-220-310-1,tehu1242,Tehuelche,1743,'wāte-,Phonemic,"join, unite",,"For example, to join two hides to make clothing.",,
12-212-310-1,tehu1242,Tehuelche,371,'-ēʔ-,Phonemic,pick up,,,,
12-210-310-1,tehu1242,Tehuelche,7,'wākˀe-' 'omtˀš-,Phonemic,"collect, gather",,First form means to gather things or animals.,,
