ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-320-159-1,udmu1245,Udmurt,1852,čem,Phonemic,often,,,,
14-310-159-1,udmu1245,Udmurt,1676,pɩr̃,Phonemic,always,,,,
14-310-159-3,udmu1245,Udmurt,1676,kotʸku,Phonemic,always,,,,
14-290-159-1,udmu1245,Udmurt,790,dasʸ,Phonemic,ready,,,,
14-280-159-1,udmu1245,Udmurt,1928,dugdɩnɩ,Phonemic,"cease, stop",,,,
14-270-159-1,udmu1245,Udmurt,1766,yɩlpumyanɩ,Phonemic,finish,,,,
14-270-159-3,udmu1245,Udmurt,1766,bɩdestɩnɩ,Phonemic,finish,,,,
14-260-159-1,udmu1245,Udmurt,743,pum,Phonemic,end (temporal),,,,
14-252-159-1,udmu1245,Udmurt,1186,kema kɩstisʸkɩnɩ,Phonemic,"last, endure",,,,
14-250-159-1,udmu1245,Udmurt,1806,kutskɩnɩ,Phonemic,"begin, beginning",,,,
14-250-159-3,udmu1245,Udmurt,1806,kutskon,Phonemic,"begin, beginning",,,,
14-240-159-1,udmu1245,Udmurt,425,ǰeganɩ,Phonemic,"retard, delay",,,,
14-230-159-1,udmu1245,Udmurt,754,dɩr̃tɩnɩ,Phonemic,"hasten, hurry",,,,
14-220-159-1,udmu1245,Udmurt,701,kalʸlʸen,Phonemic,slow,,,,
14-210-159-1,udmu1245,Udmurt,1631,ǰog,Phonemic,"swift, fast, quick",,,,
14-190-159-1,udmu1245,Udmurt,1963,ǰog,Phonemic,immediately,,,,
14-190-159-3,udmu1245,Udmurt,1963,soku ik,Phonemic,immediately,,,,
14-180-159-1,udmu1245,Udmurt,1376,alʸi,Phonemic,now,,,,
14-170-159-1,udmu1245,Udmurt,477,ber̃,Phonemic,late,,,,
14-160-159-1,udmu1245,Udmurt,672,vazʸ,Phonemic,early,,,,
14-150-159-1,udmu1245,Udmurt,1229,per̃esʸ,Phonemic,old,,,,
14-150-159-3,udmu1245,Udmurt,1229,mëyɩ,Phonemic,old,,,,
14-140-159-1,udmu1245,Udmurt,1207,yegit ~ pinal,Phonemic,young,,,,
14-120-159-1,udmu1245,Udmurt,1789,ar̃lɩd,Phonemic,age,,,,
14-120-159-3,udmu1245,Udmurt,1789,ar̃es,Phonemic,age,,,,
14-130-159-1,udmu1245,Udmurt,1231,vɩlʸ,Phonemic,new,,,,
14-110-159-1,udmu1245,Udmurt,892,dɩr̃,Phonemic,time,,,,
14-110-159-3,udmu1245,Udmurt,892,vakɩt,Phonemic,time,,,,
13-440-159-1,udmu1245,Udmurt,417,kuinʸ pol,Phonemic,three times,,,,
13-420-159-1,udmu1245,Udmurt,1859,kuinʸeti,Phonemic,third,,,,
13-380-159-1,udmu1245,Udmurt,1546,kɩk pol,Phonemic,two times,,,,
13-370-159-1,udmu1245,Udmurt,1888,kuz,Phonemic,pair,,,,
13-360-159-1,udmu1245,Udmurt,1384,kɩketi,Phonemic,second,,,,
13-350-159-1,udmu1245,Udmurt,1529,ber̃pumeti,Phonemic,last,,,,
13-340-159-1,udmu1245,Udmurt,728,nɩr̃ɩsʸeti,Phonemic,first,,,,
13-330-159-1,udmu1245,Udmurt,1580,odig,Phonemic,"alone, only",,,,
13-330-159-3,udmu1245,Udmurt,1580,ognaz,Phonemic,"alone, only",,,,
13-240-159-1,udmu1245,Udmurt,816,ǰɩnɩ,Phonemic,half,,,,
13-230-159-1,udmu1245,Udmurt,779,lʸuket,Phonemic,"part, piece",,,,
13-220-159-1,udmu1245,Udmurt,1624,buš ~ tɩr̃ttem,Phonemic,empty,,,,
13-210-159-1,udmu1245,Udmurt,1429,tɩr̃az,Phonemic,full,,,,
13-210-159-3,udmu1245,Udmurt,1429,bɩdes,Phonemic,full,,,,
13-190-159-1,udmu1245,Udmurt,2023,tuž tr̃os ~ tuž uno,Phonemic,"multitude, crowd",,,,
13-181-159-1,udmu1245,Udmurt,1241,kënʸa ke,Phonemic,some,,,,
13-170-159-1,udmu1245,Udmurt,1242,ëžɩt,Phonemic,"little (quantity), few",,,,
13-170-159-3,udmu1245,Udmurt,1242,ic̷ʸi,Phonemic,"little (quantity), few",,,,
13-180-159-1,udmu1245,Udmurt,1881,tɩr̃mɩt,Phonemic,enough,,,,
13-160-159-1,udmu1245,Udmurt,1992,tr̃osges,Phonemic,more,,,,
13-150-159-1,udmu1245,Udmurt,1198,tr̃os ~ uno,Phonemic,"much, many",,,,
13-140-159-1,udmu1245,Udmurt,98,vanʸmɩz,Phonemic,"every, all",,,,
13-140-159-3,udmu1245,Udmurt,98,kotʸkudiz,Phonemic,"every, all",,,,
13-107-159-1,udmu1245,Udmurt,1420,lɩd,Phonemic,count,,,,
13-107-159-3,udmu1245,Udmurt,1420,lɩdyanɩ,Phonemic,count,,,,
13-106-159-1,udmu1245,Udmurt,1843,sʸur̃s,Phonemic,thousand,,,,
13-105-159-1,udmu1245,Udmurt,1634,sʸu,Phonemic,hundred,,,,
13-104-159-1,udmu1245,Udmurt,1710,kɩzʸ,Phonemic,twenty,,,,
13-103-159-1,udmu1245,Udmurt,1709,das vitʸ,Phonemic,fifteen,,,,
13-102-159-1,udmu1245,Udmurt,1707,das kɩk,Phonemic,twelve,,,,
13-101-159-1,udmu1245,Udmurt,1706,das odig,Phonemic,eleven,,,,
13-100-159-1,udmu1245,Udmurt,1515,das,Phonemic,ten,,,,
13-90-159-1,udmu1245,Udmurt,1483,ukmɩs,Phonemic,nine,,,,
13-80-159-1,udmu1245,Udmurt,1705,tʸamɩs,Phonemic,eight,,,,
13-70-159-1,udmu1245,Udmurt,1704,sʸizʸɩm,Phonemic,seven,,,,
13-60-159-1,udmu1245,Udmurt,1703,kuatʸ,Phonemic,six,,,,
13-50-159-1,udmu1245,Udmurt,493,vitʸ,Phonemic,five,,,,
13-40-159-1,udmu1245,Udmurt,1500,nʸɩlʸ,Phonemic,four,,,,
13-20-159-1,udmu1245,Udmurt,1498,kɩk,Phonemic,two,,,,
13-30-159-1,udmu1245,Udmurt,492,kuinʸ,Phonemic,three,,,,
13-10-159-1,udmu1245,Udmurt,1493,odig,Phonemic,one,,,,
13-0-159-1,udmu1245,Udmurt,1294,nolʸ,Phonemic,"zero, nothing",,,,
12-930-159-1,udmu1245,Udmurt,1264,voštɩnɩ,Phonemic,change,,,,
12-920-159-1,udmu1245,Udmurt,1558,kelʸšisʸ,Phonemic,"like, similar",,,,
12-920-159-3,udmu1245,Udmurt,1558,ukšasʸ,Phonemic,"like, similar",,,,
12-840-159-1,udmu1245,Udmurt,1048,gož,Phonemic,line,,,,
12-850-159-1,udmu1245,Udmurt,1667,pasʸ,Phonemic,hole,,,,
12-830-159-1,udmu1245,Udmurt,1845,šar̃,Phonemic,"sphere, ball",,,,
12-810-159-1,udmu1245,Udmurt,1395,kotɩr̃es,Phonemic,round,,,,
12-820-159-1,udmu1245,Udmurt,1467,kr̃ug,Phonemic,circle,,,,
12-780-159-1,udmu1245,Udmurt,850,nʸɩlʸ ser̃ego,Phonemic,square,,,,
12-770-159-1,udmu1245,Udmurt,1367,kir̃os,Phonemic,cross,,,,
12-760-159-1,udmu1245,Udmurt,192,ser̃eg,Phonemic,corner,,,,
12-750-159-1,udmu1245,Udmurt,1071,kongr̃o,Phonemic,hook,,,,
12-750-159-3,udmu1245,Udmurt,1071,kur̃ik,Phonemic,hook,,,,
12-740-159-1,udmu1245,Udmurt,297,kɩr̃ɩž,Phonemic,crooked,,,,
12-730-159-1,udmu1245,Udmurt,1404,šonʸer̃,Phonemic,straight,,,,
12-710-159-1,udmu1245,Udmurt,1633,pac̷ʸkes,Phonemic,flat,,,,
12-680-159-1,udmu1245,Udmurt,193,lapeg,Phonemic,shallow,,,,
12-670-159-1,udmu1245,Udmurt,1593,mur̃,Phonemic,deep,,,,
