ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-310-225-1,seri1257,Seri,1676,kōχ,Phonemic,always,,,,
14-290-225-1,seri1257,Seri,790,-i'tāʔo,Phonemic,ready,,,,
14-280-225-1,seri1257,Seri,1928,'ʔakiχ -šam,Phonemic,"cease, stop",,Lit. 'somewhere put'.,,
14-270-225-1,seri1257,Seri,1766,-aχi,Phonemic,finish,,,,
14-260-225-1,seri1257,Seri,743,-iti kʷi'ʔiyat ak,Phonemic,end (temporal),,Lit. i-ati ko-i-ʔ-iyat ak '3.POS.-on 3.IO.-3.POS.-NOMZR. -measure.in.length the'.,,
14-252-225-1,seri1257,Seri,1186,-imxk,Phonemic,"last, endure",,The verb requires the prefix ko-'3.IO'.,,
14-250-225-1,seri1257,Seri,1806,-a'ʔiti,Phonemic,"begin, beginning",,Lit. -āʔ-iti 'AUG-base'.,,
14-230-225-1,seri1257,Seri,754,-a'ʔāΦ'šχ,Phonemic,"hasten, hurry",,Etymologically related to -āΦšχ 'fast'. The final example requires the prefix ko- '3.IO'.,,
14-230-225-3,seri1257,Seri,754,-a'kapxk,Phonemic,"hasten, hurry",,Etymologically related to -āΦšχ 'fast'. The final example requires the prefix ko- '3.IO'.,,
14-230-225-5,seri1257,Seri,754,-apxk,Phonemic,"hasten, hurry",,Etymologically related to -āΦšχ 'fast'. The final example requires the prefix ko- '3.IO'.,,
14-220-225-1,seri1257,Seri,701,-miʔa,Phonemic,slow,,,,
14-210-225-1,seri1257,Seri,1631,-āΦšχ,Phonemic,"swift, fast, quick",,,,
14-190-225-1,seri1257,Seri,1963,ʔōχ χaʔ -æmæ,Phonemic,immediately,,Lit. '(?) and used.up'.,,
14-180-225-1,seri1257,Seri,1376,kmāχ,Phonemic,now,,,,
14-150-225-1,seri1257,Seri,1229,-ǣxim,Phonemic,old,,,,
14-140-225-1,seri1257,Seri,1207,'ʔǣkæ,Phonemic,young,,,,
14-130-225-1,seri1257,Seri,1231,kmā -īʔ,Phonemic,new,,Lit. 'now be'.,,
13-440-225-1,seri1257,Seri,417,-āpχa,Phonemic,three times,,Lit. -ā-apχa 'RAISING-three'.,,
13-420-225-1,seri1257,Seri,1859,'iki īpχa,Phonemic,third,,Lit. i-aki i-∅-apχa '3.POS.-with 3.POS.-NOMZR.-three'.,,
13-380-225-1,seri1257,Seri,1546,-ākx,Phonemic,two times,,Lit. -ā-ōkx 'RAISING-two'.,,
13-370-225-1,seri1257,Seri,1888,-yai,Phonemic,pair,,,,
13-360-225-1,seri1257,Seri,1384,īk -ap,Phonemic,second,,Lit. i-āk -ap '3.POS.-side stand'. The verb requires the prefix ko- '3.IO'.,,
13-350-225-1,seri1257,Seri,1529,'iti -æmæ,Phonemic,last,,Lit. i-ati -æmæ '3.POS.-on used.up'. The verb requires the prefix ko- '3.IO'.,,
13-340-225-1,seri1257,Seri,728,'iki yǣn ō -ap,Phonemic,first,,Lit. i-aki i-yǣn ō -ap '3.POS.-with 3.POS.-face (?) stand'.,,
13-330-225-1,seri1257,Seri,1580,-ašox,Phonemic,"alone, only",,,,
13-240-225-1,seri1257,Seri,816,imo'šit,Phonemic,half,,,,
13-230-225-1,seri1257,Seri,779,īktim,Phonemic,"part, piece",,Lit. i-∅-aktim '3.POS.-NOMZR.-be.cut'.,,
13-220-225-1,seri1257,Seri,1624,-i-'nāiɬ,Phonemic,empty,,Lit. 'with-skin' 04.120.,,
13-220-225-3,seri1257,Seri,1624,-inæx,Phonemic,empty,,Lit. 'with-skin' 04.120.,,
13-210-225-1,seri1257,Seri,1429,-kam,Phonemic,full,,,,
13-210-225-3,seri1257,Seri,1429,-pokt,Phonemic,full,,,,
13-181-225-1,seri1257,Seri,1241,pak,Phonemic,some,,,,
13-170-225-1,seri1257,Seri,1242,-ipχa,Phonemic,"little (quantity), few",,,,
13-180-225-1,seri1257,Seri,1881,oχ ʔā,Phonemic,enough,,Lit. 'thus be'.,,
13-160-225-1,seri1257,Seri,1992,'kipak,Phonemic,more,,,,
13-150-225-1,seri1257,Seri,1198,-atχo,Phonemic,"much, many",,,,
13-150-225-3,seri1257,Seri,1198,anχʷ,Phonemic,"much, many",,,,
13-140-225-1,seri1257,Seri,98,īx kap 'tašo,Phonemic,"every, all",,Lit. 'differently the one'; i-ati ko-i-ʔ-i'yaχ '3.POS.-on 3.IO.-POS. 0-NOMZR.-end'.,,
13-140-225-3,seri1257,Seri,98,'iti kʷiʔi'yaχ,Phonemic,"every, all",,Lit. 'differently the one'; i-ati ko-i-ʔ-i'yaχ '3.POS.-on 3.IO.-POS. 0-NOMZR.-end'.,,
13-107-225-1,seri1257,Seri,1420,-asχ,Phonemic,count,,,,
13-105-225-1,seri1257,Seri,1634,i-'ʔanɬ -ʔanɬ,Phonemic,hundred,,Lit. i-∅-ʔanɬ -ʔanɬ '3.POS.-NOMZR.-ten ten'.,,
13-104-225-1,seri1257,Seri,1710,i-ʔanɬ -ōkx,Phonemic,twenty,,Lit. i-∅-ʔanɬ -ōkx '3.POS.-NOMZR.-ten two'.,,
13-103-225-1,seri1257,Seri,1709,t-ʔanɬ 't-oitom -īʔ,Phonemic,fifteen,,Lit. 'REALIS-ten REALIS-five be'. The verb requires the prefix ko- '3.IO'.,,
13-102-225-1,seri1257,Seri,1707,t-ʔanɬ 't-ōkx -īʔ,Phonemic,twelve,,Lit. 'REALIS-ten REALIS-two be'. The verb requires the prefix ko- '3.IO'.,,
13-101-225-1,seri1257,Seri,1706,t-ʔanɬ 'tašo -īʔ,Phonemic,eleven,,Lit. 'REALIS-ten one be'. The verb requires the prefix ko- '3.IO'.,,
13-100-225-1,seri1257,Seri,1515,-ʔanɬ,Phonemic,ten,,,,
13-90-225-1,seri1257,Seri,1483,ksoi -ʔanɬ,Phonemic,nine,,Lit. '(?) ten' 13.100.,,
13-80-225-1,seri1257,Seri,1705,-šoχoɬkam,Phonemic,eight,,Related to 'four' 13.040.,,
13-70-225-1,seri1257,Seri,1704,tomkox -īʔ,Phonemic,seven,,The first word is etymologically related to 'five' and 'two'. The verb requires the prefix ko- '3.IO'.,,
13-60-225-1,seri1257,Seri,1703,i'snāp -ašox,Phonemic,six,,Lit. '3.POS.-breastmeat one'.,,
13-50-225-1,seri1257,Seri,493,-oitom,Phonemic,five,,,,
13-40-225-1,seri1257,Seri,1500,-šōχʷk,Phonemic,four,,,,
13-20-225-1,seri1257,Seri,1498,-ōkx,Phonemic,two,,,,
13-30-225-1,seri1257,Seri,492,-apχa,Phonemic,three,,,,
13-10-225-1,seri1257,Seri,1493,'tašo,Phonemic,one,,,,
13-0-225-1,seri1257,Seri,1294,ʔant ʔa'pætix,Phonemic,"zero, nothing",,Lit. ʔant ʔa-āʔ-ā-pætix 'land NOMZR.-PAS.-AUG-circular'.,,
12-930-225-1,seri1257,Seri,1264,īx -a'pakta,Phonemic,change,,Lit. īx -ā-pakt 'differently AUG-be'.,,
12-920-225-1,seri1257,Seri,1558,χaʔ'χaī,Phonemic,"like, similar",,,,
12-920-225-3,seri1257,Seri,1558,-mis,Phonemic,"like, similar",,,,
12-840-225-1,seri1257,Seri,1048,ʔant ʔa'sitoχ,Phonemic,line,,Lit. ʔant ʔa-āʔ-sitoχ 'land NOMZR.-PAS.-make.line'.,,
12-850-225-1,seri1257,Seri,1667,ʔant ʔa'kaptχʷ,Phonemic,hole,,"Lit. ʔant ʔa-āʔ-kaptχʷ 'land NOMZR.-PAS.-open, make.hole'.",,
12-830-225-1,seri1257,Seri,1845,šīχ k-o'kæʔt,Phonemic,"sphere, ball",,Lit. 'thing NOMZR.-bounce'.,,
12-810-225-1,seri1257,Seri,1395,-toknix,Phonemic,round,,The verb -kō requires the prefix ko- '3.IO'. -kōo means cylindrical.,,
12-810-225-3,seri1257,Seri,1395,-pætix,Phonemic,round,,The verb -kō requires the prefix ko- '3.IO'. -kōo means cylindrical.,,
12-820-225-1,seri1257,Seri,1467,ʔa'moīx,Phonemic,circle,,Lit. ʔa-āʔ-ā-moīx 'NOMZR.-PAS.-AUG-encircled'.,,
12-780-225-1,seri1257,Seri,850,-i'sɬitχkox,Phonemic,square,,Probably related to the word -asɬa 'ear' 04.220.,,
12-770-225-1,seri1257,Seri,1367,'ʔæʔæ ʔa'soāx,Phonemic,cross,,Lit. 'ʔæʔæ ʔa-āʔ-ā-soāx 'plant NOMZR.-PAS.-AUG-star-shaped'.,,
12-760-225-1,seri1257,Seri,192,kʷi'ʔīn,Phonemic,corner,,,,
12-740-225-1,seri1257,Seri,297,-nokʷ,Phonemic,crooked,,,,
12-740-225-3,seri1257,Seri,297,-noΦtx,Phonemic,crooked,,,,
12-730-225-1,seri1257,Seri,1404,-omtχʷ,Phonemic,straight,,,,
12-710-225-1,seri1257,Seri,1633,-xip,Phonemic,flat,,,,
12-670-225-1,seri1257,Seri,1593,-yaiɬ,Phonemic,deep,,,,
12-650-225-1,seri1257,Seri,2249,-χatkax,Phonemic,thin (in dimension),,,,
12-630-225-1,seri1257,Seri,1244,-ipkʷ,Phonemic,thick (in dimension),,,,
12-630-225-3,seri1257,Seri,1244,-sop,Phonemic,thick (in dimension),,,,
