ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-320-71-1,nort2697,Azerbaijani,1852,тез-тез,CyrillTrans,often,,,tez-tez,Phonemic
14-310-71-1,nort2697,Azerbaijani,1676,һәмишә,CyrillTrans,always,,,"hæmišæ, daim",Phonemic
14-310-71-3,nort2697,Azerbaijani,1676,даим,CyrillTrans,always,,,"hæmišæ, daim",Phonemic
14-290-71-1,nort2697,Azerbaijani,790,һазыр,CyrillTrans,ready,,,hazɨr,Phonemic
14-280-71-1,nort2697,Azerbaijani,1928,дајандырмаг,CyrillTrans,"cease, stop",,,dayandɨrmag,Phonemic
14-270-71-1,nort2697,Azerbaijani,1766,гуртармаг,CyrillTrans,finish,,,gurtarmag,Phonemic
14-260-71-1,nort2697,Azerbaijani,743,гуртармаг,CyrillTrans,end (temporal),,,"gurtarmag, bitirmæk",Phonemic
14-260-71-3,nort2697,Azerbaijani,743,битирмәк,CyrillTrans,end (temporal),,,"gurtarmag, bitirmæk",Phonemic
14-252-71-1,nort2697,Azerbaijani,1186,давам етмәк,CyrillTrans,"last, endure",,,"davam etmæk, uzanmag",Phonemic
14-252-71-3,nort2697,Azerbaijani,1186,узанмаг,CyrillTrans,"last, endure",,,"davam etmæk, uzanmag",Phonemic
14-250-71-1,nort2697,Azerbaijani,1806,башламаг,CyrillTrans,"begin, beginning",,,"bašlamag, bašlanɣɨǯ",Phonemic
14-250-71-3,nort2697,Azerbaijani,1806,башланғыҹ,CyrillTrans,"begin, beginning",,,"bašlamag, bašlanɣɨǯ",Phonemic
14-240-71-1,nort2697,Azerbaijani,425,јавашытмаг,CyrillTrans,"retard, delay",,,"yavašɨtmag, yubatmag",Phonemic
14-240-71-3,nort2697,Azerbaijani,425,јубатмаг,CyrillTrans,"retard, delay",,,"yavašɨtmag, yubatmag",Phonemic
14-230-71-1,nort2697,Azerbaijani,754,тәләсмәк,CyrillTrans,"hasten, hurry",,,tælæsmæk,Phonemic
14-220-71-1,nort2697,Azerbaijani,701,јаваш,CyrillTrans,slow,,,yavaš,Phonemic
14-210-71-1,nort2697,Azerbaijani,1631,һәрәкәтли,CyrillTrans,"swift, fast, quick",,,"hærækætli, tez",Phonemic
14-210-71-3,nort2697,Azerbaijani,1631,тез,CyrillTrans,"swift, fast, quick",,,"hærækætli, tez",Phonemic
14-190-71-1,nort2697,Azerbaijani,1963,тезликлә,CyrillTrans,immediately,,,"tezliklæ, ǯæld",Phonemic
14-190-71-3,nort2697,Azerbaijani,1963,ҹәлд,CyrillTrans,immediately,,,"tezliklæ, ǯæld",Phonemic
14-180-71-1,nort2697,Azerbaijani,1376,инди,CyrillTrans,now,,,indi,Phonemic
14-170-71-1,nort2697,Azerbaijani,477,ҝеҹ,CyrillTrans,late,,,gʲeǯ,Phonemic
14-160-71-1,nort2697,Azerbaijani,672,тез,CyrillTrans,early,,,tez,Phonemic
14-150-71-1,nort2697,Azerbaijani,1229,гоҹа,CyrillTrans,old,,,"goǯa, köhnæ",Phonemic
14-150-71-3,nort2697,Azerbaijani,1229,көһнә,CyrillTrans,old,,,"goǯa, köhnæ",Phonemic
14-140-71-1,nort2697,Azerbaijani,1207,ҝәнҹ,CyrillTrans,young,,,gʲænǯ,Phonemic
14-120-71-1,nort2697,Azerbaijani,1789,јаш,CyrillTrans,age,,,"yaš, æsr, dövr",Phonemic
14-120-71-3,nort2697,Azerbaijani,1789,әср,CyrillTrans,age,,,"yaš, æsr, dövr",Phonemic
14-120-71-5,nort2697,Azerbaijani,1789,дөвр,CyrillTrans,age,,,"yaš, æsr, dövr",Phonemic
14-130-71-1,nort2697,Azerbaijani,1231,тәзә,CyrillTrans,new,,,tæzæ,Phonemic
14-110-71-1,nort2697,Azerbaijani,892,вахт,CyrillTrans,time,,,"vaxt, zaman",Phonemic
14-110-71-3,nort2697,Azerbaijani,892,заман,CyrillTrans,time,,,"vaxt, zaman",Phonemic
13-440-71-1,nort2697,Azerbaijani,417,үч дәфә,CyrillTrans,three times,,,üč dæfæ,Phonemic
13-420-71-1,nort2697,Azerbaijani,1859,үчүнҹү,CyrillTrans,third,,,üčünǯü,Phonemic
13-380-71-1,nort2697,Azerbaijani,1546,ики дәфә,CyrillTrans,two times,,,iki dæfæ,Phonemic
13-370-71-1,nort2697,Azerbaijani,1888,ҹүт,CyrillTrans,pair,,,ǯüt,Phonemic
13-360-71-1,nort2697,Azerbaijani,1384,икинҹи,CyrillTrans,second,,,ikinǯi,Phonemic
13-350-71-1,nort2697,Azerbaijani,1529,ахырынҹы,CyrillTrans,last,,,axɨrɨnǯɨ,Phonemic
13-340-71-1,nort2697,Azerbaijani,728,биринҹи,CyrillTrans,first,,,birinǯi,Phonemic
13-330-71-1,nort2697,Azerbaijani,1580,тәк јеҝанә,CyrillTrans,"alone, only",,,"tæk yegʲanæ, vahid",Phonemic
13-330-71-3,nort2697,Azerbaijani,1580,ваһид,CyrillTrans,"alone, only",,,"tæk yegʲanæ, vahid",Phonemic
13-240-71-1,nort2697,Azerbaijani,816,јарым,CyrillTrans,half,,,yarɨm,Phonemic
13-230-71-1,nort2697,Azerbaijani,779,һиссә,CyrillTrans,"part, piece",,,"hissæ, gisim, dilim",Phonemic
13-230-71-3,nort2697,Azerbaijani,779,гисим,CyrillTrans,"part, piece",,,"hissæ, gisim, dilim",Phonemic
13-230-71-5,nort2697,Azerbaijani,779,дилим,CyrillTrans,"part, piece",,,"hissæ, gisim, dilim",Phonemic
13-220-71-1,nort2697,Azerbaijani,1624,баш,CyrillTrans,empty,,,baš,Phonemic
13-210-71-1,nort2697,Azerbaijani,1429,долу,CyrillTrans,full,,,dolu,Phonemic
13-190-71-1,nort2697,Azerbaijani,2023,чохлу,CyrillTrans,"multitude, crowd",,,čoxlu,Phonemic
13-181-71-1,nort2697,Azerbaijani,1241,бир нечә,CyrillTrans,some,,,bir nečæ,Phonemic
13-170-71-1,nort2697,Azerbaijani,1242,аз,CyrillTrans,"little (quantity), few",,,az,Phonemic
