ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-320-217-1,nege1244,Negerhollands,1852,dɛlo,Phonemic,often,dejong1926;nelson1936,,,
14-310-217-1,nege1244,Negerhollands,1676,al-tit,Phonemic,always,dejong1926;nelson1936,Lit. 'all time'.,,
14-290-217-1,nege1244,Negerhollands,790,kla,Phonemic,ready,dejong1926;nelson1936,"E.g., kri kla 'get ready'.",,
14-280-217-1,nege1244,Negerhollands,1928,(s)top,Phonemic,"cease, stop",dejong1926;nelson1936,top is the more conservative form.,,
14-270-217-1,nege1244,Negerhollands,1766,kaba,Phonemic,finish,dejong1926;nelson1936,"Also means 'end', previous item.",,
14-260-217-1,nege1244,Negerhollands,743,kaba,Phonemic,end (temporal),dejong1926;nelson1936,"Also means 'finish', next item.",,
14-250-217-1,nege1244,Negerhollands,1806,bigin,Phonemic,"begin, beginning",dejong1926;nelson1936,,,
14-240-217-1,nege1244,Negerhollands,425,ma lat,Phonemic,"retard, delay",dejong1926;nelson1936,Lit. 'make late'.,,
14-230-217-1,nege1244,Negerhollands,754,lo gau,Phonemic,"hasten, hurry",dejong1926;nelson1936,Lit. 'go quick'.,,
14-220-217-1,nege1244,Negerhollands,701,sudži ~ sutǰi,Phonemic,slow,dejong1926;nelson1936,Can be used as adj. and adv.; see 'soft' 15.750,,
14-210-217-1,nege1244,Negerhollands,1631,asɛ,Phonemic,"swift, fast, quick",dejong1926;nelson1936,,,
14-210-217-3,nege1244,Negerhollands,1631,gau,Phonemic,"swift, fast, quick",dejong1926;nelson1936,,,
14-210-217-5,nege1244,Negerhollands,1631,pošɛs,Phonemic,"swift, fast, quick",dejong1926;nelson1936,,,
14-190-217-1,nege1244,Negerhollands,1963,anstons,Phonemic,immediately,dejong1926;nelson1936,,,
14-180-217-1,nege1244,Negerhollands,1376,nu,Phonemic,now,dejong1926;nelson1936,Can be reduplicated for empahsis.,,
14-170-217-1,nege1244,Negerhollands,477,lat,Phonemic,late,dejong1926;nelson1936,,,
14-160-217-1,nege1244,Negerhollands,672,fru,Phonemic,early,dejong1926;nelson1936,,,
14-150-217-1,nege1244,Negerhollands,1229,hou,Phonemic,old,dejong1926;nelson1936,,,
14-140-217-1,nege1244,Negerhollands,1207,yuŋ,Phonemic,young,dejong1926;nelson1936,"Means 'young one, a youth'.",,
14-130-217-1,nege1244,Negerhollands,1231,niu,Phonemic,new,dejong1926;nelson1936,,,
14-110-217-1,nege1244,Negerhollands,892,tit,Phonemic,time,dejong1926;nelson1936,,,
13-440-217-1,nege1244,Negerhollands,417,dri-mal,Phonemic,three times,dejong1926;nelson1936,,,
13-420-217-1,nege1244,Negerhollands,1859,dridə,Phonemic,third,dejong1926;nelson1936,,,
13-380-217-1,nege1244,Negerhollands,1546,twe-mal,Phonemic,two times,dejong1926;nelson1936,,,
13-370-217-1,nege1244,Negerhollands,1888,pa,Phonemic,pair,dejong1926;nelson1936,,,
13-360-217-1,nege1244,Negerhollands,1384,twedɛ,Phonemic,second,dejong1926;nelson1936,,,
13-350-217-1,nege1244,Negerhollands,1529,las(t) ~ lastə,Phonemic,last,dejong1926;nelson1936,,,
13-340-217-1,nege1244,Negerhollands,728,ɛ(r)stə ~ ɛstu,Phonemic,first,dejong1926;nelson1936,The latter is the more conservative form.,,
13-330-217-1,nege1244,Negerhollands,1580,ale(n),Phonemic,"alone, only",dejong1926;nelson1936,,,
13-240-217-1,nege1244,Negerhollands,816,haləf,Phonemic,half,dejong1926;nelson1936,,,
13-230-217-1,nege1244,Negerhollands,779,stɛk ~ (s)tɛki ~ stik(i),Phonemic,"part, piece",dejong1926;nelson1936,tɛki is the most conservative form.,,
13-220-217-1,nege1244,Negerhollands,1624,slak,Phonemic,empty,dejong1926;nelson1936,,,
13-210-217-1,nege1244,Negerhollands,1429,ful,Phonemic,full,dejong1926;nelson1936,Can be used as vb. or adj.,,
13-190-217-1,nege1244,Negerhollands,2023,hop,Phonemic,"multitude, crowd",dejong1926;nelson1936,"Meanings include 'heap, crowd, mass'.",,
13-181-217-1,nege1244,Negerhollands,1241,som,Phonemic,some,dejong1926;nelson1936,,,
13-170-217-1,nege1244,Negerhollands,1242,klɛn ~ klen ~ klenči,Phonemic,"little (quantity), few",dejong1926;nelson1936,,,
13-180-217-1,nege1244,Negerhollands,1881,gənu(g) ~ gono,Phonemic,enough,dejong1926;nelson1936,,,
13-160-217-1,nege1244,Negerhollands,1992,me,Phonemic,more,dejong1926;nelson1936,,,
13-150-217-1,nege1244,Negerhollands,1198,fel,Phonemic,"much, many",dejong1926;nelson1936,,,
13-150-217-3,nege1244,Negerhollands,1198,muči ~ muši,Phonemic,"much, many",dejong1926;nelson1936,,,
13-140-217-1,nege1244,Negerhollands,98,ekeren ~ ɛkɛrɛn,Phonemic,"every, all",dejong1926;nelson1936,Respectively: 'every; all'.,,
13-140-217-3,nege1244,Negerhollands,98,al(ga),Phonemic,"every, all",dejong1926;nelson1936,Respectively: 'every; all'.,,
13-107-217-1,nege1244,Negerhollands,1420,tɛl,Phonemic,count,dejong1926;nelson1936,,,
13-105-217-1,nege1244,Negerhollands,1634,hunɛrt,Phonemic,hundred,dejong1926;nelson1936,,,
13-104-217-1,nege1244,Negerhollands,1710,twinti,Phonemic,twenty,dejong1926;nelson1936,,,
13-103-217-1,nege1244,Negerhollands,1709,fitin ~ fetin,Phonemic,fifteen,dejong1926;nelson1936,,,
13-102-217-1,nege1244,Negerhollands,1707,twalɛf,Phonemic,twelve,dejong1926;nelson1936,,,
13-101-217-1,nege1244,Negerhollands,1706,ɛlɛf ~ elef,Phonemic,eleven,dejong1926;nelson1936,,,
13-100-217-1,nege1244,Negerhollands,1515,tin,Phonemic,ten,dejong1926;nelson1936,,,
13-90-217-1,nege1244,Negerhollands,1483,negon,Phonemic,nine,dejong1926;nelson1936,,,
13-80-217-1,nege1244,Negerhollands,1705,ak,Phonemic,eight,dejong1926;nelson1936,,,
13-70-217-1,nege1244,Negerhollands,1704,sewn,Phonemic,seven,dejong1926;nelson1936,,,
13-60-217-1,nege1244,Negerhollands,1703,ses ~ sɛs,Phonemic,six,dejong1926;nelson1936,,,
13-50-217-1,nege1244,Negerhollands,493,fɛv ~ fɛif,Phonemic,five,dejong1926;nelson1936,,,
13-40-217-1,nege1244,Negerhollands,1500,fi,Phonemic,four,dejong1926;nelson1936,,,
13-20-217-1,nege1244,Negerhollands,1498,twe,Phonemic,two,dejong1926;nelson1936,,,
13-30-217-1,nege1244,Negerhollands,492,dri ~ tri,Phonemic,three,dejong1926;nelson1936,The latter is the more conservative form.,,
13-10-217-1,nege1244,Negerhollands,1493,en,Phonemic,one,dejong1926;nelson1936,,,
13-0-217-1,nege1244,Negerhollands,1294,enten ~ intin ~ ɛntɛn,Phonemic,"zero, nothing",dejong1926;nelson1936,,,
12-930-217-1,nege1244,Negerhollands,1264,drai,Phonemic,change,dejong1926;nelson1936,,,
12-920-217-1,nege1244,Negerhollands,1558,glik ~ lɛik(i) ~ lik(i) ~ li,Phonemic,"like, similar",dejong1926;nelson1936,,,
12-840-217-1,nege1244,Negerhollands,1048,lin,Phonemic,line,dejong1926;nelson1936,,,
12-850-217-1,nege1244,Negerhollands,1667,gat,Phonemic,hole,dejong1926;nelson1936,,,
12-830-217-1,nege1244,Negerhollands,1845,bal,Phonemic,"sphere, ball",dejong1926;nelson1936,,,
12-810-217-1,nege1244,Negerhollands,1395,ron(t) ~ run,Phonemic,round,dejong1926;nelson1936,,,
12-820-217-1,nege1244,Negerhollands,1467,riŋ,Phonemic,circle,dejong1926;nelson1936,,,
12-780-217-1,nege1244,Negerhollands,850,skwe,Phonemic,square,dejong1926;nelson1936,,,
12-760-217-1,nege1244,Negerhollands,192,konu,Phonemic,corner,dejong1926;nelson1936,,,
12-750-217-1,nege1244,Negerhollands,1071,huk (?),Phonemic,hook,dejong1926;nelson1936,,,
12-740-217-1,nege1244,Negerhollands,297,krom,Phonemic,crooked,dejong1926;nelson1936,,,
12-730-217-1,nege1244,Negerhollands,1404,tret,Phonemic,straight,dejong1926;nelson1936,,,
12-670-217-1,nege1244,Negerhollands,1593,dip,Phonemic,deep,dejong1926;nelson1936,,,
12-650-217-1,nege1244,Negerhollands,2249,din,Phonemic,thin (in dimension),dejong1926;nelson1936,,,
12-630-217-1,nege1244,Negerhollands,1244,dik,Phonemic,thick (in dimension),dejong1926;nelson1936,,,
12-620-217-1,nege1244,Negerhollands,1267,nou,Phonemic,narrow,dejong1926;nelson1936,,,
12-610-217-1,nege1244,Negerhollands,1243,bret,Phonemic,"wide, broad",dejong1926;nelson1936,,,
12-590-217-1,nege1244,Negerhollands,1645,ko(r)t,Phonemic,short,dejong1926;nelson1936,,,
12-580-217-1,nege1244,Negerhollands,711,hok,Phonemic,tall,dejong1926;nelson1936,,,
12-570-217-1,nege1244,Negerhollands,1203,laŋ,Phonemic,long,dejong1926;nelson1936,,,
12-560-217-1,nege1244,Negerhollands,1246,klen ~ klɛn ~ klenši,Phonemic,"small, little",dejong1926;nelson1936,,,
12-550-217-1,nege1244,Negerhollands,1202,grot(o),Phonemic,"large, big",dejong1926;nelson1936,The vowel final form is the more conservative.,,
12-541-217-1,nege1244,Negerhollands,81,fadam,Phonemic,"span, fathom",dejong1926;nelson1936,Means 'fathom'.,,
12-540-217-1,nege1244,Negerhollands,1506,mɛt,Phonemic,measure,dejong1926;nelson1936,,,
12-530-217-1,nege1244,Negerhollands,479,guri,Phonemic,grow,dejong1926;nelson1936,,,
12-480-217-1,nege1244,Negerhollands,1595,sɛit,Phonemic,south,dejong1926;nelson1936,,,
12-470-217-1,nege1244,Negerhollands,1598,not (?),Phonemic,north,dejong1926;nelson1936,,,
12-450-217-1,nege1244,Negerhollands,1877,ost,Phonemic,east,dejong1926;nelson1936,,,
12-430-217-1,nege1244,Negerhollands,1942,tɛsən,Phonemic,near (adv),dejong1926;nelson1936,,,
12-430-217-3,nege1244,Negerhollands,1942,(to)mɛs ~ tumɛs,Phonemic,near (adv),dejong1926;nelson1936,,,
12-430-217-5,nege1244,Negerhollands,1942,kan,Phonemic,near (adv),dejong1926;nelson1936,,,
12-440-217-1,nege1244,Negerhollands,1406,fɛ(r) ~ fe,Phonemic,far (adv),dejong1926;nelson1936,,,
12-420-217-1,nege1244,Negerhollands,244,sliŋgu (-ši),Phonemic,left (side),dejong1926;nelson1936,,,
12-410-217-1,nege1244,Negerhollands,1019,rɛči,Phonemic,right (side),dejong1926;nelson1936,,,
12-410-217-3,nege1244,Negerhollands,1019,ret ši,Phonemic,right (side),dejong1926;nelson1936,,,
12-370-217-1,nege1244,Negerhollands,1093,mə(d)l ~ midi ~ midl,Phonemic,"middle, center",dejong1926;nelson1936,,,
12-360-217-1,nege1244,Negerhollands,682,ši,Phonemic,side,dejong1926;nelson1936,,,
