ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-320-55-1,saga1261,Tsez (Sagada dialect),1852,гІаши,CyrillTrans,often,,,ʕaši,Phonemic
14-310-55-1,saga1261,Tsez (Sagada dialect),1676,нетин,CyrillTrans,always,,,netin,Phonemic
14-290-55-1,saga1261,Tsez (Sagada dialect),790,хІадурав,CyrillTrans,ready,,,ħaduraw,Phonemic
14-280-55-1,saga1261,Tsez (Sagada dialect),1928,бича,CyrillTrans,"cease, stop",,,biča,Phonemic
14-270-55-1,saga1261,Tsez (Sagada dialect),1766,лъекъира,CyrillTrans,finish,,,ɬeqʼira,Phonemic
14-260-55-1,saga1261,Tsez (Sagada dialect),743,лъекъира,CyrillTrans,end (temporal),,,ɬeqʼira,Phonemic
14-252-55-1,saga1261,Tsez (Sagada dialect),1186,халат рохъва,CyrillTrans,"last, endure",,,xalat roqʷa,Phonemic
14-250-55-1,saga1261,Tsez (Sagada dialect),1806,байбихьи бува,CyrillTrans,"begin, beginning",,,"baybix̆i buwa, baybix̆i",Phonemic
14-250-55-3,saga1261,Tsez (Sagada dialect),1806,байбихьи,CyrillTrans,"begin, beginning",,,"baybix̆i buwa, baybix̆i",Phonemic
14-240-55-1,saga1261,Tsez (Sagada dialect),425,эчІра,CyrillTrans,"retard, delay",,,ečʼra,Phonemic
14-230-55-1,saga1261,Tsez (Sagada dialect),754,гІедегІизе охъва,CyrillTrans,"hasten, hurry",,,ʕedeʕize oqʷa,Phonemic
14-220-55-1,saga1261,Tsez (Sagada dialect),701,гъонгъав,CyrillTrans,slow,,,ɣonɣaw,Phonemic
14-210-55-1,saga1261,Tsez (Sagada dialect),1631,хехав,CyrillTrans,"swift, fast, quick",,,"xexaw, ʕedeʕaraw",Phonemic
14-210-55-3,saga1261,Tsez (Sagada dialect),1631,гІедегІарав,CyrillTrans,"swift, fast, quick",,,"xexaw, ʕedeʕaraw",Phonemic
14-190-55-1,saga1261,Tsez (Sagada dialect),1963,хехлъикь,CyrillTrans,immediately,,,xexɬiƛ̄ʼ,Phonemic
14-180-55-1,saga1261,Tsez (Sagada dialect),1376,гьобожи,CyrillTrans,now,,,hoboži,Phonemic
14-170-55-1,saga1261,Tsez (Sagada dialect),477,кватІелъен,CyrillTrans,late,,,kʷatʼeɬen,Phonemic
14-160-55-1,saga1261,Tsez (Sagada dialect),672,къаркьо,CyrillTrans,early,,,qʼarƛ̄ʼo,Phonemic
14-150-55-1,saga1261,Tsez (Sagada dialect),1229,эчру,CyrillTrans,old,,,ečru,Phonemic
14-140-55-1,saga1261,Tsez (Sagada dialect),1207,гІолохъанав,CyrillTrans,young,,,ʕoloqanaw,Phonemic
14-120-55-1,saga1261,Tsez (Sagada dialect),1789,заман,CyrillTrans,age,,,"zaman, ʕasru",Phonemic
14-120-55-3,saga1261,Tsez (Sagada dialect),1789,гІасру,CyrillTrans,age,,,"zaman, ʕasru",Phonemic
14-130-55-1,saga1261,Tsez (Sagada dialect),1231,эцІну,CyrillTrans,new,,,ecʼnu,Phonemic
14-110-55-1,saga1261,Tsez (Sagada dialect),892,заман,CyrillTrans,time,,,zaman,Phonemic
13-440-55-1,saga1261,Tsez (Sagada dialect),417,лъІорах,CyrillTrans,three times,,,ɬˤorax,Phonemic
13-420-55-1,saga1261,Tsez (Sagada dialect),1859,лъІоно элІиру,CyrillTrans,third,,,ɬˤono eƛiru,Phonemic
13-380-55-1,saga1261,Tsez (Sagada dialect),1546,къІунах,CyrillTrans,two times,,,qʼˤunax,Phonemic
13-370-55-1,saga1261,Tsez (Sagada dialect),1888,гъат,CyrillTrans,pair,,,"ɣat, čut",Phonemic
13-370-55-3,saga1261,Tsez (Sagada dialect),1888,чут,CyrillTrans,pair,,,"ɣat, čut",Phonemic
13-360-55-1,saga1261,Tsez (Sagada dialect),1384,къІано элІиру,CyrillTrans,second,,,qʼˤano eƛiru,Phonemic
13-350-55-1,saga1261,Tsez (Sagada dialect),1529,рехукьоси,CyrillTrans,last,,,rexuƛ̄ʼosi,Phonemic
13-340-55-1,saga1261,Tsez (Sagada dialect),728,гьичІа адаьзахоси,CyrillTrans,first,,,hičʼa adäzaxosi,Phonemic
13-330-55-1,saga1261,Tsez (Sagada dialect),1580,сис,CyrillTrans,"alone, only",,,"sis, sistew sis yoɬru",Phonemic
13-330-55-3,saga1261,Tsez (Sagada dialect),1580,систев сис йолъру,CyrillTrans,"alone, only",,,"sis, sistew sis yoɬru",Phonemic
13-240-55-1,saga1261,Tsez (Sagada dialect),816,ролІикІу,CyrillTrans,half,,,roƛikʼu,Phonemic
13-230-55-1,saga1261,Tsez (Sagada dialect),779,метІри,CyrillTrans,"part, piece",,,metʼri,Phonemic
13-220-55-1,saga1261,Tsez (Sagada dialect),1624,къІвокъІору,CyrillTrans,empty,,,qʼˤʷoqʼˤoru,Phonemic
13-210-55-1,saga1261,Tsez (Sagada dialect),1429,эцІ-къвалъиру,CyrillTrans,full,,,ecʼ-qʼʷaɬiru,Phonemic
13-190-55-1,saga1261,Tsez (Sagada dialect),2023,гІаши,CyrillTrans,"multitude, crowd",,,ʕaši,Phonemic
13-181-55-1,saga1261,Tsez (Sagada dialect),1241,шомолІа,CyrillTrans,some,,,"šomoƛa, hiceƛa",Phonemic
13-181-55-3,saga1261,Tsez (Sagada dialect),1241,гьицелІа,CyrillTrans,some,,,"šomoƛa, hiceƛa",Phonemic
13-170-55-1,saga1261,Tsez (Sagada dialect),1242,регъве,CyrillTrans,"little (quantity), few",,,"reɣʷe, dahaw",Phonemic
13-170-55-3,saga1261,Tsez (Sagada dialect),1242,дагьав,CyrillTrans,"little (quantity), few",,,"reɣʷe, dahaw",Phonemic
13-180-55-1,saga1261,Tsez (Sagada dialect),1881,эрзагІан,CyrillTrans,enough,,,erzaʕan,Phonemic
13-160-55-1,saga1261,Tsez (Sagada dialect),1992,реже,CyrillTrans,more,,,reže,Phonemic
13-150-55-1,saga1261,Tsez (Sagada dialect),1198,гІаши,CyrillTrans,"much, many",,,"ʕaši, ʕuraw",Phonemic
13-150-55-3,saga1261,Tsez (Sagada dialect),1198,гІурав,CyrillTrans,"much, many",,,"ʕaši, ʕuraw",Phonemic
13-140-55-1,saga1261,Tsez (Sagada dialect),98,цадахъ,CyrillTrans,"every, all",,,"cadaq, cʼikʼaw",Phonemic
13-140-55-3,saga1261,Tsez (Sagada dialect),98,цІикІав,CyrillTrans,"every, all",,,"cadaq, cʼikʼaw",Phonemic
13-107-55-1,saga1261,Tsez (Sagada dialect),1420,тІетІра,CyrillTrans,count,,,tʼetʼra,Phonemic
13-106-55-1,saga1261,Tsez (Sagada dialect),1843,гІазар,CyrillTrans,thousand,,,ʕazar,Phonemic
13-105-55-1,saga1261,Tsez (Sagada dialect),1634,бишон,CyrillTrans,hundred,,,bišon,Phonemic
13-104-55-1,saga1261,Tsez (Sagada dialect),1710,хъу,CyrillTrans,twenty,,,qu,Phonemic
13-103-55-1,saga1261,Tsez (Sagada dialect),1709,оцІен лъено,CyrillTrans,fifteen,,,ocʼen ɬeno,Phonemic
13-102-55-1,saga1261,Tsez (Sagada dialect),1707,оцІен къІано,CyrillTrans,twelve,,,ocʼen qʼˤano,Phonemic
13-101-55-1,saga1261,Tsez (Sagada dialect),1706,оцІен сис,CyrillTrans,eleven,,,ocʼen sis,Phonemic
13-100-55-1,saga1261,Tsez (Sagada dialect),1515,оцІен,CyrillTrans,ten,,,ocʼen,Phonemic
13-90-55-1,saga1261,Tsez (Sagada dialect),1483,очІен,CyrillTrans,nine,,,očʼen,Phonemic
13-80-55-1,saga1261,Tsez (Sagada dialect),1705,билІен,CyrillTrans,eight,,,biƛen,Phonemic
13-70-55-1,saga1261,Tsez (Sagada dialect),1704,олІен,CyrillTrans,seven,,,oƛen,Phonemic
13-60-55-1,saga1261,Tsez (Sagada dialect),1703,илъен,CyrillTrans,six,,,iɬen,Phonemic
13-50-55-1,saga1261,Tsez (Sagada dialect),493,лъено,CyrillTrans,five,,,ɬeno,Phonemic
13-40-55-1,saga1261,Tsez (Sagada dialect),1500,укъІвен,CyrillTrans,four,,,uqʼˤʷen,Phonemic
13-20-55-1,saga1261,Tsez (Sagada dialect),1498,къаІно,CyrillTrans,two,,,qʼaˤno,Phonemic
13-30-55-1,saga1261,Tsez (Sagada dialect),492,лъІоно,CyrillTrans,three,,,ɬˤono,Phonemic
13-10-55-1,saga1261,Tsez (Sagada dialect),1493,сис,CyrillTrans,one,,,sis,Phonemic
13-0-55-1,saga1261,Tsez (Sagada dialect),1294,нолʼ,CyrillTrans,"zero, nothing",,,nolʼ,Phonemic
12-930-55-1,saga1261,Tsez (Sagada dialect),1264,хисизе рува,CyrillTrans,change,,,xisize ruwa,Phonemic
12-920-55-1,saga1261,Tsez (Sagada dialect),1558,рилъинав,CyrillTrans,"like, similar",,,"riɬinaw, iɬinaw",Phonemic
12-920-55-3,saga1261,Tsez (Sagada dialect),1558,илъинав,CyrillTrans,"like, similar",,,"riɬinaw, iɬinaw",Phonemic
12-840-55-1,saga1261,Tsez (Sagada dialect),1048,мухъ,CyrillTrans,line,,,muq,Phonemic
12-850-55-1,saga1261,Tsez (Sagada dialect),1667,кІучІ,CyrillTrans,hole,,,"kʼučʼ, gondu",Phonemic
12-850-55-3,saga1261,Tsez (Sagada dialect),1667,гонду,CyrillTrans,hole,,,"kʼučʼ, gondu",Phonemic
12-830-55-1,saga1261,Tsez (Sagada dialect),1845,шар,CyrillTrans,"sphere, ball",,,šar,Phonemic
12-810-55-1,saga1261,Tsez (Sagada dialect),1395,горрилъе,CyrillTrans,round,,,gorriɬe,Phonemic
12-820-55-1,saga1261,Tsez (Sagada dialect),1467,гор,CyrillTrans,circle,,,gor,Phonemic
12-780-55-1,saga1261,Tsez (Sagada dialect),850,къицІи,CyrillTrans,square,,,qʼicʼi,Phonemic
12-770-55-1,saga1261,Tsez (Sagada dialect),1367,хъанчи,CyrillTrans,cross,,,qanči,Phonemic
12-760-55-1,saga1261,Tsez (Sagada dialect),192,бокІон,CyrillTrans,corner,,,bokʼon,Phonemic
12-750-55-1,saga1261,Tsez (Sagada dialect),1071,тумос кики,CyrillTrans,hook,,,tumos kiki,Phonemic
12-740-55-1,saga1261,Tsez (Sagada dialect),297,рошуру,CyrillTrans,crooked,,,rošuru,Phonemic
12-730-55-1,saga1261,Tsez (Sagada dialect),1404,рукъийо,CyrillTrans,straight,,,ruqʼiyo,Phonemic
12-710-55-1,saga1261,Tsez (Sagada dialect),1633,хІолав,CyrillTrans,flat,,,ħolaw,Phonemic
12-680-55-1,saga1261,Tsez (Sagada dialect),193,гІисинав,CyrillTrans,shallow,,,ʕisinaw,Phonemic
12-670-55-1,saga1261,Tsez (Sagada dialect),1593,телъерси,CyrillTrans,deep,,,teɬersi,Phonemic
12-650-55-1,saga1261,Tsez (Sagada dialect),2249,нишикІа,CyrillTrans,thin (in dimension),,,"nišikʼa, dadaru",Phonemic
12-650-55-3,saga1261,Tsez (Sagada dialect),2249,дадару,CyrillTrans,thin (in dimension),,,"nišikʼa, dadaru",Phonemic
12-630-55-1,saga1261,Tsez (Sagada dialect),1244,речав,CyrillTrans,thick (in dimension),,,rečaw,Phonemic
12-620-55-1,saga1261,Tsez (Sagada dialect),1267,нишикІа,CyrillTrans,narrow,,,"nišikʼa, kʼakʼaru",Phonemic
12-620-55-3,saga1261,Tsez (Sagada dialect),1267,кІакІару,CyrillTrans,narrow,,,"nišikʼa, kʼakʼaru",Phonemic
