ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-320-300-1,leng1262,Lengua,1852,kyimata,Phonemic,often,,,,
14-310-300-1,leng1262,Lengua,1676,kyimata,Phonemic,always,,,,
14-290-300-1,leng1262,Lengua,790,wanɬa,Phonemic,ready,,Also -pinčis-či.,,
14-280-300-1,leng1262,Lengua,1928,-ki-lwat-es-či,Phonemic,"cease, stop",,,,
14-270-300-1,leng1262,Lengua,1766,-pinčis-či,Phonemic,finish,,,,
14-260-300-1,leng1262,Lengua,743,ineɬa,Phonemic,end (temporal),,,,
14-250-300-1,leng1262,Lengua,1806,sikɬo,Phonemic,"begin, beginning",,,,
14-240-300-1,leng1262,Lengua,425,-yihemyi,Phonemic,"retard, delay",,,,
14-230-300-1,leng1262,Lengua,754,-pikh-es-či,Phonemic,"hasten, hurry",,,,
14-220-300-1,leng1262,Lengua,701,-yihemyi,Phonemic,slow,,,,
14-210-300-1,leng1262,Lengua,1631,-pikh-es-owu,Phonemic,"swift, fast, quick",,,,
14-190-300-1,leng1262,Lengua,1963,hiŋ-yahamo,Phonemic,immediately,,,,
14-180-300-1,leng1262,Lengua,1376,kathwowu,Phonemic,now,,,,
14-170-300-1,leng1262,Lengua,477,tathnam,Phonemic,late,,In the afternoon/evening.,,
14-160-300-1,leng1262,Lengua,672,athtoo-k anko,Phonemic,early,,Means 'early in the morning'; athtoo is 'morning' 14.440.,,
14-150-300-1,leng1262,Lengua,1229,-wanakmo,Phonemic,old,,,,
14-140-300-1,leng1262,Lengua,1207,-kyitkuk,Phonemic,young,,,,
14-130-300-1,leng1262,Lengua,1231,-athnankuk,Phonemic,new,,,,
13-370-300-1,leng1262,Lengua,1888,-anit,Phonemic,pair,,,,
13-350-300-1,leng1262,Lengua,1529,eɬaiyi,Phonemic,last,,,,
13-340-300-1,leng1262,Lengua,728,iŋ-mamyi,Phonemic,first,,,,
13-330-300-1,leng1262,Lengua,1580,-ɬapko,Phonemic,"alone, only",,,,
13-230-300-1,leng1262,Lengua,779,n-(poss)-kha,Phonemic,"part, piece",,,,
13-220-300-1,leng1262,Lengua,1624,me-kyi aksak -wathwuk,Phonemic,empty,,,,
13-210-300-1,leng1262,Lengua,1429,-lan-owu,Phonemic,full,,,,
13-190-300-1,leng1262,Lengua,2023,ap-ɬamok enɬit,Phonemic,"multitude, crowd",,Lit. '?-many people' 02.100.,,
13-181-300-1,leng1262,Lengua,1241,n-(poss)-kha,Phonemic,some,,,,
13-170-300-1,leng1262,Lengua,1242,kyits-o,Phonemic,"little (quantity), few",,Also -antowuk.,,
13-180-300-1,leng1262,Lengua,1881,-howuk,Phonemic,enough,,,,
13-160-300-1,leng1262,Lengua,1992,mok makham,Phonemic,more,,,,
13-150-300-1,leng1262,Lengua,1198,-ɬamok,Phonemic,"much, many",,,,
13-140-300-1,leng1262,Lengua,98,-ɬamok-ɬoho,Phonemic,"every, all",,Also e-lanoma-thko.,,
13-107-300-1,leng1262,Lengua,1420,-ki-lyitsat-či,Phonemic,count,,,,
13-104-300-1,leng1262,Lengua,1710,sohok e-mankuk,Phonemic,twenty,,See 'six' 13.060. Lit. 'finish my feet'.,,
13-103-300-1,leng1262,Lengua,1709,sohok thlamʔe-minik,Phonemic,fifteen,,"See 'six' 13.060; 'finish one foot'; cf. 'ten'. 'Sixteen' is wakthlo mok e-minik thlama, lit. 'reach my other foot' + one.",,
13-101-300-1,leng1262,Lengua,1706,wakthlo e-minik thlama,Phonemic,eleven,,"See 'six' 13.060, refers to 'foot' -minik.",,
13-100-300-1,leng1262,Lengua,1515,sohok emek,Phonemic,ten,,"See 'six' 13.060. Archaic, means 'finish my hands'.",,
13-90-300-1,leng1262,Lengua,1483,wakthlo mok emik howuk-n-(poss)-kha,Phonemic,nine,,See 'six' 13.060. Lit. 'reach my other hand' + four.,,
13-80-300-1,leng1262,Lengua,1705,wakthlo mok emik antan-thlama,Phonemic,eight,,See 'six' 13.060. Lit. 'reach my other hand' + three.,,
13-70-300-1,leng1262,Lengua,1704,wakthlo mok emik anit,Phonemic,seven,,See 'six' 13.060. Lit. 'reach my other hand' + two.,,
13-60-300-1,leng1262,Lengua,1703,wakthlo mok emik thlama,Phonemic,six,,"From Powys (ca. 1935: 53), now archaic. wakthlo mok emik means 'reach my other hand' + one.",,
13-50-300-1,leng1262,Lengua,493,ɬam-e-mik,Phonemic,five,,Lit. 'one-my-hand' 04.330; archaic.,,
13-40-300-1,leng1262,Lengua,1500,howuk-n-(poss)-kha,Phonemic,four,,Lit. 'its sides/parts alike'; archaic.,,
13-20-300-1,leng1262,Lengua,1498,-anit,Phonemic,two,,,,
13-30-300-1,leng1262,Lengua,492,-antan-ɬama,Phonemic,three,,,,
13-10-300-1,leng1262,Lengua,1493,ɬama,Phonemic,one,,,,
