ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-320-64-1,lezg1247,Lezgian,1852,фад-фад,CyrillTrans,often,,,"fad-fad, muqʼʷal-muqʼʷal, gzaf waxtara",Phonemic
14-320-64-3,lezg1247,Lezgian,1852,мукьвал-мукьвал,CyrillTrans,often,,,"fad-fad, muqʼʷal-muqʼʷal, gzaf waxtara",Phonemic
14-320-64-5,lezg1247,Lezgian,1852,гзаф вахтара,CyrillTrans,often,,,"fad-fad, muqʼʷal-muqʼʷal, gzaf waxtara",Phonemic
14-310-64-1,lezg1247,Lezgian,1676,гьамиша,CyrillTrans,always,,,hamiša,Phonemic
14-290-64-1,lezg1247,Lezgian,790,гьазур,CyrillTrans,ready,,,hazur,Phonemic
14-280-64-1,lezg1247,Lezgian,1928,акъвазарун,CyrillTrans,"cease, stop",,,"aq̄ʷazarun, aqʼaltʼarun",Phonemic
14-280-64-3,lezg1247,Lezgian,1928,акьалтІарун,CyrillTrans,"cease, stop",,,"aq̄ʷazarun, aqʼaltʼarun",Phonemic
14-270-64-1,lezg1247,Lezgian,1766,куьтйагьун,CyrillTrans,finish,,,"kütyahun, aqʼaltʼun",Phonemic
14-270-64-3,lezg1247,Lezgian,1766,акьалтІун,CyrillTrans,finish,,,"kütyahun, aqʼaltʼun",Phonemic
14-260-64-1,lezg1247,Lezgian,743,куьтйагьун,CyrillTrans,end (temporal),,,"kütyahun, aqʼaltʼun",Phonemic
14-260-64-3,lezg1247,Lezgian,743,акьалтІун,CyrillTrans,end (temporal),,,"kütyahun, aqʼaltʼun",Phonemic
14-252-64-1,lezg1247,Lezgian,1186,давамарун,CyrillTrans,"last, endure",,,"dawamarun, aq̄ʷaz tawun",Phonemic
14-252-64-3,lezg1247,Lezgian,1186,акъваз тавун,CyrillTrans,"last, endure",,,"dawamarun, aq̄ʷaz tawun",Phonemic
14-250-64-1,lezg1247,Lezgian,1806,башламишун,CyrillTrans,"begin, beginning",,,bašlamišun,Phonemic
14-240-64-1,lezg1247,Lezgian,425,йавашрун,CyrillTrans,"retard, delay",,,"yawašrun, astawal kutun",Phonemic
14-240-64-3,lezg1247,Lezgian,425,аставал кутун,CyrillTrans,"retard, delay",,,"yawašrun, astawal kutun",Phonemic
14-230-64-1,lezg1247,Lezgian,754,тади кутун,CyrillTrans,"hasten, hurry",,,"tadi kutun, tadi awun, herekatun",Phonemic
14-230-64-3,lezg1247,Lezgian,754,тади авун,CyrillTrans,"hasten, hurry",,,"tadi kutun, tadi awun, herekatun",Phonemic
14-230-64-5,lezg1247,Lezgian,754,гьерекатун,CyrillTrans,"hasten, hurry",,,"tadi kutun, tadi awun, herekatun",Phonemic
14-220-64-1,lezg1247,Lezgian,701,аста,CyrillTrans,slow,,,"asta, yawaš tir",Phonemic
14-220-64-3,lezg1247,Lezgian,701,йаваш тир,CyrillTrans,slow,,,"asta, yawaš tir",Phonemic
14-210-64-1,lezg1247,Lezgian,1631,йигин,CyrillTrans,"swift, fast, quick",,,"yigin, zarb, fad, tadi",Phonemic
14-210-64-3,lezg1247,Lezgian,1631,зарб,CyrillTrans,"swift, fast, quick",,,"yigin, zarb, fad, tadi",Phonemic
