ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-320-527-1,rutu1240,Rutul (Borchino Khnow dialect),1852,ваІхте-ваІхте,CyrillTrans,often,,,waˤxte-waˤxte,Phonemic
14-310-527-1,rutu1240,Rutul (Borchino Khnow dialect),1676,гьаІммаша,CyrillTrans,always,,,haˤmmaša,Phonemic
14-290-527-1,rutu1240,Rutul (Borchino Khnow dialect),790,гьаІзырыд,CyrillTrans,ready,,,haˤzɨrɨd,Phonemic
14-280-527-1,rutu1240,Rutul (Borchino Khnow dialect),1928,лухъузун,CyrillTrans,"cease, stop",,,"luquzun, mad qɨčɨɁɨn",Phonemic
14-280-527-3,rutu1240,Rutul (Borchino Khnow dialect),1928,мад хъычыъын,CyrillTrans,"cease, stop",,,"luquzun, mad qɨčɨɁɨn",Phonemic
14-270-527-1,rutu1240,Rutul (Borchino Khnow dialect),1766,латІа гьыъын,CyrillTrans,finish,,,lat̛a hɨʔɨn,Phonemic
14-260-527-1,rutu1240,Rutul (Borchino Khnow dialect),743,латІа гьыъын,CyrillTrans,end (temporal),,,lat̛a hɨʔɨn,Phonemic
14-252-527-1,rutu1240,Rutul (Borchino Khnow dialect),1186,эхира йыкьаме,CyrillTrans,"last, endure",,,exira yɨq̛ame,Phonemic
14-250-527-1,rutu1240,Rutul (Borchino Khnow dialect),1806,кикІин,CyrillTrans,"begin, beginning",,,kik̛in,Phonemic
14-240-527-1,rutu1240,Rutul (Borchino Khnow dialect),425,дир йишин,CyrillTrans,"retard, delay",,,dir yišin,Phonemic
14-230-527-1,rutu1240,Rutul (Borchino Khnow dialect),754,деспече йишин,CyrillTrans,"hasten, hurry",,,despeče yišin,Phonemic
14-220-527-1,rutu1240,Rutul (Borchino Khnow dialect),701,йавашид,CyrillTrans,slow,,,yawašid,Phonemic
14-210-527-1,rutu1240,Rutul (Borchino Khnow dialect),1631,дирид,CyrillTrans,"swift, fast, quick",,,dirid,Phonemic
14-190-527-1,rutu1240,Rutul (Borchino Khnow dialect),1963,гьамыбаданне,CyrillTrans,immediately,,,"hamɨbadanne, habɨs̄ahaˤt",Phonemic
14-190-527-3,rutu1240,Rutul (Borchino Khnow dialect),1963,гьабыссагьаIт,CyrillTrans,immediately,,,"hamɨbadanne, habɨs̄ahaˤt",Phonemic
14-180-527-1,rutu1240,Rutul (Borchino Khnow dialect),1376,гьамы,CyrillTrans,now,,,hamɨ,Phonemic
14-170-527-1,rutu1240,Rutul (Borchino Khnow dialect),477,ихьа,CyrillTrans,late,,,ix̌a,Phonemic
14-160-527-1,rutu1240,Rutul (Borchino Khnow dialect),672,ваІхте,CyrillTrans,early,,,"waˤxte, k̛ɨb",Phonemic
14-160-527-3,rutu1240,Rutul (Borchino Khnow dialect),672,кIыб,CyrillTrans,early,,,"waˤxte, k̛ɨb",Phonemic
14-150-527-1,rutu1240,Rutul (Borchino Khnow dialect),1229,кьаІсыд,CyrillTrans,old,,,q̛aˤsɨd,Phonemic
14-140-527-1,rutu1240,Rutul (Borchino Khnow dialect),1207,джаван,CyrillTrans,young,,,ǯawan,Phonemic
14-120-527-1,rutu1240,Rutul (Borchino Khnow dialect),1789,йаш,CyrillTrans,age,,,"yaš, eser",Phonemic
14-120-527-3,rutu1240,Rutul (Borchino Khnow dialect),1789,эсэр,CyrillTrans,age,,,"yaš, eser",Phonemic
14-130-527-1,rutu1240,Rutul (Borchino Khnow dialect),1231,цІинид,CyrillTrans,new,,,c̛inid,Phonemic
14-110-527-1,rutu1240,Rutul (Borchino Khnow dialect),892,ваІхт,CyrillTrans,time,,,waˤxt,Phonemic
13-440-527-1,rutu1240,Rutul (Borchino Khnow dialect),417,хьибе кине,CyrillTrans,three times,,,x̌ibe kine,Phonemic
13-420-527-1,rutu1240,Rutul (Borchino Khnow dialect),1859,хьибид рухьуй,CyrillTrans,third,,,x̌ibid rux̌uy,Phonemic
13-380-527-1,rutu1240,Rutul (Borchino Khnow dialect),1546,кьуІне дефе,CyrillTrans,two times,,,q̛uˤne defe,Phonemic
13-370-527-1,rutu1240,Rutul (Borchino Khnow dialect),1888,чут,CyrillTrans,pair,,,čut,Phonemic
13-360-527-1,rutu1240,Rutul (Borchino Khnow dialect),1384,кьваІдрухьуй,CyrillTrans,second,,,q̛ʷaˤdrux̌uy,Phonemic
13-350-527-1,rutu1240,Rutul (Borchino Khnow dialect),1529,чыбрыгъундар,CyrillTrans,last,,,čɨbrɨɣundar,Phonemic
13-340-527-1,rutu1240,Rutul (Borchino Khnow dialect),728,са рухьуй,CyrillTrans,first,,,sa rux̌uy,Phonemic
13-330-527-1,rutu1240,Rutul (Borchino Khnow dialect),1580,сана-са,CyrillTrans,"alone, only",,,sana-sa,Phonemic
13-240-527-1,rutu1240,Rutul (Borchino Khnow dialect),816,суруд,CyrillTrans,half,,,surud,Phonemic
13-230-527-1,rutu1240,Rutul (Borchino Khnow dialect),779,кьатІ,CyrillTrans,"part, piece",,,"qʼat̛, kesik",Phonemic
13-230-527-3,rutu1240,Rutul (Borchino Khnow dialect),779,кесик,CyrillTrans,"part, piece",,,"qʼat̛, kesik",Phonemic
13-220-527-1,rutu1240,Rutul (Borchino Khnow dialect),1624,кьаІрыд,CyrillTrans,empty,,,q̛aˤrɨd,Phonemic
13-210-527-1,rutu1240,Rutul (Borchino Khnow dialect),1429,ацІуд,CyrillTrans,full,,,ac̛ud,Phonemic
13-190-527-1,rutu1240,Rutul (Borchino Khnow dialect),2023,балабы,CyrillTrans,"multitude, crowd",,,balabɨ,Phonemic
13-181-527-1,rutu1240,Rutul (Borchino Khnow dialect),1241,шумуд идэ,CyrillTrans,some,,,šumud ide,Phonemic
13-170-527-1,rutu1240,Rutul (Borchino Khnow dialect),1242,чІитІэ,CyrillTrans,"little (quantity), few",,,"čʼit̛e, q̛ayide",Phonemic
13-170-527-3,rutu1240,Rutul (Borchino Khnow dialect),1242,кьайидэ,CyrillTrans,"little (quantity), few",,,"čʼit̛e, q̛ayide",Phonemic
13-180-527-1,rutu1240,Rutul (Borchino Khnow dialect),1881,беси,CyrillTrans,enough,,,besi,Phonemic
13-160-527-1,rutu1240,Rutul (Borchino Khnow dialect),1992,бала аІккаІ,CyrillTrans,more,,,bala aˤk̄aˤ,Phonemic
13-150-527-1,rutu1240,Rutul (Borchino Khnow dialect),1198,бала,CyrillTrans,"much, many",,,bala,Phonemic
13-140-527-1,rutu1240,Rutul (Borchino Khnow dialect),98,сине,CyrillTrans,"every, all",,,sine,Phonemic
13-107-527-1,rutu1240,Rutul (Borchino Khnow dialect),1420,кьалий гьыъын,CyrillTrans,count,,,q̛aliy hɨʔɨn,Phonemic
13-106-527-1,rutu1240,Rutul (Borchino Khnow dialect),1843,гьагъзыр,CyrillTrans,thousand,,,haɣzɨr,Phonemic
13-105-527-1,rutu1240,Rutul (Borchino Khnow dialect),1634,веш,CyrillTrans,hundred,,,weš,Phonemic
13-104-527-1,rutu1240,Rutul (Borchino Khnow dialect),1710,къаъад,CyrillTrans,twenty,,,GaɁad,Phonemic
13-103-527-1,rutu1240,Rutul (Borchino Khnow dialect),1709,цІухьуд,CyrillTrans,fifteen,,,c̛ux̌yd,Phonemic
13-102-527-1,rutu1240,Rutul (Borchino Khnow dialect),1707,цІукьваІд,CyrillTrans,twelve,,,c̛uq̛̛ʷaˤd,Phonemic
13-101-527-1,rutu1240,Rutul (Borchino Khnow dialect),1706,цІысад,CyrillTrans,eleven,,,c̛ɨsad,Phonemic
13-100-527-1,rutu1240,Rutul (Borchino Khnow dialect),1515,йицІыд,CyrillTrans,ten,,,yic̛ɨd,Phonemic
13-90-527-1,rutu1240,Rutul (Borchino Khnow dialect),1483,йучІуд,CyrillTrans,nine,,,yuč̛ud,Phonemic
13-80-527-1,rutu1240,Rutul (Borchino Khnow dialect),1705,мыІйаІд,CyrillTrans,eight,,,mɨˤyaˤd,Phonemic
13-70-527-1,rutu1240,Rutul (Borchino Khnow dialect),1704,йугІуд,CyrillTrans,seven,,,yuʕud,Phonemic
13-60-527-1,rutu1240,Rutul (Borchino Khnow dialect),1703,рыхьыІд,CyrillTrans,six,,,rɨx̌ɨˤd,Phonemic
13-50-527-1,rutu1240,Rutul (Borchino Khnow dialect),493,хьуд,CyrillTrans,five,,,x̌ud,Phonemic
13-40-527-1,rutu1240,Rutul (Borchino Khnow dialect),1500,йукьуд,CyrillTrans,four,,,yuq̛ud,Phonemic
13-20-527-1,rutu1240,Rutul (Borchino Khnow dialect),1498,кьваІд,CyrillTrans,two,,,qʼʷaˤd,Phonemic
13-30-527-1,rutu1240,Rutul (Borchino Khnow dialect),492,хьибид,CyrillTrans,three,,,x̌ibid,Phonemic
13-10-527-1,rutu1240,Rutul (Borchino Khnow dialect),1493,са,CyrillTrans,one,,,sa,Phonemic
13-0-527-1,rutu1240,Rutul (Borchino Khnow dialect),1294,сыфыр,CyrillTrans,"zero, nothing",,,cɨfɨr,Phonemic
12-930-527-1,rutu1240,Rutul (Borchino Khnow dialect),1264,кыдыхаІ гьыъын,CyrillTrans,change,,,kɨdɨxaˤ hɨʔɨn,Phonemic
12-920-527-1,rutu1240,Rutul (Borchino Khnow dialect),1558,кийиркай,CyrillTrans,"like, similar",,,kiyirkay,Phonemic
12-840-527-1,rutu1240,Rutul (Borchino Khnow dialect),1048,дзыдзых,CyrillTrans,line,,,ǯɨǯɨx,Phonemic
12-850-527-1,rutu1240,Rutul (Borchino Khnow dialect),1667,кьаІчІ,CyrillTrans,hole,,,q̛aˤč̛,Phonemic
12-830-527-1,rutu1240,Rutul (Borchino Khnow dialect),1845,шар,CyrillTrans,"sphere, ball",,,šar,Phonemic
12-810-527-1,rutu1240,Rutul (Borchino Khnow dialect),1395,руугъуд,CyrillTrans,round,,,rūɣud,Phonemic
12-820-527-1,rutu1240,Rutul (Borchino Khnow dialect),1467,руугъуд,CyrillTrans,circle,,,rūɣud,Phonemic
12-780-527-1,rutu1240,Rutul (Borchino Khnow dialect),850,квадрат,CyrillTrans,square,,,kwadrat,Phonemic
12-770-527-1,rutu1240,Rutul (Borchino Khnow dialect),1367,хач,CyrillTrans,cross,,,xač,Phonemic
12-760-527-1,rutu1240,Rutul (Borchino Khnow dialect),192,выт,CyrillTrans,corner,,,wɨt,Phonemic
12-750-527-1,rutu1240,Rutul (Borchino Khnow dialect),1071,кІых,CyrillTrans,hook,,,k̛ɨx,Phonemic
12-740-527-1,rutu1240,Rutul (Borchino Khnow dialect),297,сучІукуд,CyrillTrans,crooked,,,suč̛ukud,Phonemic
12-730-527-1,rutu1240,Rutul (Borchino Khnow dialect),1404,дуьз уьд,CyrillTrans,straight,,,düz üd,Phonemic
12-710-527-1,rutu1240,Rutul (Borchino Khnow dialect),1633,дуьзуьд,CyrillTrans,flat,,,"düzüd, q̛ɨlɨd",Phonemic
12-710-527-3,rutu1240,Rutul (Borchino Khnow dialect),1633,кьылыд,CyrillTrans,flat,,,"düzüd, q̛ɨlɨd",Phonemic
12-680-527-1,rutu1240,Rutul (Borchino Khnow dialect),193,кьылыд,CyrillTrans,shallow,,,"q̛ɨlɨd, ǯülid",Phonemic
12-680-527-3,rutu1240,Rutul (Borchino Khnow dialect),193,джуьлид,CyrillTrans,shallow,,,"q̛ɨlɨd, ǯülid",Phonemic
12-670-527-1,rutu1240,Rutul (Borchino Khnow dialect),1593,деринид,CyrillTrans,deep,,,derinid,Phonemic
12-650-527-1,rutu1240,Rutul (Borchino Khnow dialect),2249,каІтид,CyrillTrans,thin (in dimension),,,kaˤtid,Phonemic
12-630-527-1,rutu1240,Rutul (Borchino Khnow dialect),1244,филихьид,CyrillTrans,thick (in dimension),,,filix̌id,Phonemic
12-620-527-1,rutu1240,Rutul (Borchino Khnow dialect),1267,кьыцІыд,CyrillTrans,narrow,,,q̛ɨc̛ɨd,Phonemic
