ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
12-850-812-1,pala1336,PLW (a Palaung variety),1667,dhu.51,phonetic,hole,,,,
12-480-812-1,pala1336,PLW (a Palaung variety),1595,pla.31 ʒ́ui.55,phonetic,south,,,,
12-470-812-1,pala1336,PLW (a Palaung variety),1598,pla.35 ʔleŋ.51,phonetic,north,,,,
12-460-812-1,pala1336,PLW (a Palaung variety),1817,pla.31 ŋai.51 sa.31 ʔŋi.51 li.31,phonetic,west,,,,
12-450-812-1,pala1336,PLW (a Palaung variety),1877,pla.31 ŋai.51 sa.31 ʔŋi.51 khlut.31,phonetic,east,,,,
12-420-812-1,pala1336,PLW (a Palaung variety),244,pla.31 ʔveʔ.31,phonetic,left (side),,,,
12-410-812-1,pala1336,PLW (a Palaung variety),1019,pla.31 ʒ́hap.55,phonetic,right (side),,,,
9-730-812-1,pala1336,PLW (a Palaung variety),1399,thei.55,phonetic,clay,,,,
9-690-812-1,pala1336,PLW (a Palaung variety),358,rhek.55,phonetic,"tin, tinplate",,,,
9-680-812-1,pala1336,PLW (a Palaung variety),627,ʔa.31 vət.55,phonetic,lead (noun),,,,
9-670-812-1,pala1336,PLW (a Palaung variety),621,ʔa.31 ŋak.55,phonetic,iron,,,,
9-660-812-1,pala1336,PLW (a Palaung variety),1825,tɔŋ.51,phonetic,"copper, bronze",,,,
9-650-812-1,pala1336,PLW (a Palaung variety),759,mhul.55,phonetic,silver,,,,
9-640-812-1,pala1336,PLW (a Palaung variety),1369,kham.51,phonetic,gold,,,,
8-170-812-1,pala1336,PLW (a Palaung variety),2002,ʔom.51 rɔŋ.13,phonetic,ditch,,,,
8-120-812-1,pala1336,PLW (a Palaung variety),212,khuk.55,phonetic,field (for cultivation),,,,
1-890-812-1,pala1336,PLW (a Palaung variety),1188,məiʔ.31,phonetic,charcoal,,,,
1-830-812-1,pala1336,PLW (a Palaung variety),778,ʔa.31 ʔmut.51 ŋau.55,phonetic,smoke (noun),,,,
1-820-812-1,pala1336,PLW (a Palaung variety),889,lor.51 ŋau.55,phonetic,flame (noun),,,,
1-810-812-1,pala1336,PLW (a Palaung variety),221,ŋau.55,phonetic,fire,,,,
1-770-812-1,pala1336,PLW (a Palaung variety),617,ʔom.51 ʔnaŋ.31,phonetic,ice,,,,
1-760-812-1,pala1336,PLW (a Palaung variety),784,rha.51,phonetic,snow (noun),,,,
1-750-812-1,pala1336,PLW (a Palaung variety),658,lhei.55,phonetic,rain (noun),,,,
1-740-812-1,pala1336,PLW (a Palaung variety),249,khɔŋ.31 puk.55,phonetic,fog,,,,
1-720-812-1,pala1336,PLW (a Palaung variety),960,mhaʔ.13,phonetic,wind,,,,
1-730-812-1,pala1336,PLW (a Palaung variety),1489,puk.55,phonetic,cloud,,,,
1-640-812-1,pala1336,PLW (a Palaung variety),1977,ʔom.51 ʒ́aʔ.13,phonetic,dew,,,,
1-610-812-1,pala1336,PLW (a Palaung variety),630,ʔa.31 sau.51,phonetic,light (noun),,,,
1-590-812-1,pala1336,PLW (a Palaung variety),1733,phjɔŋ.51,phonetic,rainbow,,,,
1-580-812-1,pala1336,PLW (a Palaung variety),858,mhaʔ.13 ʔat.55,phonetic,storm,,,,
1-560-812-1,pala1336,PLW (a Palaung variety),1150,ʔa.31 ćaih.55,phonetic,thunder,,,,
1-550-812-1,pala1336,PLW (a Palaung variety),1654,phlu.31 phlat.51,phonetic,lightning,,,,
1-540-812-1,pala1336,PLW (a Palaung variety),1430,sa.31 ʔməik.55,phonetic,star,,,,
1-530-812-1,pala1336,PLW (a Palaung variety),1313,ghiar.51,phonetic,moon,,,,
1-520-812-1,pala1336,PLW (a Palaung variety),1343,ŋai.55 sa.31 ʔŋi.51,phonetic,sun,,,,
1-510-812-1,pala1336,PLW (a Palaung variety),1732,phlik.55,phonetic,sky,,,,
1-440-812-1,pala1336,PLW (a Palaung variety),2125,sa.31 muʔ.13,phonetic,"stone, rock",,,,
1-370-812-1,pala1336,PLW (a Palaung variety),2144,ʔom.51 bɔ.31,phonetic,"spring, well",,,,
1-360-812-1,pala1336,PLW (a Palaung variety),666,ʔom.51 gla.51,phonetic,"river, stream, brook",,,,
1-360-812-2,pala1336,PLW (a Palaung variety),666,ʔɔr.31,phonetic,"river, stream, brook",,,,
1-330-812-1,pala1336,PLW (a Palaung variety),624,nhɔŋ.51,phonetic,lake,,,,
1-324-812-1,pala1336,PLW (a Palaung variety),1768,pot.13,phonetic,foam,,,,
1-320-812-1,pala1336,PLW (a Palaung variety),1474,ʔom.51 man.31,phonetic,sea,,,,
1-310-812-1,pala1336,PLW (a Palaung variety),948,ʔom.51,phonetic,water,,,,
1-230-812-1,pala1336,PLW (a Palaung variety),652,toŋ.13,phonetic,"plain, field",,,,
1-220-812-1,pala1336,PLW (a Palaung variety),2118,kɔŋ.51,phonetic,"mountain, hill",,,,
1-215-812-1,pala1336,PLW (a Palaung variety),671,ʒ́haik.51,phonetic,sand,,,,
1-213-812-1,pala1336,PLW (a Palaung variety),2,phɔŋ.51 thei.55,phonetic,dust,,,,
1-212-812-1,pala1336,PLW (a Palaung variety),1228,thei.55,phonetic,"earth=ground, soil",,,,
1-210-812-1,pala1336,PLW (a Palaung variety),626,kəte.35,phonetic,"earth, land",,,,
