ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-320-311-1,onaa1245,Selknam,1852,k-hemten,Phonemic,often,,,,
14-320-311-3,onaa1245,Selknam,1852,k-wèytu,Phonemic,often,,,,
14-310-311-1,onaa1245,Selknam,1676,hànṣ,Phonemic,always,,,,
14-280-311-1,onaa1245,Selknam,1928,ày ʔoyʔ,Phonemic,"cease, stop",,,,
14-270-311-1,onaa1245,Selknam,1766,yèwl,Phonemic,finish,,,,
14-252-311-1,onaa1245,Selknam,1186,wa,Phonemic,"last, endure",,,,
14-250-311-1,onaa1245,Selknam,1806,eče,Phonemic,"begin, beginning",,,,
14-250-311-3,onaa1245,Selknam,1806,em,Phonemic,"begin, beginning",,,,
14-230-311-1,onaa1245,Selknam,754,čeyeḳˀ xe,Phonemic,"hasten, hurry",,,,
14-220-311-1,onaa1245,Selknam,701,k-làyu,Phonemic,slow,,,,
14-210-311-1,onaa1245,Selknam,1631,čeyeḳˀ,Phonemic,"swift, fast, quick",,,,
14-190-311-1,onaa1245,Selknam,1963,k-hemten,Phonemic,immediately,,,,
14-180-311-1,onaa1245,Selknam,1376,maʔ,Phonemic,now,,,,
14-150-311-1,onaa1245,Selknam,1229,haʔxe,Phonemic,old,,,,
14-140-311-1,onaa1245,Selknam,1207,maʔ čaʔwen,Phonemic,young,,,,
14-130-311-1,onaa1245,Selknam,1231,maʔḳà,Phonemic,new,,,,
13-420-311-1,onaa1245,Selknam,1859,ṣ-è-àwken-is,Phonemic,third,,,,
13-380-311-1,onaa1245,Selknam,1546,s-è-oki-s,Phonemic,two times,,,,
13-370-311-1,onaa1245,Selknam,1888,ʔòn,Phonemic,pair,,,,
13-360-311-1,onaa1245,Selknam,1384,s-è-oki-s,Phonemic,second,,Adverbial form.,,
13-350-311-1,onaa1245,Selknam,1529,own,Phonemic,last,,Adverbial form.,,
13-340-311-1,onaa1245,Selknam,728,kohrk,Phonemic,first,,Adverbial form.,,
13-330-311-1,onaa1245,Selknam,1580,miyen,Phonemic,"alone, only",,,,
13-330-311-3,onaa1245,Selknam,1580,hòw,Phonemic,"alone, only",,,,
13-240-311-1,onaa1245,Selknam,816,atka,Phonemic,half,,,,
13-210-311-1,onaa1245,Selknam,1429,ṣàrè,Phonemic,full,,,,
13-190-311-1,onaa1245,Selknam,2023,wàṣkitè,Phonemic,"multitude, crowd",,Verbal form.,,
13-181-311-1,onaa1245,Selknam,1241,ʔèhḳ,Phonemic,some,,,,
13-170-311-1,onaa1245,Selknam,1242,k-aʔč,Phonemic,"little (quantity), few",,Cf. 'younger brother' 02.445.,,
13-180-311-1,onaa1245,Selknam,1881,teʔ,Phonemic,enough,,Auxiliary form.,,
13-160-311-1,onaa1245,Selknam,1992,àʔw,Phonemic,more,,,,
13-150-311-1,onaa1245,Selknam,1198,ḳˀàr,Phonemic,"much, many",,,,
13-140-311-1,onaa1245,Selknam,98,maxeṣ,Phonemic,"every, all",,,,
13-60-311-1,onaa1245,Selknam,1703,kˀòhni ṣ-è-àwken,Phonemic,six,,,,
13-40-311-1,onaa1245,Selknam,1500,kˀòhni sèoki,Phonemic,four,,,,
13-20-311-1,onaa1245,Selknam,1498,s-è-oki,Phonemic,two,,,,
13-30-311-1,onaa1245,Selknam,492,ṣ-è-àwken,Phonemic,three,,,,
13-10-311-1,onaa1245,Selknam,1493,s-è-os,Phonemic,one,,,,
12-920-311-1,onaa1245,Selknam,1558,wè,Phonemic,"like, similar",,,,
12-840-311-1,onaa1245,Selknam,1048,tˀàʔrin,Phonemic,line,,,,
12-850-311-1,onaa1245,Selknam,1667,moʔ,Phonemic,hole,,,,
12-830-311-1,onaa1245,Selknam,1845,toker,Phonemic,"sphere, ball",,,,
12-830-311-3,onaa1245,Selknam,1845,čahto,Phonemic,"sphere, ball",,,,
12-810-311-1,onaa1245,Selknam,1395,amitèr,Phonemic,round,,,,
12-820-311-1,onaa1245,Selknam,1467,amitèr-n,Phonemic,circle,,,,
12-760-311-1,onaa1245,Selknam,192,ḳˀòlu-ḳn,Phonemic,corner,,,,
12-750-311-1,onaa1245,Selknam,1071,kˀaw-ḳn,Phonemic,hook,,,,
12-740-311-1,onaa1245,Selknam,297,ḳˀ-è-onke,Phonemic,crooked,,,,
12-730-311-1,onaa1245,Selknam,1404,hòṣketˀè,Phonemic,straight,,,,
12-710-311-1,onaa1245,Selknam,1633,čeeḳe,Phonemic,flat,,,,
12-680-311-1,onaa1245,Selknam,193,hàhyeʔ,Phonemic,shallow,,,,
12-670-311-1,onaa1245,Selknam,1593,yuyin,Phonemic,deep,,Adverb,,
12-650-311-1,onaa1245,Selknam,2249,tel,Phonemic,thin (in dimension),,,,
12-650-311-3,onaa1245,Selknam,2249,čeʔwel,Phonemic,thin (in dimension),,,,
12-630-311-1,onaa1245,Selknam,1244,čè,Phonemic,thick (in dimension),,,,
12-630-311-3,onaa1245,Selknam,1244,unker,Phonemic,thick (in dimension),,,,
12-620-311-1,onaa1245,Selknam,1267,àṣ-tèr,Phonemic,narrow,,,,
12-610-311-1,onaa1245,Selknam,1243,aytike,Phonemic,"wide, broad",,,,
12-590-311-1,onaa1245,Selknam,1645,tišè,Phonemic,short,,,,
12-580-311-1,onaa1245,Selknam,711,t-hòu,Phonemic,tall,,See 'grandfather' 02.460.,,
12-570-311-1,onaa1245,Selknam,1203,w-ʔoy,Phonemic,long,,,,
12-560-311-1,onaa1245,Selknam,1246,tˀeplwè,Phonemic,"small, little",,,,
12-550-311-1,onaa1245,Selknam,1202,àṣ-čou,Phonemic,"large, big",,,,
12-550-311-3,onaa1245,Selknam,1202,unker,Phonemic,"large, big",,,,
12-530-311-1,onaa1245,Selknam,479,čaʔwen,Phonemic,grow,,,,
12-480-311-1,onaa1245,Selknam,1595,i ʔàh,Phonemic,south,,,,
12-480-311-3,onaa1245,Selknam,1595,wòuḳn,Phonemic,south,,,,
12-470-311-1,onaa1245,Selknam,1598,òḳn,Phonemic,north,,,,
12-470-311-3,onaa1245,Selknam,1598,wòmṣḳn,Phonemic,north,,,,
12-460-311-1,onaa1245,Selknam,1817,ʔàtn,Phonemic,west,,Latter means 'from the west'.,,
12-460-311-3,onaa1245,Selknam,1817,knène-ḳr,Phonemic,west,,Latter means 'from the west'.,,
12-450-311-1,onaa1245,Selknam,1877,m-hòhtè,Phonemic,east,,Respectively: 'highland'; 'lowland'.,,
12-450-311-3,onaa1245,Selknam,1877,m-ḳˀòn,Phonemic,east,,Respectively: 'highland'; 'lowland'.,,
12-430-311-1,onaa1245,Selknam,1942,manek,Phonemic,near (adv),,,,
12-440-311-1,onaa1245,Selknam,1406,tohni,Phonemic,far (adv),,,,
