ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-320-200-1,bulg1262,Bulgarian,1852,čésto,Phonemic,often,,,,
14-310-200-1,bulg1262,Bulgarian,1676,vínagi,Phonemic,always,,,,
14-290-200-1,bulg1262,Bulgarian,790,gotóv,Phonemic,ready,,,,
14-280-200-1,bulg1262,Bulgarian,1928,prestávam/ prestána,Phonemic,"cease, stop",,"Respectively: 'cease, stop', from root stav-/ stan- 'arise, become'; 'stop, put an end to, restrain, hinder, impede, check, cease, come to a stop'.",,
14-280-200-3,bulg1262,Bulgarian,1928,spíram/ sprá,Phonemic,"cease, stop",,"Respectively: 'cease, stop', from root stav-/ stan- 'arise, become'; 'stop, put an end to, restrain, hinder, impede, check, cease, come to a stop'.",,
14-270-200-1,bulg1262,Bulgarian,1766,svə́ršvam/ svə́rša,Phonemic,finish,,,,
14-260-200-1,bulg1262,Bulgarian,743,kráj,Phonemic,end (temporal),,"Means: 'end, finish, point, tip, edge, brink, verge, brim, outskirts, skirt, fringe (of a location)'.",,
14-252-200-1,bulg1262,Bulgarian,1186,trája,Phonemic,"last, endure",,,,
14-250-200-1,bulg1262,Bulgarian,1806,póčvam/ póčna,Phonemic,"begin, beginning",,"Final ex. is from Common Slavic *čı̆n- 'begin, end'.",,
14-250-200-3,bulg1262,Bulgarian,1806,zapóčvam/ zapóčna (se),Phonemic,"begin, beginning",,"Final ex. is from Common Slavic *čı̆n- 'begin, end'.",,
14-250-200-5,bulg1262,Bulgarian,1806,načálo,Phonemic,"begin, beginning",,"Final ex. is from Common Slavic *čı̆n- 'begin, end'.",,
14-240-200-1,bulg1262,Bulgarian,425,bávja (se),Phonemic,"retard, delay",,"Respectively: 'delay, retard, protract, detain, make late; delay, retard, hamper, impede' from root bav- 'slow'.",,
14-240-200-3,bulg1262,Bulgarian,425,zabávjam/ zabávja,Phonemic,"retard, delay",,"Respectively: 'delay, retard, protract, detain, make late; delay, retard, hamper, impede' from root bav- 'slow'.",,
14-230-200-1,bulg1262,Bulgarian,754,bə́rzam,Phonemic,"hasten, hurry",,"From root bərz- 'fast, quick'.",,
14-220-200-1,bulg1262,Bulgarian,701,báven,Phonemic,slow,,,,
14-210-200-1,bulg1262,Bulgarian,1631,bə́rz,Phonemic,"swift, fast, quick",,,,
14-190-200-1,bulg1262,Bulgarian,1963,vednága,Phonemic,immediately,,"From root bav- 'slow', after prefix ne- 'not'.",,
14-190-200-3,bulg1262,Bulgarian,1963,nezabávno,Phonemic,immediately,,"From root bav- 'slow', after prefix ne- 'not'.",,
14-180-200-1,bulg1262,Bulgarian,1376,segá,Phonemic,now,,,,
14-170-200-1,bulg1262,Bulgarian,477,kə́sen,Phonemic,late,,Respectively: adj.; adv.,,
14-170-200-3,bulg1262,Bulgarian,477,kə́sno,Phonemic,late,,Respectively: adj.; adv.,,
14-160-200-1,bulg1262,Bulgarian,672,ránen,Phonemic,early,,Respectively: adj.; adv.,,
14-160-200-3,bulg1262,Bulgarian,672,ráno,Phonemic,early,,Respectively: adj.; adv.,,
14-150-200-1,bulg1262,Bulgarian,1229,stár,Phonemic,old,,,,
14-140-200-1,bulg1262,Bulgarian,1207,mlád,Phonemic,young,,,,
14-120-200-1,bulg1262,Bulgarian,1789,və́zrast,Phonemic,age,,"From root rast- 'grow', after prefix 'up'.",,
14-130-200-1,bulg1262,Bulgarian,1231,nóv,Phonemic,new,,,,
14-110-200-1,bulg1262,Bulgarian,892,vréme,Phonemic,time,,,,
13-440-200-1,bulg1262,Bulgarian,417,trí pə́ti,Phonemic,three times,,Respectively: 'three times; thrice' (obsolete).,,
13-440-200-3,bulg1262,Bulgarian,417,tríž,Phonemic,three times,,Respectively: 'three times; thrice' (obsolete).,,
13-420-200-1,bulg1262,Bulgarian,1859,tréti,Phonemic,third,,,,
13-380-200-1,bulg1262,Bulgarian,1546,dvá pə́ti,Phonemic,two times,,"Respectively: 'two times, twice; twice' (obsolete).",,
13-380-200-3,bulg1262,Bulgarian,1546,dváž,Phonemic,two times,,"Respectively: 'two times, twice; twice' (obsolete).",,
13-370-200-1,bulg1262,Bulgarian,1888,[číft],Phonemic,pair,,"Non-humans only, 'pair, couple', Persian loan džuft via Turkish džüft; Mladenov 1941:686 traces this to Old Iranian yuxta- ('to yoke') < IE *jug-, *jung-, reflected also in Lat. con-jug, con-jugis 'spouse', German Joch, and BLG igo 'yoke' 10.780. Final ex.: 'couple, twosome', animates, from root dv- 'two'.",,
13-370-200-3,bulg1262,Bulgarian,1888,dvójka,Phonemic,pair,,"Non-humans only, 'pair, couple', Persian loan džuft via Turkish džüft; Mladenov 1941:686 traces this to Old Iranian yuxta- ('to yoke') < IE *jug-, *jung-, reflected also in Lat. con-jug, con-jugis 'spouse', German Joch, and BLG igo 'yoke' 10.780. Final ex.: 'couple, twosome', animates, from root dv- 'two'.",,
13-360-200-1,bulg1262,Bulgarian,1384,vtóri,Phonemic,second,,,,
13-350-200-1,bulg1262,Bulgarian,1529,posléden,Phonemic,last,,"From root sled- 'follow, trace'.",,
