ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-320-811-1,boly1239,Paliu,1852,žɨt.33,phonetic,often,,,,
14-310-811-1,boly1239,Paliu,1676,mə.33 t6i.ʔ55 ni.51,phonetic,always,,,,
14-310-811-2,boly1239,Paliu,1676,mə.33 t6i.ʔ55 nɛ.ʔ55,phonetic,always,,,,
14-280-811-1,boly1239,Paliu,1928,hɔi.33 təm.33,phonetic,"cease, stop",,,,
14-270-811-1,boly1239,Paliu,1766,kɔk.33 t6i.55,phonetic,finish,,KNB,,
14-260-811-1,boly1239,Paliu,743,hɔi.33 kɔk.33,phonetic,end (temporal),,,,
14-240-811-1,boly1239,Paliu,425,taŋ.33 kɔ.33,phonetic,"retard, delay",,,,
14-230-811-1,boly1239,Paliu,754,ki.33,phonetic,"hasten, hurry",,,,
14-220-811-1,boly1239,Paliu,701,kɔi.51 / phi.33,phonetic,slow,,,,
14-210-811-1,boly1239,Paliu,1631,phai.51,phonetic,"swift, fast, quick",,,,
14-190-811-1,boly1239,Paliu,1963,i.33 fi.55 / a.33 vai.51,phonetic,immediately,,,,
14-180-811-1,boly1239,Paliu,1376,nt6iu.51 ni.33,phonetic,now,,,,
14-170-811-1,boly1239,Paliu,477,l1a.33,phonetic,late,,,,
14-160-811-1,boly1239,Paliu,672,t6au.33,phonetic,early,,,,
14-150-811-1,boly1239,Paliu,1229,si.55 that.55,phonetic,old,,,,
14-140-811-1,boly1239,Paliu,1207,n1um.55,phonetic,young,,,,
14-120-811-1,boly1239,Paliu,1789,t6iu.33 me.ʔ55 pi.51,phonetic,age,,,,
14-130-811-1,boly1239,Paliu,1231,r1u.ʔ55,phonetic,new,,,,
13-370-811-1,boly1239,Paliu,1888,mə.33 nku.33,phonetic,pair,,,,
13-350-811-1,boly1239,Paliu,1529,uɔt.51 hɔi.33 aŋ.33 kat.33,phonetic,last,,,,
13-340-811-1,boly1239,Paliu,728,lait.51 ŋai.51,phonetic,first,,,,
13-330-811-1,boly1239,Paliu,1580,ntak.55,phonetic,"alone, only",,,,
13-240-811-1,boly1239,Paliu,816,mə.33 khlak.33,phonetic,half,,,,
13-230-811-1,boly1239,Paliu,779,mphla.33,phonetic,"part, piece",,,,
13-220-811-1,boly1239,Paliu,1624,mɛp.33,phonetic,empty,,,,
13-210-811-1,boly1239,Paliu,1429,nuək.51,phonetic,full,,,,
13-190-811-1,boly1239,Paliu,2023,pe.33 u.51,phonetic,"multitude, crowd",,,,
13-181-811-1,boly1239,Paliu,1241,mphra.33,phonetic,some,,,,
13-170-811-1,boly1239,Paliu,1242,kle.55,phonetic,"little (quantity), few",,,,
13-180-811-1,boly1239,Paliu,1881,pɔ.51,phonetic,enough,,,,
13-160-811-1,boly1239,Paliu,1992,nkɨp.55 pe.33,phonetic,more,,,,
13-150-811-1,boly1239,Paliu,1198,pe.33 / n2iau.33,phonetic,"much, many",,,,
13-140-811-1,boly1239,Paliu,98,t6haŋ.33 kɔk.33,phonetic,"every, all",,,,
13-107-811-1,boly1239,Paliu,1420,keit.33,phonetic,count,,,,
13-106-811-1,boly1239,Paliu,1843,mu.33 hreŋ.51,phonetic,thousand,,,,
13-105-811-1,boly1239,Paliu,1634,mu.33 pak.55,phonetic,hundred,,,,
13-104-811-1,boly1239,Paliu,1710,san.51,phonetic,twenty,,,,
13-103-811-1,boly1239,Paliu,1709,sip.55 ha.ʔ33,phonetic,fifteen,,,,
13-102-811-1,boly1239,Paliu,1707,sip.55 sɔŋ.51,phonetic,twelve,,,,
13-101-811-1,boly1239,Paliu,1706,sip.55 het.55,phonetic,eleven,,,,
13-100-811-1,boly1239,Paliu,1515,ta.33 sip.55,phonetic,ten,,,,
12-930-811-1,boly1239,Paliu,1264,nthɔi.55,phonetic,change,,,,
12-920-811-1,boly1239,Paliu,1558,žəŋ.55,phonetic,"like, similar",,,,
