ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-320-707-1,west2386,Punjabi,1852,akasara,Phonemic,often,saxena707,,,
14-310-707-1,west2386,Punjabi,1676,hamēśā,Phonemic,always,saxena707,,,
14-290-707-1,west2386,Punjabi,790,tiyāra,Phonemic,ready,saxena707,,,
14-280-707-1,west2386,Punjabi,1928,banda hoṇā,Phonemic,"cease, stop",saxena707,,,
14-270-707-1,west2386,Punjabi,1766,mukaṇā,Phonemic,finish,saxena707,,,
14-260-707-1,west2386,Punjabi,743,akhīra,Phonemic,end (temporal),saxena707,,,
14-252-707-1,west2386,Punjabi,1186,reheṇā,Phonemic,"last, endure",saxena707,,,
14-250-707-1,west2386,Punjabi,1806,śuru karanā,Phonemic,"begin, beginning",saxena707,,,
14-230-707-1,west2386,Punjabi,754,chētī,Phonemic,"hasten, hurry",saxena707,,,
14-220-707-1,west2386,Punjabi,701,hauļī,Phonemic,slow,saxena707,,,
14-210-707-1,west2386,Punjabi,1631,tēza,Phonemic,"swift, fast, quick",saxena707,,,
14-190-707-1,west2386,Punjabi,1963,paṭa,Phonemic,immediately,saxena707,,,
14-190-707-3,west2386,Punjabi,1963,jhaṭa paṭa,Phonemic,immediately,saxena707,,,
14-180-707-1,west2386,Punjabi,1376,huṇa,Phonemic,now,saxena707,,,
14-170-707-1,west2386,Punjabi,477,cirakē,Phonemic,late,saxena707,,,
14-160-707-1,west2386,Punjabi,672,jaldī,Phonemic,early,saxena707,,,
14-150-707-1,west2386,Punjabi,1229,buḍḍā,Phonemic,old,saxena707,,,
14-140-707-1,west2386,Punjabi,1207,javāna,Phonemic,young,saxena707,,,
14-120-707-1,west2386,Punjabi,1789,umara,Phonemic,age,saxena707,,,
14-130-707-1,west2386,Punjabi,1231,navāṁ,Phonemic,new,saxena707,,,
14-110-707-1,west2386,Punjabi,892,samāṁ,Phonemic,time,saxena707,,,
14-110-707-3,west2386,Punjabi,892,vakata,Phonemic,time,saxena707,,,
14-110-707-5,west2386,Punjabi,892,velā,Phonemic,time,saxena707,,,
13-440-707-1,west2386,Punjabi,417,tiguṇā,Phonemic,three times,saxena707,,,
13-420-707-1,west2386,Punjabi,1859,tījē,Phonemic,third,saxena707,,,
13-380-707-1,west2386,Punjabi,1546,dūṇā,Phonemic,two times,saxena707,,,
13-370-707-1,west2386,Punjabi,1888,juṭa,Phonemic,pair,saxena707,,,
13-370-707-3,west2386,Punjabi,1888,joṛā,Phonemic,pair,saxena707,,,
13-360-707-1,west2386,Punjabi,1384,dūsarī,Phonemic,second,saxena707,,,
13-360-707-3,west2386,Punjabi,1384,dūsarā,Phonemic,second,saxena707,,,
13-350-707-1,west2386,Punjabi,1529,ākhrī,Phonemic,last,saxena707,,,
13-340-707-1,west2386,Punjabi,728,pahilē,Phonemic,first,saxena707,,,
13-340-707-3,west2386,Punjabi,728,paillā,Phonemic,first,saxena707,,,
13-330-707-1,west2386,Punjabi,1580,ikalā,Phonemic,"alone, only",saxena707,,,
13-330-707-3,west2386,Punjabi,1580,sirf,Phonemic,"alone, only",saxena707,,,
13-240-707-1,west2386,Punjabi,816,adhē,Phonemic,half,saxena707,,,
13-240-707-3,west2386,Punjabi,816,addā,Phonemic,half,saxena707,,,
13-230-707-1,west2386,Punjabi,779,vichaṛa,Phonemic,"part, piece",saxena707,,,
13-230-707-3,west2386,Punjabi,779,hissā,Phonemic,"part, piece",saxena707,,,
13-220-707-1,west2386,Punjabi,1624,khālī,Phonemic,empty,saxena707,,,
13-210-707-1,west2386,Punjabi,1429,pure,Phonemic,full,saxena707,,,
13-190-707-1,west2386,Punjabi,2023,bhīṛa,Phonemic,"multitude, crowd",saxena707,,,
13-190-707-3,west2386,Punjabi,2023,pīṛa,Phonemic,"multitude, crowd",saxena707,,,
13-181-707-1,west2386,Punjabi,1241,canda,Phonemic,some,saxena707,,,
13-170-707-1,west2386,Punjabi,1242,kujha,Phonemic,"little (quantity), few",saxena707,,,
13-170-707-3,west2386,Punjabi,1242,ṭhoṛe,Phonemic,"little (quantity), few",saxena707,,,
13-180-707-1,west2386,Punjabi,1881,kāfī,Phonemic,enough,saxena707,,,
13-160-707-1,west2386,Punjabi,1992,adhika,Phonemic,more,saxena707,,,
13-160-707-3,west2386,Punjabi,1992,zyādā,Phonemic,more,saxena707,,,
13-150-707-1,west2386,Punjabi,1198,anēka,Phonemic,"much, many",saxena707,,,
13-150-707-3,west2386,Punjabi,1198,bhotē,Phonemic,"much, many",saxena707,,,
13-140-707-1,west2386,Punjabi,98,pūrā,Phonemic,"every, all",saxena707,,,
13-107-707-1,west2386,Punjabi,1420,giṇanā,Phonemic,count,saxena707,,,
13-106-707-1,west2386,Punjabi,1843,hazāra,Phonemic,thousand,saxena707,,,
13-105-707-1,west2386,Punjabi,1634,sau,Phonemic,hundred,saxena707,,,
13-105-707-3,west2386,Punjabi,1634,sō,Phonemic,hundred,saxena707,,,
13-104-707-1,west2386,Punjabi,1710,vīha,Phonemic,twenty,saxena707,,,
13-104-707-3,west2386,Punjabi,1710,vī,Phonemic,twenty,saxena707,,,
13-103-707-1,west2386,Punjabi,1709,padarāna,Phonemic,fifteen,saxena707,,,
13-102-707-1,west2386,Punjabi,1707,bārhāna,Phonemic,twelve,saxena707,,,
13-101-707-1,west2386,Punjabi,1706,giārāna,Phonemic,eleven,saxena707,,,
13-100-707-1,west2386,Punjabi,1515,dasa,Phonemic,ten,saxena707,,,
13-90-707-1,west2386,Punjabi,1483,nauṁ,Phonemic,nine,saxena707,,,
13-80-707-1,west2386,Punjabi,1705,aṭha,Phonemic,eight,saxena707,,,
13-70-707-1,west2386,Punjabi,1704,sata,Phonemic,seven,saxena707,,,
13-60-707-1,west2386,Punjabi,1703,chē,Phonemic,six,saxena707,,,
13-50-707-1,west2386,Punjabi,493,punja,Phonemic,five,saxena707,,,
13-40-707-1,west2386,Punjabi,1500,cāra,Phonemic,four,saxena707,,,
13-20-707-1,west2386,Punjabi,1498,dō,Phonemic,two,saxena707,,,
13-30-707-1,west2386,Punjabi,492,tina,Phonemic,three,saxena707,,,
13-10-707-1,west2386,Punjabi,1493,ika,Phonemic,one,saxena707,,,
13-0-707-1,west2386,Punjabi,1294,zīrō,Phonemic,"zero, nothing",saxena707,,,
12-930-707-1,west2386,Punjabi,1264,badalanā,Phonemic,change,saxena707,,,
12-920-707-1,west2386,Punjabi,1558,ikōjē,Phonemic,"like, similar",saxena707,,,
12-840-707-1,west2386,Punjabi,1048,āla,Phonemic,line,saxena707,,,
12-840-707-3,west2386,Punjabi,1048,lakīra,Phonemic,line,saxena707,,,
12-840-707-5,west2386,Punjabi,1048,līka,Phonemic,line,saxena707,,,
12-850-707-1,west2386,Punjabi,1667,bila,Phonemic,hole,saxena707,,,
12-850-707-3,west2386,Punjabi,1667,mōrī,Phonemic,hole,saxena707,,,
12-830-707-1,west2386,Punjabi,1845,gēnda,Phonemic,"sphere, ball",saxena707,,,
12-810-707-1,west2386,Punjabi,1395,gōla,Phonemic,round,saxena707,,,
12-820-707-1,west2386,Punjabi,1467,dairā,Phonemic,circle,saxena707,,,
12-780-707-1,west2386,Punjabi,850,caurasa,Phonemic,square,saxena707,,,
12-760-707-1,west2386,Punjabi,192,konā,Phonemic,corner,saxena707,,,
12-730-707-1,west2386,Punjabi,1404,sarala,Phonemic,straight,saxena707,,,
12-730-707-3,west2386,Punjabi,1404,siddā,Phonemic,straight,saxena707,,,
12-710-707-1,west2386,Punjabi,1633,samatala,Phonemic,flat,saxena707,,,
12-710-707-3,west2386,Punjabi,1633,barābara,Phonemic,flat,saxena707,,,
12-670-707-1,west2386,Punjabi,1593,gahirē,Phonemic,deep,saxena707,,,
12-670-707-3,west2386,Punjabi,1593,dhuṅgā,Phonemic,deep,saxena707,,,
12-650-707-1,west2386,Punjabi,2249,patalī,Phonemic,thin (in dimension),saxena707,,,
12-650-707-3,west2386,Punjabi,2249,patalā,Phonemic,thin (in dimension),saxena707,,,
12-630-707-1,west2386,Punjabi,1244,mōṭī,Phonemic,thick (in dimension),saxena707,,,
12-630-707-3,west2386,Punjabi,1244,mōṭā,Phonemic,thick (in dimension),saxena707,,,
12-620-707-1,west2386,Punjabi,1267,taṅga,Phonemic,narrow,saxena707,,,
12-610-707-1,west2386,Punjabi,1243,cauṛī,Phonemic,"wide, broad",saxena707,,,
