ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-320-35-1,bagv1239,Bagvalal,1852,джангуб,CyrillTrans,often,,,"ǯangub, baqʼa-baqʼada",Phonemic
14-320-35-3,bagv1239,Bagvalal,1852,бакъа-бакъада,CyrillTrans,often,,,"ǯangub, baqʼa-baqʼada",Phonemic
14-310-35-1,bagv1239,Bagvalal,1676,индадала,CyrillTrans,always,,,indadala,Phonemic
14-290-35-1,bagv1239,Bagvalal,790,хІадураб,CyrillTrans,ready,,,ħadurab,Phonemic
14-280-35-1,bagv1239,Bagvalal,1928,бигъайла,CyrillTrans,"cease, stop",,,biɣayla,Phonemic
14-270-35-1,bagv1239,Bagvalal,1766,булъайла,CyrillTrans,finish,,,buɬayla,Phonemic
14-260-35-1,bagv1239,Bagvalal,743,балалъа бацІайла,CyrillTrans,end (temporal),,,balaɬa bacʼayla,Phonemic
14-252-35-1,bagv1239,Bagvalal,1186,беххалгьила,CyrillTrans,"last, endure",,,bex̄alhila,Phonemic
14-250-35-1,bagv1239,Bagvalal,1806,ащила,CyrillTrans,"begin, beginning",,,"aš̄ila, holhila, baybix̌idila",Phonemic
14-250-35-3,bagv1239,Bagvalal,1806,гьолгьила,CyrillTrans,"begin, beginning",,,"aš̄ila, holhila, baybix̌idila",Phonemic
14-250-35-5,bagv1239,Bagvalal,1806,байбихьидила,CyrillTrans,"begin, beginning",,,"aš̄ila, holhila, baybix̌idila",Phonemic
14-240-35-1,bagv1239,Bagvalal,425,инлІах бигъайла,CyrillTrans,"retard, delay",,,"inƛax biɣayla, inƛaq ǯila",Phonemic
14-240-35-3,bagv1239,Bagvalal,425,инлІахъ джила,CyrillTrans,"retard, delay",,,"inƛax biɣayla, inƛaq ǯila",Phonemic
14-230-35-1,bagv1239,Bagvalal,754,цІакьила,CyrillTrans,"hasten, hurry",,,cʼaƛ̄ʼila,Phonemic
14-220-35-1,bagv1239,Bagvalal,701,хІинссуб,CyrillTrans,slow,,,ħins̄ub,Phonemic
14-210-35-1,bagv1239,Bagvalal,1631,ххеххуб,CyrillTrans,"swift, fast, quick",,,x̄ex̄ub,Phonemic
14-190-35-1,bagv1239,Bagvalal,1963,гьерах тІаничІидабо,CyrillTrans,immediately,,,herax tʼaničʼidabo,Phonemic
14-180-35-1,bagv1239,Bagvalal,1376,йера,CyrillTrans,now,,,yera,Phonemic
14-170-35-1,bagv1239,Bagvalal,477,кватІидибо,CyrillTrans,late,,,kʷatʼidibo,Phonemic
14-160-35-1,bagv1239,Bagvalal,672,бакъада,CyrillTrans,early,,,baqʼada,Phonemic
14-150-35-1,bagv1239,Bagvalal,1229,багьаруб,CyrillTrans,old,,,baharub,Phonemic
14-140-35-1,bagv1239,Bagvalal,1207,минчаб,CyrillTrans,young,,,minčab,Phonemic
14-120-35-1,bagv1239,Bagvalal,1789,замана,CyrillTrans,age,,,"zamana, qʼar",Phonemic
14-120-35-3,bagv1239,Bagvalal,1789,къар,CyrillTrans,age,,,"zamana, qʼar",Phonemic
14-130-35-1,bagv1239,Bagvalal,1231,цІинуб,CyrillTrans,new,,,cʼinub,Phonemic
14-110-35-1,bagv1239,Bagvalal,892,къар,CyrillTrans,time,,,qʼar,Phonemic
13-440-35-1,bagv1239,Bagvalal,417,гьацІида,CyrillTrans,three times,,,hacʼida,Phonemic
13-420-35-1,bagv1239,Bagvalal,1859,гьабулгьилалІоб,CyrillTrans,third,,,habulhilaƛob,Phonemic
13-380-35-1,bagv1239,Bagvalal,1546,чІанцІида,CyrillTrans,two times,,,čʼancʼida,Phonemic
13-370-35-1,bagv1239,Bagvalal,1888,нина,CyrillTrans,pair,,,"nina, čut, ɣat",Phonemic
13-370-35-3,bagv1239,Bagvalal,1888,чут,CyrillTrans,pair,,,"nina, čut, ɣat",Phonemic
13-370-35-5,bagv1239,Bagvalal,1888,гъат,CyrillTrans,pair,,,"nina, čut, ɣat",Phonemic
13-360-35-1,bagv1239,Bagvalal,1384,чІичІилгьилалІо̄б,CyrillTrans,second,,,"čʼičʼilhilaƛōb, čʼečʼīƛōb",Phonemic
13-360-35-3,bagv1239,Bagvalal,1384,чІечІӣлІо̄б,CyrillTrans,second,,,"čʼičʼilhilaƛōb, čʼečʼīƛōb",Phonemic
13-350-35-1,bagv1239,Bagvalal,1529,гьечІичІо̄лъис,CyrillTrans,last,,,"hečʼičʼōɬis, hečʼihes̄",Phonemic
13-350-35-3,bagv1239,Bagvalal,1529,гьечІигьесс,CyrillTrans,last,,,"hečʼičʼōɬis, hečʼihes̄",Phonemic
13-340-35-1,bagv1239,Bagvalal,728,гьечІи се̄с,CyrillTrans,first,,,"hečʼi sēs, ceblhila ƛob",Phonemic
13-340-35-3,bagv1239,Bagvalal,728,цеблгьила лІоб,CyrillTrans,first,,,"hečʼi sēs, ceblhila ƛob",Phonemic
13-330-35-1,bagv1239,Bagvalal,1580,цедахъилас,CyrillTrans,"alone, only",,,"cedaqilas, cedagōb",Phonemic
13-330-35-3,bagv1239,Bagvalal,1580,цедаго̄б,CyrillTrans,"alone, only",,,"cedaqilas, cedagōb",Phonemic
13-240-35-1,bagv1239,Bagvalal,816,рекъеᴴлгьар,CyrillTrans,half,,,reqʼeⁿlhar,Phonemic
13-230-35-1,bagv1239,Bagvalal,779,бала,CyrillTrans,"part, piece",,,bala,Phonemic
13-220-35-1,bagv1239,Bagvalal,1624,бечІураб,CyrillTrans,empty,,,bečʼurab,Phonemic
13-210-35-1,bagv1239,Bagvalal,1429,бецІуб,CyrillTrans,full,,,becʼub,Phonemic
13-190-35-1,bagv1239,Bagvalal,2023,джамгубда,CyrillTrans,"multitude, crowd",,,ǯamgubda,Phonemic
13-181-35-1,bagv1239,Bagvalal,1241,чвамгобала,CyrillTrans,some,,,čʷamgobala,Phonemic
13-170-35-1,bagv1239,Bagvalal,1242,дагьаб,CyrillTrans,"little (quantity), few",,,"dahab, mukʼub",Phonemic
13-170-35-3,bagv1239,Bagvalal,1242,мукІуб,CyrillTrans,"little (quantity), few",,,"dahab, mukʼub",Phonemic
13-180-35-1,bagv1239,Bagvalal,1881,бӯнагоб,CyrillTrans,enough,,,būnagob,Phonemic
13-160-35-1,bagv1239,Bagvalal,1992,сІсІикІидуб,CyrillTrans,more,,,s̄ʼikʼidub,Phonemic
13-150-35-1,bagv1239,Bagvalal,1198,джангуб(да),CyrillTrans,"much, many",,,ǯangub(da),Phonemic
13-140-35-1,bagv1239,Bagvalal,98,имгІагила,CyrillTrans,"every, all",,,"imʕagila, ebʕagila",Phonemic
13-140-35-3,bagv1239,Bagvalal,98,эбгІагила,CyrillTrans,"every, all",,,"imʕagila, ebʕagila",Phonemic
13-107-35-1,bagv1239,Bagvalal,1420,бисІсІина,CyrillTrans,count,,,bis̄ʼina,Phonemic
13-106-35-1,bagv1239,Bagvalal,1843,азарда,CyrillTrans,thousand,,,azarda,Phonemic
13-105-35-1,bagv1239,Bagvalal,1634,бешенда,CyrillTrans,hundred,,,bešenda,Phonemic
13-104-35-1,bagv1239,Bagvalal,1710,чІацІа(да),CyrillTrans,twenty,,,čʼacʼa(da),Phonemic
13-103-35-1,bagv1239,Bagvalal,1709,гьацІал иᴴщтуда,CyrillTrans,fifteen,,,hacʼal iⁿš̄tuda,Phonemic
13-102-35-1,bagv1239,Bagvalal,1707,гьацІал чІеда,CyrillTrans,twelve,,,hacʼal čʼeda,Phonemic
13-101-35-1,bagv1239,Bagvalal,1706,гьацІал цеб,CyrillTrans,eleven,,,hacʼal ceb,Phonemic
13-100-35-1,bagv1239,Bagvalal,1515,гьацІада,CyrillTrans,ten,,,hacʼada,Phonemic
13-90-35-1,bagv1239,Bagvalal,1483,гьачІвада,CyrillTrans,nine,,,hačʼʷada,Phonemic
13-80-35-1,bagv1239,Bagvalal,1705,бикьида,CyrillTrans,eight,,,biƛ̄ʼida,Phonemic
13-70-35-1,bagv1239,Bagvalal,1704,гьакьуда,CyrillTrans,seven,,,haƛ̄ʼuda,Phonemic
13-60-35-1,bagv1239,Bagvalal,1703,инлІида,CyrillTrans,six,,,inƛida,Phonemic
13-50-35-1,bagv1239,Bagvalal,493,иᴴщтуда,CyrillTrans,five,,,iⁿš̄tuda,Phonemic
13-40-35-1,bagv1239,Bagvalal,1500,буъуда,CyrillTrans,four,,,buʔuda,Phonemic
13-20-35-1,bagv1239,Bagvalal,1498,чІеда,CyrillTrans,two,,,čʼeda,Phonemic
13-30-35-1,bagv1239,Bagvalal,492,гьабда,CyrillTrans,three,,,habda,Phonemic
13-10-35-1,bagv1239,Bagvalal,1493,цеб,CyrillTrans,one,,,ceb,Phonemic
13-0-35-1,bagv1239,Bagvalal,1294,нол,CyrillTrans,"zero, nothing",,,nol,Phonemic
12-930-35-1,bagv1239,Bagvalal,1264,бехьвайла,CyrillTrans,change,,,bex̌ʷayla,Phonemic
12-920-35-1,bagv1239,Bagvalal,1558,балъуᴴб,CyrillTrans,"like, similar",,,baɬuⁿb,Phonemic
12-840-35-1,bagv1239,Bagvalal,1048,мухъ,CyrillTrans,line,,,muq,Phonemic
12-850-35-1,bagv1239,Bagvalal,1667,картІ,CyrillTrans,hole,,,kartʼ,Phonemic
12-830-35-1,bagv1239,Bagvalal,1845,къатІал,CyrillTrans,"sphere, ball",,,qʼatʼal,Phonemic
12-810-35-1,bagv1239,Bagvalal,1395,ссвардуб,CyrillTrans,round,,,"s̄ʷardub, gurginab",Phonemic
12-810-35-3,bagv1239,Bagvalal,1395,гургинаб,CyrillTrans,round,,,"s̄ʷardub, gurginab",Phonemic
12-820-35-1,bagv1239,Bagvalal,1467,ссвардар,CyrillTrans,circle,,,s̄ʷardar,Phonemic
