ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-320-201-1,sout1528,Serbo-Croatian,1852,često,Phonemic,often,,,,
14-310-201-1,sout1528,Serbo-Croatian,1676,uv(ij)ek,Phonemic,always,,,,
14-290-201-1,sout1528,Serbo-Croatian,790,spreman,Phonemic,ready,,,,
14-290-201-3,sout1528,Serbo-Croatian,790,gotov,Phonemic,ready,,,,
14-280-201-1,sout1528,Serbo-Croatian,1928,prestati,Phonemic,"cease, stop",,,,
14-270-201-1,sout1528,Serbo-Croatian,1766,završiti,Phonemic,finish,,,,
14-270-201-3,sout1528,Serbo-Croatian,1766,dovršiti,Phonemic,finish,,,,
14-260-201-1,sout1528,Serbo-Croatian,743,kraj,Phonemic,end (temporal),,,,
14-260-201-3,sout1528,Serbo-Croatian,743,završetak,Phonemic,end (temporal),,,,
14-252-201-1,sout1528,Serbo-Croatian,1186,trajati,Phonemic,"last, endure",,,,
14-250-201-1,sout1528,Serbo-Croatian,1806,početi,Phonemic,"begin, beginning",,,,
14-250-201-3,sout1528,Serbo-Croatian,1806,početak,Phonemic,"begin, beginning",,,,
14-240-201-1,sout1528,Serbo-Croatian,425,okl(ij)evati,Phonemic,"retard, delay",,"Respectively: to hesitate; to slow down (trans.); to delay, draw out, procrastinate; to postpone, postpone.",,
14-240-201-3,sout1528,Serbo-Croatian,425,usporiti,Phonemic,"retard, delay",,"Respectively: to hesitate; to slow down (trans.); to delay, draw out, procrastinate; to postpone, postpone.",,
14-240-201-5,sout1528,Serbo-Croatian,425,odugovlačiti,Phonemic,"retard, delay",,"Respectively: to hesitate; to slow down (trans.); to delay, draw out, procrastinate; to postpone, postpone.",,
14-240-201-7,sout1528,Serbo-Croatian,425,odložiti,Phonemic,"retard, delay",,"Respectively: to hesitate; to slow down (trans.); to delay, draw out, procrastinate; to postpone, postpone.",,
14-240-201-9,sout1528,Serbo-Croatian,425,odgoditi,Phonemic,"retard, delay",,"Respectively: to hesitate; to slow down (trans.); to delay, draw out, procrastinate; to postpone, postpone.",,
14-230-201-1,sout1528,Serbo-Croatian,754,žuriti (se),Phonemic,"hasten, hurry",,,,
14-230-201-3,sout1528,Serbo-Croatian,754,hitati,Phonemic,"hasten, hurry",,,,
14-230-201-5,sout1528,Serbo-Croatian,754,hit(j)eti,Phonemic,"hasten, hurry",,,,
14-230-201-7,sout1528,Serbo-Croatian,754,brzati,Phonemic,"hasten, hurry",,,,
14-220-201-1,sout1528,Serbo-Croatian,701,spor,Phonemic,slow,,The latter term is used only as an adverb.,,
14-220-201-3,sout1528,Serbo-Croatian,701,polako,Phonemic,slow,,The latter term is used only as an adverb.,,
14-210-201-1,sout1528,Serbo-Croatian,1631,brz,Phonemic,"swift, fast, quick",,,,
14-210-201-3,sout1528,Serbo-Croatian,1631,hitar,Phonemic,"swift, fast, quick",,,,
14-190-201-1,sout1528,Serbo-Croatian,1963,odmah,Phonemic,immediately,,,,
14-190-201-3,sout1528,Serbo-Croatian,1963,sm(j)esta,Phonemic,immediately,,,,
14-180-201-1,sout1528,Serbo-Croatian,1376,sad(a),Phonemic,now,,,,
14-170-201-1,sout1528,Serbo-Croatian,477,kasno,Phonemic,late,,,,
14-170-201-3,sout1528,Serbo-Croatian,477,pozno,Phonemic,late,,,,
14-170-201-5,sout1528,Serbo-Croatian,477,dockan,Phonemic,late,,,,
14-160-201-1,sout1528,Serbo-Croatian,672,rano,Phonemic,early,,,,
14-160-201-3,sout1528,Serbo-Croatian,672,rani,Phonemic,early,,,,
14-150-201-1,sout1528,Serbo-Croatian,1229,star,Phonemic,old,,,,
14-140-201-1,sout1528,Serbo-Croatian,1207,mlad,Phonemic,young,,,,
14-120-201-1,sout1528,Serbo-Croatian,1789,dob,Phonemic,age,,,,
14-120-201-3,sout1528,Serbo-Croatian,1789,doba,Phonemic,age,,,,
14-120-201-5,sout1528,Serbo-Croatian,1789,v(ij)ek,Phonemic,age,,,,
14-130-201-1,sout1528,Serbo-Croatian,1231,nov,Phonemic,new,,,,
14-110-201-1,sout1528,Serbo-Croatian,892,vr(ij)eme,Phonemic,time,,,,
13-440-201-1,sout1528,Serbo-Croatian,417,tri puta,Phonemic,three times,,,,
13-420-201-1,sout1528,Serbo-Croatian,1859,treći,Phonemic,third,,,,
13-380-201-1,sout1528,Serbo-Croatian,1546,dva puta,Phonemic,two times,,,,
13-370-201-1,sout1528,Serbo-Croatian,1888,par,Phonemic,pair,,,,
13-360-201-1,sout1528,Serbo-Croatian,1384,drugi,Phonemic,second,,,,
13-350-201-1,sout1528,Serbo-Croatian,1529,poslednji/ posljednji,Phonemic,last,,,,
13-350-201-3,sout1528,Serbo-Croatian,1529,zadnji,Phonemic,last,,,,
13-340-201-1,sout1528,Serbo-Croatian,728,prvi,Phonemic,first,,,,
13-330-201-1,sout1528,Serbo-Croatian,1580,sam,Phonemic,"alone, only",,,,
13-330-201-3,sout1528,Serbo-Croatian,1580,jedini,Phonemic,"alone, only",,,,
13-330-201-5,sout1528,Serbo-Croatian,1580,samo,Phonemic,"alone, only",,,,
13-240-201-1,sout1528,Serbo-Croatian,816,po/ pol,Phonemic,half,,,,
13-240-201-3,sout1528,Serbo-Croatian,816,pola,Phonemic,half,,,,
13-240-201-5,sout1528,Serbo-Croatian,816,polovina/ polovica,Phonemic,half,,,,
13-230-201-1,sout1528,Serbo-Croatian,779,deo/ dio,Phonemic,"part, piece",,,,
