ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-320-325-1,khva1239,Khwarshi (Kwantlada dialect),1852,гьарза,CyrillTrans,often,,,,
14-310-325-1,khva1239,Khwarshi (Kwantlada dialect),1676,итон,CyrillTrans,always,,,,
14-290-325-1,khva1239,Khwarshi (Kwantlada dialect),790,хIадураб,CyrillTrans,ready,,,,
14-290-325-3,khva1239,Khwarshi (Kwantlada dialect),790,хIадурлъокIкIу,CyrillTrans,ready,,,,
14-280-325-1,khva1239,Khwarshi (Kwantlada dialect),1928,лечха,CyrillTrans,"cease, stop",,,,
14-280-325-3,khva1239,Khwarshi (Kwantlada dialect),1928,бечча,CyrillTrans,"cease, stop",,,,
14-270-325-1,khva1239,Khwarshi (Kwantlada dialect),1766,лъыхъхъа,CyrillTrans,finish,,,,
14-270-325-3,khva1239,Khwarshi (Kwantlada dialect),1766,лъухъхъа,CyrillTrans,finish,,,,
14-270-325-5,khva1239,Khwarshi (Kwantlada dialect),1766,тIубайда,CyrillTrans,finish,,,,
14-260-325-1,khva1239,Khwarshi (Kwantlada dialect),743,лъыхъхъа,CyrillTrans,end (temporal),,,,
14-260-325-3,khva1239,Khwarshi (Kwantlada dialect),743,лъухъхъа,CyrillTrans,end (temporal),,,,
14-252-325-1,khva1239,Khwarshi (Kwantlada dialect),1186,лыхалаха,CyrillTrans,"last, endure",,,,
14-250-325-1,khva1239,Khwarshi (Kwantlada dialect),1806,байбихьида,CyrillTrans,"begin, beginning",,,,
14-250-325-3,khva1239,Khwarshi (Kwantlada dialect),1806,байбихьи,CyrillTrans,"begin, beginning",,,,
14-240-325-1,khva1239,Khwarshi (Kwantlada dialect),425,бечIокъокIа,CyrillTrans,"retard, delay",,,,
14-240-325-3,khva1239,Khwarshi (Kwantlada dialect),425,гьалийахва,CyrillTrans,"retard, delay",,,,
14-230-325-1,khva1239,Khwarshi (Kwantlada dialect),754,цӀокьа,CyrillTrans,"hasten, hurry",,,,
14-220-325-1,khva1239,Khwarshi (Kwantlada dialect),701,гьалийохху,CyrillTrans,slow,,,,
14-210-325-1,khva1239,Khwarshi (Kwantlada dialect),1631,хехур,CyrillTrans,"swift, fast, quick",,,,
14-210-325-3,khva1239,Khwarshi (Kwantlada dialect),1631,хехаб,CyrillTrans,"swift, fast, quick",,,,
14-190-325-1,khva1239,Khwarshi (Kwantlada dialect),1963,хехилъин,CyrillTrans,immediately,,,,
14-180-325-1,khva1239,Khwarshi (Kwantlada dialect),1376,гьобоже,CyrillTrans,now,,,,
14-170-325-1,khva1239,Khwarshi (Kwantlada dialect),477,жогьо,CyrillTrans,late,,,,
14-160-325-1,khva1239,Khwarshi (Kwantlada dialect),672,къаркьа,CyrillTrans,early,,,,
14-150-325-1,khva1239,Khwarshi (Kwantlada dialect),1229,ичла,CyrillTrans,old,,,,
14-140-325-1,khva1239,Khwarshi (Kwantlada dialect),1207,гӀолохъан,CyrillTrans,young,,,,
14-140-325-3,khva1239,Khwarshi (Kwantlada dialect),1207,гIолохъанав,CyrillTrans,young,,,,
14-120-325-1,khva1239,Khwarshi (Kwantlada dialect),1789,замана,CyrillTrans,age,,,,
14-120-325-3,khva1239,Khwarshi (Kwantlada dialect),1789,гӀасру,CyrillTrans,age,,,,
14-130-325-1,khva1239,Khwarshi (Kwantlada dialect),1231,ыцIну,CyrillTrans,new,,,,
14-130-325-3,khva1239,Khwarshi (Kwantlada dialect),1231,уцIну,CyrillTrans,new,,,,
14-110-325-1,khva1239,Khwarshi (Kwantlada dialect),892,аше,CyrillTrans,time,,,,
14-110-325-3,khva1239,Khwarshi (Kwantlada dialect),892,гӀуж,CyrillTrans,time,,,,
14-110-325-5,khva1239,Khwarshi (Kwantlada dialect),892,замана,CyrillTrans,time,,,,
13-440-325-1,khva1239,Khwarshi (Kwantlada dialect),417,хӀонолух,CyrillTrans,three times,,,,
13-420-325-1,khva1239,Khwarshi (Kwantlada dialect),1859,хIоноилIлIу,CyrillTrans,third,,,,
13-380-325-1,khva1239,Khwarshi (Kwantlada dialect),1546,къӀунелух,CyrillTrans,two times,,,,
13-370-325-1,khva1239,Khwarshi (Kwantlada dialect),1888,къвеIне,CyrillTrans,pair,,,,
13-360-325-1,khva1239,Khwarshi (Kwantlada dialect),1384,къвеIнеилIлIу,CyrillTrans,second,,,,
13-350-325-1,khva1239,Khwarshi (Kwantlada dialect),1529,гьечIежогьосо,CyrillTrans,last,,,,
13-340-325-1,khva1239,Khwarshi (Kwantlada dialect),728,гьечIеадгъулсо,CyrillTrans,first,,,,
13-330-325-1,khva1239,Khwarshi (Kwantlada dialect),1580,гьос,CyrillTrans,"alone, only",,,,
13-330-325-3,khva1239,Khwarshi (Kwantlada dialect),1580,гьос голлу,CyrillTrans,"alone, only",,,,
13-240-325-1,khva1239,Khwarshi (Kwantlada dialect),816,бекъана,CyrillTrans,half,,,,
13-230-325-1,khva1239,Khwarshi (Kwantlada dialect),779,бытIин,CyrillTrans,"part, piece",,,,
13-230-325-3,khva1239,Khwarshi (Kwantlada dialect),779,бутIун,CyrillTrans,"part, piece",,,,
