ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-320-257-1,tuyu1244,Tuyuca,1852,dã'ĩ-rõ,Phonemic,often,,,,
14-310-257-1,tuyu1244,Tuyuca,1676,'tee-ro-dikɨ,Phonemic,always,,,,
14-280-257-1,tuyu1244,Tuyuca,1928,du'u,Phonemic,"cease, stop",,,,
14-270-257-1,tuyu1244,Tuyuca,1766,peo-'ti,Phonemic,finish,,,,
14-260-257-1,tuyu1244,Tuyuca,743,dĩ'ĩ-tu-re,Phonemic,end (temporal),,,,
14-250-257-1,tuyu1244,Tuyuca,1806,dɨ̃'kã,Phonemic,"begin, beginning",,,,
14-240-257-1,tuyu1244,Tuyuca,425,pe'a,Phonemic,"retard, delay",,,,
14-230-257-1,tuyu1244,Tuyuca,754,poto 'kõ-rõ,Phonemic,"hasten, hurry",,,,
14-220-257-1,tuyu1244,Tuyuca,701,pea-'re-bẽdã,Phonemic,slow,,,,
14-210-257-1,tuyu1244,Tuyuca,1631,bo'yero,Phonemic,"swift, fast, quick",,,,
14-190-257-1,tuyu1244,Tuyuca,1963,'bããta,Phonemic,immediately,,,,
14-180-257-1,tuyu1244,Tuyuca,1376,bẽkã'ti-gã,Phonemic,now,,,,
14-170-257-1,tuyu1244,Tuyuca,477,'siro-pɨ,Phonemic,late,,"Means 'afterwards, later, next'.",,
14-150-257-1,tuyu1244,Tuyuca,1229,bɨ'kɨ,Phonemic,old,,,,
14-140-257-1,tuyu1244,Tuyuca,1207,bãbɨ̃,Phonemic,young,,,,
14-120-257-1,tuyu1244,Tuyuca,1789,kɨ̃'bã,Phonemic,age,,Means 'year'.,,
14-130-257-1,tuyu1244,Tuyuca,1231,bã'bã,Phonemic,new,,*TUC-BRS-TYC form is *bãʔbã- / *wãʔbã.,,
13-440-257-1,tuyu1244,Tuyuca,417,ĩtĩ'ãrĩ,Phonemic,three times,,,,
13-380-257-1,tuyu1244,Tuyuca,1546,pɨa-'rĩ,Phonemic,two times,,,,
13-370-257-1,tuyu1244,Tuyuca,1888,-ba,Phonemic,pair,,,,
13-350-257-1,tuyu1244,Tuyuca,1529,dĩ'ĩ-tu-,Phonemic,last,,,,
13-340-257-1,tuyu1244,Tuyuca,728,sɨ'ge-,Phonemic,first,,,,
13-330-257-1,tuyu1244,Tuyuca,1580,-'dikɨ ~ -'dikɨ̃ ~ -'digɨ,Phonemic,"alone, only",,,,
13-240-257-1,tuyu1244,Tuyuca,816,de'ko,Phonemic,half,,,,
13-220-257-1,tuyu1244,Tuyuca,1624,pose-bã'dĩ,Phonemic,empty,,,,
13-210-257-1,tuyu1244,Tuyuca,1429,da'da,Phonemic,full,,,,
13-190-257-1,tuyu1244,Tuyuca,2023,pa'ɨ,Phonemic,"multitude, crowd",,,,
13-181-257-1,tuyu1244,Tuyuca,1241,sĩ'kẽ ~ sĩ'kãyẽ,Phonemic,some,,,,
13-170-257-1,tuyu1244,Tuyuca,1242,'peero,Phonemic,"little (quantity), few",,,,
13-180-257-1,tuyu1244,Tuyuca,1881,'pee,Phonemic,enough,,,,
13-160-257-1,tuyu1244,Tuyuca,1992,dẽbõ-'rõ,Phonemic,more,,,,
13-150-257-1,tuyu1244,Tuyuca,1198,pa'ɨ,Phonemic,"much, many",,Respectively: many (animate); many (inanimate--countable); much (inanimate--viewed en masse). *TUC-BRS-TYC form is *pãhã- / *pahi / *pahɨ.,,
13-150-257-3,tuyu1244,Tuyuca,1198,pe'e,Phonemic,"much, many",,Respectively: many (animate); many (inanimate--countable); much (inanimate--viewed en masse). *TUC-BRS-TYC form is *pãhã- / *pahi / *pahɨ.,,
13-150-257-5,tuyu1244,Tuyuca,1198,pai-'ro,Phonemic,"much, many",,Respectively: many (animate); many (inanimate--countable); much (inanimate--viewed en masse). *TUC-BRS-TYC form is *pãhã- / *pahi / *pahɨ.,,
13-140-257-1,tuyu1244,Tuyuca,98,dĩ'ĩ-peti-re,Phonemic,"every, all",,,,
13-107-257-1,tuyu1244,Tuyuca,1420,ke'o,Phonemic,count,,,,
13-104-257-1,tuyu1244,Tuyuca,1710,pɨa-'bõ-peti pɨa-dɨ'po-peti-re,Phonemic,twenty,,,,
13-103-257-1,tuyu1244,Tuyuca,1709,pɨa-'bõ-peti dɨ'po si'ka-dɨpo-peti-re,Phonemic,fifteen,,,,
