ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-320-824-1,,Phu Tho M (PHU),1852,thɨəŋ.2,phonetic,often,,,,
14-320-824-2,,Phu Tho M (PHU),1852,hăj.1,phonetic,often,,,,
14-310-824-1,,Phu Tho M (PHU),1676,paw.1 ṛə.2 kuŋ.1,phonetic,always,,,,
14-310-824-2,,Phu Tho M (PHU),1676,luk.4 no.1 kuŋ.1,phonetic,always,,,,
14-290-824-1,,Phu Tho M (PHU),790,thăn.1 thaŋ.2,phonetic,ready,,,,
14-280-824-1,,Phu Tho M (PHU),1928,ŋɨŋ.2,phonetic,"cease, stop",,,,
14-270-824-1,,Phu Tho M (PHU),1766,sɔŋ.1,phonetic,finish,,,,
14-270-824-2,,Phu Tho M (PHU),1766,het.4,phonetic,finish,,,,
14-260-824-1,,Phu Tho M (PHU),743,kuəj.4,phonetic,end (temporal),,,,
14-260-824-2,,Phu Tho M (PHU),743,ket.4 thuk.4 // kuəj.4,phonetic,end (temporal),,,,
14-260-824-3,,Phu Tho M (PHU),743,het.4,phonetic,end (temporal),,,,
14-252-824-1,,Phu Tho M (PHU),1186,tiəp.4 tuk.5 ̃ tuk.4,phonetic,"last, endure",,,,
14-252-824-2,,Phu Tho M (PHU),1186,kɛw.4 ṛaj.2,phonetic,"last, endure",,,,
14-250-824-1,,Phu Tho M (PHU),1806,păt.4 tə̆j.1,phonetic,"begin, beginning",,,,
14-240-824-1,,Phu Tho M (PHU),425,la.2 ŋe.2,phonetic,"retard, delay",,,,
14-240-824-2,,Phu Tho M (PHU),425,pj.5 muən.5 // pj.5 ṛə̆j.1,phonetic,"retard, delay",,,,
14-230-824-1,,Phu Tho M (PHU),754,voj.5,phonetic,"hasten, hurry",,,,
14-220-824-1,,Phu Tho M (PHU),701,ŋe.2,phonetic,slow,,,,
14-210-824-1,,Phu Tho M (PHU),1631,ńɛŋ.1,phonetic,"swift, fast, quick",,,,
14-210-824-2,,Phu Tho M (PHU),1631,lɛ.4,phonetic,"swift, fast, quick",,,,
14-190-824-1,,Phu Tho M (PHU),1963,ŋăj.1 ṭɨ.1 nj.1,phonetic,immediately,,,,
