ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-320-815-1,cuoi1242,Cuoi,1852,haj.23,phonetic,often,,,,
14-310-815-1,cuoi1242,Cuoi,1676,luon.33 luon.33,phonetic,always,,,,
14-290-815-1,cuoi1242,Cuoi,790,san.31 sa:ŋ.33,phonetic,ready,,,,
14-280-815-1,cuoi1242,Cuoi,1928,thɔ:j.33,phonetic,"cease, stop",,,,
14-270-815-1,cuoi1242,Cuoi,1766,sâŋ.33,phonetic,finish,,,,
14-270-815-2,cuoi1242,Cuoi,1766,sâŋ.33,phonetic,finish,,,,
14-260-815-1,cuoi1242,Cuoi,743,khraw.33,phonetic,end (temporal),,,,
14-260-815-2,cuoi1242,Cuoi,743,he:t.24,phonetic,end (temporal),,,,
14-252-815-1,cuoi1242,Cuoi,1186,tiep.24 tuk.31,phonetic,"last, endure",,,,
14-250-815-1,cuoi1242,Cuoi,1806,bat.24 dəw.33,phonetic,"begin, beginning",,,,
14-240-815-1,cuoi1242,Cuoi,425,mən.33 cəm.31,phonetic,"retard, delay",,,,
14-240-815-2,cuoi1242,Cuoi,425,mɨən.31,phonetic,"retard, delay",,,,
14-230-815-1,cuoi1242,Cuoi,754,ma:j.24ʔ,phonetic,"hasten, hurry",,,,
14-220-815-1,cuoi1242,Cuoi,701,cəm.31,phonetic,slow,,,,
14-210-815-1,cuoi1242,Cuoi,1631,lɛ:ń.33,phonetic,"swift, fast, quick",,,,
14-210-815-2,cuoi1242,Cuoi,1631,hɔ:j.35,phonetic,"swift, fast, quick",,,,
14-190-815-1,cuoi1242,Cuoi,1963,ŋaj.33,phonetic,immediately,,,,
14-180-815-1,cuoi1242,Cuoi,1376,cə.31 ni.33,phonetic,now,,,,
14-170-815-1,cuoi1242,Cuoi,477,cəm.31,phonetic,late,,,,
14-160-815-1,cuoi1242,Cuoi,672,rə:m.24,phonetic,early,,,,
14-150-815-1,cuoi1242,Cuoi,1229,khra.33,phonetic,old,,,,
14-140-815-1,cuoi1242,Cuoi,1207,dɛ:t.24,phonetic,young,,,,
14-120-815-1,cuoi1242,Cuoi,1789,tuoj.243ʔ,phonetic,age,,,,
14-130-815-1,cuoi1242,Cuoi,1231,bɨ:j.35,phonetic,new,,,,
14-110-815-1,cuoi1242,Cuoi,892,thi.243ʔ cə.33,phonetic,time,,,,
13-440-815-1,cuoi1242,Cuoi,417,pa.33 pən.31,phonetic,three times,,,,
13-420-815-1,cuoi1242,Cuoi,1859,thɨ.35 pa.33,phonetic,third,,,,
13-380-815-1,cuoi1242,Cuoi,1546,ha:l.33 pən.31,phonetic,two times,,,,
13-370-815-1,cuoi1242,Cuoi,1888,tɔ:j.33,phonetic,pair,,,,
13-360-815-1,cuoi1242,Cuoi,1384,thɨ.24 ha:l.33,phonetic,second,,,,
13-350-815-1,cuoi1242,Cuoi,1529,khrə.33,phonetic,last,,,,
13-330-815-1,cuoi1242,Cuoi,1580,mʌ.31 klɔ.31,phonetic,"alone, only",,,,
13-240-815-1,cuoi1242,Cuoi,816,clɨə.31ʔ,phonetic,half,,,,
13-230-815-1,cuoi1242,Cuoi,779,phən.22,phonetic,"part, piece",,,,
13-230-815-2,cuoi1242,Cuoi,779,bo.31 phən.31,phonetic,"part, piece",,,,
13-220-815-1,cuoi1242,Cuoi,1624,hɔ:ŋ.243ʔ,phonetic,empty,,,,
13-210-815-1,cuoi1242,Cuoi,1429,blam.33,phonetic,full,,,,
13-190-815-1,cuoi1242,Cuoi,2023,paj.243ʔ,phonetic,"multitude, crowd",,,,
13-181-815-1,cuoi1242,Cuoi,1241,bəj.35,phonetic,some,,,,
13-181-815-2,cuoi1242,Cuoi,1241,mʌ.31 ʔi:t.35,phonetic,some,,,,
13-181-815-3,cuoi1242,Cuoi,1241,mʌ.31 ti.24,phonetic,some,,,,
13-181-815-4,cuoi1242,Cuoi,1241,mʌ.31 khro.35,phonetic,some,,,,
13-170-815-1,cuoi1242,Cuoi,1242,ʔɛ:t.35,phonetic,"little (quantity), few",,,,
13-180-815-1,cuoi1242,Cuoi,1881,du.243ʔ,phonetic,enough,,,,
13-160-815-1,cuoi1242,Cuoi,1992,ńe:w.243ʔ hə:n.33,phonetic,more,,,,
13-160-815-2,cuoi1242,Cuoi,1992,be:w.31 hə:n.33,phonetic,more,,,,
13-160-815-3,cuoi1242,Cuoi,1992,the:m.33,phonetic,more,,,,
13-150-815-1,cuoi1242,Cuoi,1198,ńe:w.243ʔ,phonetic,"much, many",,,,
13-140-815-1,cuoi1242,Cuoi,98,mɔ:j.31,phonetic,"every, all",,,,
13-107-815-1,cuoi1242,Cuoi,1420,te:m.24,phonetic,count,,,,
13-106-815-1,cuoi1242,Cuoi,1843,mʌ.31 ŋi:n.243ʔ,phonetic,thousand,,,,
13-105-815-1,cuoi1242,Cuoi,1634,mʌ.31 klam.33,phonetic,hundred,,,,
