ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-290-284-1,iton1250,Itonama,790,kˀada?na,Phonemic,ready,camp1967,,,
14-270-284-1,iton1250,Itonama,1766,waupačɨ,Phonemic,finish,camp1967,,,
14-270-284-3,iton1250,Itonama,1766,čahtˀuwaʔna,Phonemic,finish,camp1967,,,
14-252-284-1,iton1250,Itonama,1186,wanapɨlaʔte,Phonemic,"last, endure",camp1967,,,
14-250-284-1,iton1250,Itonama,1806,čakasna,Phonemic,"begin, beginning",camp1967,Respectively: trans.; intrans. Also yusawaʔna.,,
14-250-284-3,iton1250,Itonama,1806,pahyɨʔɨhna,Phonemic,"begin, beginning",camp1967,Respectively: trans.; intrans. Also yusawaʔna.,,
14-240-284-1,iton1250,Itonama,425,mekečele,Phonemic,"retard, delay",camp1967,,,
14-230-284-1,iton1250,Itonama,754,pekeweʔte,Phonemic,"hasten, hurry",camp1967,,,
14-210-284-1,iton1250,Itonama,1631,pereherehte,Phonemic,"swift, fast, quick",camp1967,,,
14-190-284-1,iton1250,Itonama,1963,yupočone,Phonemic,immediately,camp1967,,,
14-180-284-1,iton1250,Itonama,1376,hoʔnaha,Phonemic,now,camp1967,,,
14-170-284-1,iton1250,Itonama,477,waseʔna,Phonemic,late,camp1967,,,
14-150-284-1,iton1250,Itonama,1229,ibɨsča,Phonemic,old,camp1967,,,
14-150-284-3,iton1250,Itonama,1229,matˀohke,Phonemic,old,camp1967,,,
14-150-284-5,iton1250,Itonama,1229,ukahna,Phonemic,old,camp1967,,,
14-140-284-1,iton1250,Itonama,1207,o-tˀiya,Phonemic,young,camp1967,,,
14-120-284-1,iton1250,Itonama,1789,ahmi-kˀedahča,Phonemic,age,camp1967,,,
14-130-284-1,iton1250,Itonama,1231,u-sawa,Phonemic,new,camp1967,,,
13-440-284-1,iton1250,Itonama,417,tʸɨsawɨ,Phonemic,three times,camp1967,,,
13-340-284-1,iton1250,Itonama,728,nuwanoʔna,Phonemic,first,camp1967,,,
13-330-284-1,iton1250,Itonama,1580,kakˀahte,Phonemic,"alone, only",camp1967,,,
13-330-284-3,iton1250,Itonama,1580,dahwoʔne,Phonemic,"alone, only",camp1967,,,
13-240-284-1,iton1250,Itonama,816,ahmi-sičosne,Phonemic,half,camp1967,,,
13-210-284-1,iton1250,Itonama,1429,čakoʔte,Phonemic,full,camp1967,Latter is 'full of food'.,,
13-210-284-3,iton1250,Itonama,1429,nadalaʔna,Phonemic,full,camp1967,Latter is 'full of food'.,,
13-170-284-1,iton1250,Itonama,1242,wamapiʔi,Phonemic,"little (quantity), few",camp1967,,,
13-150-284-1,iton1250,Itonama,1198,yaʔbuluʔna,Phonemic,"much, many",camp1967,"Also pahɨ, ɨhpahɨ; papahwɨhwe.",,
13-150-284-3,iton1250,Itonama,1198,yanaʔoʔte,Phonemic,"much, many",camp1967,"Also pahɨ, ɨhpahɨ; papahwɨhwe.",,
13-140-284-1,iton1250,Itonama,98,oʔsohke,Phonemic,"every, all",camp1967,,,
13-140-284-3,iton1250,Itonama,98,sosohte,Phonemic,"every, all",camp1967,,,
13-107-284-1,iton1250,Itonama,1420,yamakˀede,Phonemic,count,camp1967,,,
13-40-284-1,iton1250,Itonama,1500,[kuwaturu],Phonemic,four,camp1967,,,
13-20-284-1,iton1250,Itonama,1498,...čupa,Phonemic,two,camp1967,Prefix depends on class.,,
13-30-284-1,iton1250,Itonama,492,o-tere,Phonemic,three,camp1967,,,
13-10-284-1,iton1250,Itonama,1493,u-kˀaʔne,Phonemic,one,camp1967,Used for classes 1 and 3. Other prefixes for other classes.,,
12-930-284-1,iton1250,Itonama,1264,kaheʔna,Phonemic,change,camp1967,,,
12-920-284-1,iton1250,Itonama,1558,ko-soʔpiʔke,Phonemic,"like, similar",camp1967,,,
12-920-284-3,iton1250,Itonama,1558,matˀɨʔna,Phonemic,"like, similar",camp1967,,,
12-850-284-1,iton1250,Itonama,1667,o-molo,Phonemic,hole,camp1967,,,
12-810-284-1,iton1250,Itonama,1395,wɨrɨrɨʔna,Phonemic,round,camp1967,,,
12-760-284-1,iton1250,Itonama,192,uh-časkakano,Phonemic,corner,camp1967,,,
12-730-284-1,iton1250,Itonama,1404,sowiʔtʸa,Phonemic,straight,camp1967,,,
12-680-284-1,iton1250,Itonama,193,kɨspalahna,Phonemic,shallow,camp1967,,,
12-680-284-3,iton1250,Itonama,193,kusčupalahna,Phonemic,shallow,camp1967,,,
12-670-284-1,iton1250,Itonama,1593,kɨsbɨsča,Phonemic,deep,camp1967,,,
12-670-284-3,iton1250,Itonama,1593,kɨsčɨbɨsča,Phonemic,deep,camp1967,,,
12-650-284-1,iton1250,Itonama,2249,čanaspalahna,Phonemic,thin (in dimension),camp1967,,,
12-650-284-3,iton1250,Itonama,2249,čɨpalahna,Phonemic,thin (in dimension),camp1967,,,
12-630-284-1,iton1250,Itonama,1244,čanasbɨsča,Phonemic,thick (in dimension),camp1967,,,
12-630-284-3,iton1250,Itonama,1244,čɨbɨsča,Phonemic,thick (in dimension),camp1967,,,
12-620-284-1,iton1250,Itonama,1267,mas-palahna,Phonemic,narrow,camp1967,,,
12-620-284-3,iton1250,Itonama,1267,waʔ-palahna,Phonemic,narrow,camp1967,,,
12-610-284-1,iton1250,Itonama,1243,waʔabɨsča,Phonemic,"wide, broad",camp1967,,,
12-610-284-3,iton1250,Itonama,1243,masbɨsča,Phonemic,"wide, broad",camp1967,,,
12-590-284-1,iton1250,Itonama,1645,wayupalahna,Phonemic,short,camp1967,,,
12-580-284-1,iton1250,Itonama,711,uhwayoʔtʸo,Phonemic,tall,camp1967,,,
12-580-284-3,iton1250,Itonama,711,wayubɨsča,Phonemic,tall,camp1967,,,
12-570-284-1,iton1250,Itonama,1203,napabɨsča,Phonemic,long,camp1967,,,
12-570-284-3,iton1250,Itonama,1203,pabɨsča,Phonemic,long,camp1967,,,
12-560-284-1,iton1250,Itonama,1246,opiʔi,Phonemic,"small, little",camp1967,,,
12-560-284-3,iton1250,Itonama,1246,buyuyuʔtʸa,Phonemic,"small, little",camp1967,,,
12-550-284-1,iton1250,Itonama,1202,ibɨsča,Phonemic,"large, big",camp1967,Also matˀohke; pasimatˀo.,,
12-550-284-3,iton1250,Itonama,1202,ukahna,Phonemic,"large, big",camp1967,Also matˀohke; pasimatˀo.,,
12-550-284-5,iton1250,Itonama,1202,kahanaʔna,Phonemic,"large, big",camp1967,Also matˀohke; pasimatˀo.,,
12-540-284-1,iton1250,Itonama,1506,okˀede,Phonemic,measure,camp1967,,,
12-540-284-3,iton1250,Itonama,1506,ahmikˀedahča,Phonemic,measure,camp1967,,,
12-530-284-1,iton1250,Itonama,479,tilahna,Phonemic,grow,camp1967,,,
12-430-284-1,iton1250,Itonama,1942,makapalahna,Phonemic,near (adv),camp1967,,,
12-430-284-3,iton1250,Itonama,1942,makahtˀidiʔna,Phonemic,near (adv),camp1967,,,
12-440-284-1,iton1250,Itonama,1406,makabɨsča,Phonemic,far (adv),camp1967,Also makabɨhe.,,
12-440-284-3,iton1250,Itonama,1406,uhmakoʔtʸo,Phonemic,far (adv),camp1967,Also makabɨhe.,,
12-410-284-1,iton1250,Itonama,1019,mokoyowi,Phonemic,right (side),camp1967,Means 'right hand'.,,
12-370-284-1,iton1250,Itonama,1093,uhčusnano,Phonemic,"middle, center",camp1967,Also uhnamasno; ahmisičosne.,,
12-370-284-3,iton1250,Itonama,1093,uhčunano,Phonemic,"middle, center",camp1967,Also uhnamasno; ahmisičosne.,,
12-360-284-1,iton1250,Itonama,682,uh-kasno,Phonemic,side,camp1967,,,
12-360-284-3,iton1250,Itonama,682,ahmi-sičukanane,Phonemic,side,camp1967,,,
12-353-284-1,iton1250,Itonama,863,oh-niwakakano,Phonemic,edge,camp1967,Also uhwaʔano 'brim'.,,
12-353-284-3,iton1250,Itonama,863,uh-waskanisno,Phonemic,edge,camp1967,Also uhwaʔano 'brim'.,,
12-352-284-1,iton1250,Itonama,372,uh-nučačano,Phonemic,pointed,camp1967,,,
12-330-284-1,iton1250,Itonama,1753,uhnakakano,Phonemic,top,camp1967,Top of a tree is uhkˀanano.,,
12-330-284-3,iton1250,Itonama,1753,ahmi-yasčanapu,Phonemic,top,camp1967,Top of a tree is uhkˀanano.,,
12-270-284-1,iton1250,Itonama,602,mapaune,Phonemic,"hide, conceal",camp1967,,,
12-270-284-3,iton1250,Itonama,602,poʔroma,Phonemic,"hide, conceal",camp1967,,,
12-250-284-1,iton1250,Itonama,1046,kamučoboʔna,Phonemic,"shut, close",camp1967,Means to close the door.,,
12-260-284-1,iton1250,Itonama,761,častasne,Phonemic,cover,camp1967,,,
12-260-284-3,iton1250,Itonama,761,tʸasumaʔna,Phonemic,cover,camp1967,,,
12-240-284-1,iton1250,Itonama,1156,itʸɨhne,Phonemic,open,camp1967,Respectively: trans.; intrans. (the door).,,
12-240-284-3,iton1250,Itonama,1156,kamabɨ,Phonemic,open,camp1967,Respectively: trans.; intrans. (the door).,,
12-232-284-1,iton1250,Itonama,1119,nabahne,Phonemic,divide,camp1967,,,
12-230-284-1,iton1250,Itonama,1359,čanikˀahkˀaʔne,Phonemic,separate,camp1967,Also makawasasna; redene.,,
12-213-284-1,iton1250,Itonama,1576,yasnaʔɨhna,Phonemic,pile up,camp1967,,,
12-210-284-1,iton1250,Itonama,7,kamaspohe,Phonemic,"collect, gather",camp1967,,,
12-210-284-3,iton1250,Itonama,7,kasnikˀibahne,Phonemic,"collect, gather",camp1967,,,
12-170-284-1,iton1250,Itonama,838,ɨyanɨ,Phonemic,"remains, left overs",camp1967,,,
12-160-284-1,iton1250,Itonama,987,payaʔna,Phonemic,"remain, stay",camp1967,Also makayamaʔna.,,
12-160-284-3,iton1250,Itonama,987,čaniyamaʔna,Phonemic,"remain, stay",camp1967,Also makayamaʔna.,,
12-150-284-1,iton1250,Itonama,1442,wetaʔna,Phonemic,stand,camp1967,yukˀetaʔna means 'cause to stand'.,,
12-150-284-3,iton1250,Itonama,1442,načoboʔna,Phonemic,stand,camp1967,yukˀetaʔna means 'cause to stand'.,,
12-140-284-1,iton1250,Itonama,215,upuʔna,Phonemic,lie down,camp1967,,,
12-140-284-3,iton1250,Itonama,215,kuspuʔna,Phonemic,lie down,camp1967,,,
12-130-284-1,iton1250,Itonama,1416,čaʔuʔna,Phonemic,sit,camp1967,Respectively: one sits; many sit.,,
12-130-284-3,iton1250,Itonama,1416,didihte,Phonemic,sit,camp1967,Respectively: one sits; many sit.,,
12-120-284-1,iton1250,Itonama,998,ičɨhna,Phonemic,put,camp1967,,,
12-120-284-3,iton1250,Itonama,998,čutˀohna,Phonemic,put,camp1967,,,
12-110-284-1,iton1250,Itonama,723,uh-daya,Phonemic,place,camp1967,,,
12-110-284-3,iton1250,Itonama,723,uhyudaya,Phonemic,place,camp1967,,,
12-80-284-1,iton1250,Itonama,1591,nadɨlɨ(ʔte),Phonemic,"up, above",camp1967,Respectively: belongs to class 2; class 3. Also class 10: manobo. Also uhnano.,,
12-80-284-3,iton1250,Itonama,1591,načaʔu(ʔte),Phonemic,"up, above",camp1967,Respectively: belongs to class 2; class 3. Also class 10: manobo. Also uhnano.,,
12-60-284-1,iton1250,Itonama,762,uhwasno,Phonemic,outside,camp1967,,,
12-40-284-1,iton1250,Itonama,1882,koweʔte,Phonemic,before,camp1967,,,
12-30-284-1,iton1250,Itonama,2094,ohnikosno,Phonemic,"down, below",camp1967,,,
12-20-284-1,iton1250,Itonama,1816,nɨkaseta,Phonemic,beside,camp1967,,,
11-920-284-1,iton1250,Itonama,1098,nakˀede,Phonemic,weigh,camp1967,,,
