ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-320-74-1,jude1256,Judeo-Tat,1852,бежид,CyrillTrans,often,,,beǯid,Phonemic
14-310-74-1,jude1256,Judeo-Tat,1676,гьеммише,CyrillTrans,always,,,"hemmiše, her vexd",Phonemic
14-310-74-3,jude1256,Judeo-Tat,1676,гьер вэхд,CyrillTrans,always,,,"hemmiše, her vexd",Phonemic
14-290-74-1,jude1256,Judeo-Tat,790,хьозуьр,CyrillTrans,ready,,,"x̌ozur, x̌ozurlü, x̌ozurlüye",Phonemic
14-290-74-3,jude1256,Judeo-Tat,790,хьозуьрлуь,CyrillTrans,ready,,,"x̌ozur, x̌ozurlü, x̌ozurlüye",Phonemic
14-290-74-5,jude1256,Judeo-Tat,790,хьозуьрлуье,CyrillTrans,ready,,,"x̌ozur, x̌ozurlü, x̌ozurlüye",Phonemic
14-280-74-1,jude1256,Judeo-Tat,1928,бурра,CyrillTrans,"cease, stop",,,"burra, poyunde, poisde",Phonemic
14-280-74-3,jude1256,Judeo-Tat,1928,поюнде,CyrillTrans,"cease, stop",,,"burra, poyunde, poisde",Phonemic
14-280-74-5,jude1256,Judeo-Tat,1928,поисде,CyrillTrans,"cease, stop",,,"burra, poyunde, poisde",Phonemic
14-270-74-1,jude1256,Judeo-Tat,1766,варасунде,CyrillTrans,finish,,,"varasunde, varasde",Phonemic
14-270-74-3,jude1256,Judeo-Tat,1766,варасде,CyrillTrans,finish,,,"varasunde, varasde",Phonemic
14-260-74-1,jude1256,Judeo-Tat,743,бегьем сохде,CyrillTrans,end (temporal),,,"behem soxde, varasde",Phonemic
14-260-74-3,jude1256,Judeo-Tat,743,варасде,CyrillTrans,end (temporal),,,"behem soxde, varasde",Phonemic
14-252-74-1,jude1256,Judeo-Tat,1186,дураз кешире,CyrillTrans,"last, endure",,,duraz kešire,Phonemic
14-250-74-1,jude1256,Judeo-Tat,1806,сер гуьрде,CyrillTrans,"begin, beginning",,,"ser gürde, ser girde; ser, sergiri, sergürdei",Phonemic
14-250-74-3,jude1256,Judeo-Tat,1806,сер гирде,CyrillTrans,"begin, beginning",,,"ser gürde, ser girde; ser, sergiri, sergürdei",Phonemic
