ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-310-837-1,west2394,CHNG (a Pearic variety),1676,rɨ:j.B,phonetic,always,,< KMR,,
14-280-837-1,west2394,CHNG (a Pearic variety),1928,câp.A,phonetic,"cease, stop",,< T,,
14-270-837-1,west2394,CHNG (a Pearic variety),1766,hə:j.A-hə:j.A,phonetic,finish,,,,
14-220-837-1,west2394,CHNG (a Pearic variety),701,kɔ:ʔj.A,phonetic,slow,,,,
14-210-837-1,west2394,CHNG (a Pearic variety),1631,re:w.B,phonetic,"swift, fast, quick",,< T,,
14-170-837-1,west2394,CHNG (a Pearic variety),477,kɔ:ʔj.A,phonetic,late,,,,
14-150-837-1,west2394,CHNG (a Pearic variety),1229,chɨt.A,phonetic,old,,,,
14-130-837-1,west2394,CHNG (a Pearic variety),1231,pla:.B,phonetic,new,,,,
14-110-837-1,west2394,CHNG (a Pearic variety),892,we:.B la:.B,phonetic,time,,< T,,
13-370-837-1,west2394,CHNG (a Pearic variety),1888,ku:.B,phonetic,pair,,< T,,
13-350-837-1,west2394,CHNG (a Pearic variety),1529,tuʔ.A,phonetic,last,,,,
13-240-837-1,west2394,CHNG (a Pearic variety),816,krɨŋ.B,phonetic,half,,< T,,
13-220-837-1,west2394,CHNG (a Pearic variety),1624,mu:j.B mu:j.B,phonetic,empty,,,,
13-210-837-1,west2394,CHNG (a Pearic variety),1429,tam.A,phonetic,full,,< T,,
13-181-837-1,west2394,CHNG (a Pearic variety),1241,ʔi:n.A rac.B,phonetic,some,,,,
13-170-837-1,west2394,CHNG (a Pearic variety),1242,ʔu:ʔc.A,phonetic,"little (quantity), few",,,,
13-180-837-1,west2394,CHNG (a Pearic variety),1881,pɔ:ʔ.B,phonetic,enough,,< T,,
13-160-837-1,west2394,CHNG (a Pearic variety),1992,kwa:.A,phonetic,more,,< T,,
13-150-837-1,west2394,CHNG (a Pearic variety),1198,lâ:.A,phonetic,"much, many",,,,
13-140-837-1,west2394,CHNG (a Pearic variety),98,taŋ.B mat.A,phonetic,"every, all",,< T,,
13-107-837-1,west2394,CHNG (a Pearic variety),1420,nap.B,phonetic,count,,< T,,
13-106-837-1,west2394,CHNG (a Pearic variety),1843,pən.B,phonetic,thousand,,< T,,
13-105-837-1,west2394,CHNG (a Pearic variety),1634,rɔ:j.B,phonetic,hundred,,,,
13-104-837-1,west2394,CHNG (a Pearic variety),1710,pa:ʔj.A sɛ:.A,phonetic,twenty,,,,
13-101-837-1,west2394,CHNG (a Pearic variety),1706,ra:j.B mu:j.B,phonetic,eleven,,,,
13-100-837-1,west2394,CHNG (a Pearic variety),1515,ra:j.B,phonetic,ten,,,,
12-920-837-1,west2394,CHNG (a Pearic variety),1558,cɔʔ.B,phonetic,"like, similar",,,,
12-850-837-1,west2394,CHNG (a Pearic variety),1667,pɔ:k.B,phonetic,hole,,,,
12-810-837-1,west2394,CHNG (a Pearic variety),1395,klâm.A,phonetic,round,,< T,,
12-760-837-1,west2394,CHNG (a Pearic variety),192,mum.B,phonetic,corner,,< T,,
12-730-837-1,west2394,CHNG (a Pearic variety),1404,krâŋ.A,phonetic,straight,,< T,,
12-710-837-1,west2394,CHNG (a Pearic variety),1633,pɛ:ʔc.A,phonetic,flat,,,,
12-680-837-1,west2394,CHNG (a Pearic variety),193,kə:ʔt.A,phonetic,shallow,,,,
12-670-837-1,west2394,CHNG (a Pearic variety),1593,lɨʔŋ.A,phonetic,deep,,,,
12-650-837-1,west2394,CHNG (a Pearic variety),2249,tɨʔŋ.A,phonetic,thin (in dimension),,,,
12-630-837-1,west2394,CHNG (a Pearic variety),1244,krat.A,phonetic,thick (in dimension),,,,
12-620-837-1,west2394,CHNG (a Pearic variety),1267,kɛ:ʔp.A,phonetic,narrow,,< T,,
12-610-837-1,west2394,CHNG (a Pearic variety),1243,kwa:ŋ.A,phonetic,"wide, broad",,< T,,
12-590-837-1,west2394,CHNG (a Pearic variety),1645,kɛ:ʔn.A,phonetic,short,,,,
12-580-837-1,west2394,CHNG (a Pearic variety),711,jɨ:ŋ.B,phonetic,tall,,,,
12-570-837-1,west2394,CHNG (a Pearic variety),1203,kuʔŋ.A,phonetic,long,,,,
12-560-837-1,west2394,CHNG (a Pearic variety),1246,kec.A,phonetic,"small, little",,,,
12-550-837-1,west2394,CHNG (a Pearic variety),1202,tak.A,phonetic,"large, big",,,,
12-480-837-1,west2394,CHNG (a Pearic variety),1595,taj.A,phonetic,south,,< T,,
12-470-837-1,west2394,CHNG (a Pearic variety),1598,nɨa.A,phonetic,north,,< T,,
12-460-837-1,west2394,CHNG (a Pearic variety),1817,ŋiʔ.A plam.B,phonetic,west,,,,
12-450-837-1,west2394,CHNG (a Pearic variety),1877,ŋiʔ.A tuk.B,phonetic,east,,,,
12-430-837-1,west2394,CHNG (a Pearic variety),1942,ka:ʔt.A,phonetic,near (adv),,,,
12-430-837-2,west2394,CHNG (a Pearic variety),1942,ŋaʔj.A,phonetic,near (adv),,,,
12-420-837-1,west2394,CHNG (a Pearic variety),244,tä:ŋ.A,phonetic,left (side),,,,
12-410-837-1,west2394,CHNG (a Pearic variety),1019,tɛ:w.A,phonetic,right (side),,,,
12-370-837-1,west2394,CHNG (a Pearic variety),1093,toŋ.A da:j.A,phonetic,"middle, center",,,,
12-360-837-1,west2394,CHNG (a Pearic variety),682,kha:ŋ.A,phonetic,side,,,,
12-310-837-1,west2394,CHNG (a Pearic variety),1265,jɨ:ŋ.B,phonetic,high,,,,
12-270-837-1,west2394,CHNG (a Pearic variety),602,rɔ:k.B,phonetic,"hide, conceal",,,,
12-250-837-1,west2394,CHNG (a Pearic variety),1046,pit.A,phonetic,"shut, close",,< T,,
12-260-837-1,west2394,CHNG (a Pearic variety),761,khrɔ:p.B,phonetic,cover,,,,
12-240-837-1,west2394,CHNG (a Pearic variety),1156,pə:k.A,phonetic,open,,< T,,
12-150-837-1,west2394,CHNG (a Pearic variety),1442,tha:w.A,phonetic,stand,,,,
12-140-837-1,west2394,CHNG (a Pearic variety),215,pic.B,phonetic,lie down,,,,
12-130-837-1,west2394,CHNG (a Pearic variety),1416,kəj.A,phonetic,sit,,,,
12-120-837-1,west2394,CHNG (a Pearic variety),998,wa:ŋ.A,phonetic,put,,< T,,
11-890-837-1,west2394,CHNG (a Pearic variety),1887,thu:k.A,phonetic,cheap,,< T,,
11-880-837-1,west2394,CHNG (a Pearic variety),1426,pɛ:ŋ.B,phonetic,"dear (costly, expensive)",,< T,,
11-850-837-1,west2394,CHNG (a Pearic variety),633,təla:t.A,phonetic,market (place),,< T,,
11-830-837-1,west2394,CHNG (a Pearic variety),2135,lɛ:k.B,phonetic,"trade, barter",,< T,,
11-820-837-1,west2394,CHNG (a Pearic variety),1571,tâ:k.A,phonetic,sell,,,,
11-810-837-1,west2394,CHNG (a Pearic variety),1869,te:w.B,phonetic,buy,,,,
11-650-837-1,west2394,CHNG (a Pearic variety),718,prə:.A,phonetic,pay (vb),,,,
11-620-837-1,west2394,CHNG (a Pearic variety),1823,jɨ:m.A,phonetic,borrow,,< T,,
11-430-837-1,west2394,CHNG (a Pearic variety),1559,prak.A,phonetic,money,,,,
11-220-837-1,west2394,CHNG (a Pearic variety),85,cɛ:w.A tâŋ.A,phonetic,give back,,,,
11-210-837-1,west2394,CHNG (a Pearic variety),1447,ʔɨt.A,phonetic,give,,,,
11-160-837-1,west2394,CHNG (a Pearic variety),694,waj.A,phonetic,"get, obtain",,,,
11-150-837-1,west2394,CHNG (a Pearic variety),1448,kɨŋ.B,phonetic,hold,,,,
11-130-837-1,west2394,CHNG (a Pearic variety),1749,ʔo:c.A,phonetic,take,,,,
11-110-837-1,west2394,CHNG (a Pearic variety),773,ʔi:n.A,phonetic,have,,,,
10-830-837-1,west2394,CHNG (a Pearic variety),1844,tuk.B,phonetic,boat,,,,
10-780-837-1,west2394,CHNG (a Pearic variety),14,kəni:m.B,phonetic,yoke,,,,
10-740-837-1,west2394,CHNG (a Pearic variety),1011,lâ:ʔŋ.A,phonetic,bridge,,,,
10-720-837-1,west2394,CHNG (a Pearic variety),2252,khra:.A,phonetic,path,,,,
10-710-837-1,west2394,CHNG (a Pearic variety),667,khra:.A,phonetic,road,,,,
10-670-837-1,west2394,CHNG (a Pearic variety),1452,ruń.B,phonetic,"push, shove",,,,
10-660-837-1,west2394,CHNG (a Pearic variety),367,tɨ:t.B,phonetic,ride,,,,
10-640-837-1,west2394,CHNG (a Pearic variety),43,nam.B,phonetic,lead (vb),,< T,,
10-630-837-1,west2394,CHNG (a Pearic variety),1127,cu:n.B,phonetic,send,,< T,,
10-612-837-1,west2394,CHNG (a Pearic variety),412,kɨŋ.B,phonetic,carry-in-hand,,,,
10-570-837-1,west2394,CHNG (a Pearic variety),749,ti:ń.B,phonetic,enter,,,,
10-550-837-1,west2394,CHNG (a Pearic variety),1387,lâ:t.A,phonetic,"reach, arrive",,,,
10-520-837-1,west2394,CHNG (a Pearic variety),1085,ta:m.A,phonetic,follow,,< T,,
10-481-837-1,west2394,CHNG (a Pearic variety),581,cɛ:w.A tâŋ.A,phonetic,come back,,,,
10-480-837-1,west2394,CHNG (a Pearic variety),1446,ʔe:n.A,phonetic,come,,,,
10-473-837-1,west2394,CHNG (a Pearic variety),2014,coh.A,phonetic,go down,,,,
10-472-837-1,west2394,CHNG (a Pearic variety),1102,pa:k.A,phonetic,climb,,,,
10-470-837-1,west2394,CHNG (a Pearic variety),695,cɛ:w.A,phonetic,go,,,,
10-460-837-1,west2394,CHNG (a Pearic variety),1519,krɔ:k.A,phonetic,run,,,,
10-450-837-1,west2394,CHNG (a Pearic variety),1443,cɛ:w.A,phonetic,walk,,,,
10-440-837-1,west2394,CHNG (a Pearic variety),1879,sâ:ŋ.A,phonetic,dance,,,,
10-410-837-1,west2394,CHNG (a Pearic variety),96,kwa:t.A,phonetic,"creep, crawl",,,,
10-380-837-1,west2394,CHNG (a Pearic variety),175,huj.A,phonetic,blow,,,,
10-370-837-1,west2394,CHNG (a Pearic variety),1441,hɨj.A,phonetic,fly (vb),,,,
10-350-837-1,west2394,CHNG (a Pearic variety),1439,lɔ:j.B,phonetic,swim,,,,
10-340-837-1,west2394,CHNG (a Pearic variety),1574,lɔ:j.B,phonetic,float,,< T,,
10-330-837-1,west2394,CHNG (a Pearic variety),1088,câm.A,phonetic,sink,,< T,,
10-320-837-1,west2394,CHNG (a Pearic variety),2003,câ:ʔj.A,phonetic,flow,,,,
10-250-837-1,west2394,CHNG (a Pearic variety),1456,pa:j.A,phonetic,throw,,,,
10-230-837-1,west2394,CHNG (a Pearic variety),1280,laʔk.B,phonetic,fall,,,,
10-210-837-1,west2394,CHNG (a Pearic variety),568,kɨt.A,phonetic,rise,,,,
10-140-837-1,west2394,CHNG (a Pearic variety),1113,pâk.A,phonetic,"wind, wrap",,,,
9-890-837-1,west2394,CHNG (a Pearic variety),2001,la:p.A,phonetic,paint (vb),,,,
9-840-837-1,west2394,CHNG (a Pearic variety),1979,chok.A,phonetic,chisel,,,,
9-770-837-1,west2394,CHNG (a Pearic variety),195,di:w.A,phonetic,mat,,,,
9-760-837-1,west2394,CHNG (a Pearic variety),1539,kro:k.B,phonetic,basket,,,,
9-720-837-1,west2394,CHNG (a Pearic variety),289,pan.A,phonetic,mold (clay etc),,,,
9-670-837-1,west2394,CHNG (a Pearic variety),621,hɔ:ŋ.A,phonetic,iron,,,,
9-650-837-1,west2394,CHNG (a Pearic variety),759,prak.A,phonetic,silver,,,,
9-640-837-1,west2394,CHNG (a Pearic variety),1369,tɔ:ŋ.B,phonetic,gold,,< T,,
9-480-837-1,west2394,CHNG (a Pearic variety),1948,lɨaj.B,phonetic,saw,,< T,,
9-380-837-1,west2394,CHNG (a Pearic variety),245,ʔu:t.A phi:t.A,phonetic,broom,,,,
9-360-837-1,west2394,CHNG (a Pearic variety),1453,ra:p.B,phonetic,wash,,,,
9-370-837-1,west2394,CHNG (a Pearic variety),230,phi:t.A,phonetic,sweep,,,,
9-343-837-1,west2394,CHNG (a Pearic variety),1414,bi:p.A,phonetic,"squeeze, wring",,< T,,
9-341-837-1,west2394,CHNG (a Pearic variety),357,jâoj.A,phonetic,hang up,,,,
9-330-837-1,west2394,CHNG (a Pearic variety),1455,chut.A,phonetic,pull,,,,
9-330-837-2,west2394,CHNG (a Pearic variety),1455,hɔ:t.A,phonetic,pull,,,,
9-310-837-1,west2394,CHNG (a Pearic variety),1449,thu:.A,phonetic,"rub, wipe",,< T,,
9-280-837-1,west2394,CHNG (a Pearic variety),1735,chi:k.A,phonetic,tear,,< T,,
9-270-837-1,west2394,CHNG (a Pearic variety),1437,pla:k.B,phonetic,split,,,,
9-260-837-1,west2394,CHNG (a Pearic variety),680,wa:j.B pac.A,phonetic,break,,,,
9-250-837-1,west2394,CHNG (a Pearic variety),677,khwan.A taw.B,phonetic,ax,,< T,,
9-230-837-1,west2394,CHNG (a Pearic variety),1352,ca:ʔt.A,phonetic,knife,,,,
9-222-837-1,west2394,CHNG (a Pearic variety),155,pâok,phonetic,"chop, hew",,,,
9-211-837-1,west2394,CHNG (a Pearic variety),354,cuk.B,phonetic,pound with fist,,< T,,
9-210-837-1,west2394,CHNG (a Pearic variety),2133,phuh.A,phonetic,"strike (hit, beat)",,,,
9-192-837-1,west2394,CHNG (a Pearic variety),760,pom.A,phonetic,knot (noun),,< T,,
9-190-837-1,west2394,CHNG (a Pearic variety),1218,sɛ:.A,phonetic,"rope, cord",,,,
9-160-837-1,west2394,CHNG (a Pearic variety),1917,khɔ:t.A,phonetic,"tie, bind",,,,
9-120-837-1,west2394,CHNG (a Pearic variety),984,thɔ:.B ka:n.A +T,phonetic,work,,,,
9-110-837-1,west2394,CHNG (a Pearic variety),2575,tɔ:.B,phonetic,"do, make",,,,
8-980-837-1,west2394,CHNG (a Pearic variety),641,si:t.A,phonetic,mushroom,,,,
8-940-837-1,west2394,CHNG (a Pearic variety),1927,ka:p.B,phonetic,bamboo,,,,
8-830-837-1,west2394,CHNG (a Pearic variety),1126,jaŋ.A,phonetic,citrus fruit,,,,
