ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-320-803-1,blan1242,Bulang-3,1852,khɔ.31 si.11 mɛ.55,phonetic,often,,,,
14-310-803-1,blan1242,Bulang-3,1676,khɔ.31 vɛt.51,phonetic,always,,,,
14-280-803-1,blan1242,Bulang-3,1928,cat.55,phonetic,"cease, stop",,,,
14-270-803-1,blan1242,Bulang-3,1766,za.31 mɛn.51,phonetic,finish,,,,
14-260-803-1,blan1242,Bulang-3,743,za.31 kɔp.51,phonetic,end (temporal),,,,
14-252-803-1,blan1242,Bulang-3,1186,kra.33 prau.33,phonetic,"last, endure",,,,
14-250-803-1,blan1242,Bulang-3,1806,mo.31 rɛk.33,phonetic,"begin, beginning",,,,
14-240-803-1,blan1242,Bulang-3,425,tan.31 kɔ.51,phonetic,"retard, delay",,,,
14-230-803-1,blan1242,Bulang-3,754,nɛ.31 ki.31,phonetic,"hasten, hurry",,,,
14-220-803-1,blan1242,Bulang-3,701,moi.31,phonetic,slow,,,,
14-210-803-1,blan1242,Bulang-3,1631,khran.31,phonetic,"swift, fast, quick",,,,
14-190-803-1,blan1242,Bulang-3,1963,khaŋ.33 da.33,phonetic,immediately,,,,
14-180-803-1,blan1242,Bulang-3,1376,zɔŋ.31 ni.51,phonetic,now,,,,
14-170-803-1,blan1242,Bulang-3,477,lha.31,phonetic,late,,,,
14-160-803-1,blan1242,Bulang-3,672,zau.51,phonetic,early,,,,
14-150-803-1,blan1242,Bulang-3,1229,pap.55,phonetic,old,,,,
14-140-803-1,blan1242,Bulang-3,1207,ńom.33,phonetic,young,,,,
14-120-803-1,blan1242,Bulang-3,1789,ćhi.31 ʔu.33,phonetic,age,,,,
14-130-803-1,blan1242,Bulang-3,1231,pak.15,phonetic,new,,,,
14-110-803-1,blan1242,Bulang-3,892,kət.31 bak.55,phonetic,time,,,,
13-440-803-1,blan1242,Bulang-3,417,hoi.33 bon.33,phonetic,three times,,,,
13-420-803-1,blan1242,Bulang-3,1859,ki.51 hoi.33,phonetic,third,,,,
13-380-803-1,blan1242,Bulang-3,1546,ʔa.33 pon.51,phonetic,two times,,,,
13-370-803-1,blan1242,Bulang-3,1888,sok.55,phonetic,pair,,,,
13-360-803-1,blan1242,Bulang-3,1384,ći.55 ʔa.33,phonetic,second,,,,
13-340-803-1,blan1242,Bulang-3,728,mu.31 rɛk.33,phonetic,first,,,,
13-330-803-1,blan1242,Bulang-3,1580,dam.31 kum.51 ʔi.33,phonetic,"alone, only",,,,
13-240-803-1,blan1242,Bulang-3,816,mu.31 plan.51,phonetic,half,,,,
13-230-803-1,blan1242,Bulang-3,779,ʒ̣im.31 sɛm.51,phonetic,"part, piece",,,,
13-220-803-1,blan1242,Bulang-3,1624,khɔŋ.51,phonetic,empty,,,,
13-210-803-1,blan1242,Bulang-3,1429,nɔp.13,phonetic,full,,,,
13-190-803-1,blan1242,Bulang-3,2023,ko.31 ku.33,phonetic,"multitude, crowd",,,,
13-181-803-1,blan1242,Bulang-3,1241,lau.31 lə.33 li.51,phonetic,some,,,,
13-170-803-1,blan1242,Bulang-3,1242,kɔt.51,phonetic,"little (quantity), few",,,,
13-180-803-1,blan1242,Bulang-3,1881,pɔ.51,phonetic,enough,,,,
13-160-803-1,blan1242,Bulang-3,1992,mo.31 nam.33,phonetic,more,,,,
13-150-803-1,blan1242,Bulang-3,1198,nam.33,phonetic,"much, many",,,,
13-140-803-1,blan1242,Bulang-3,98,ho.31 lɛn.51,phonetic,"every, all",,,,
13-107-803-1,blan1242,Bulang-3,1420,khit.51,phonetic,count,,,,
13-106-803-1,blan1242,Bulang-3,1843,siŋ.33,phonetic,thousand,,,,
13-105-803-1,blan1242,Bulang-3,1634,ćha.51,phonetic,hundred,,,,
13-104-803-1,blan1242,Bulang-3,1710,ʔa.33 c̣ho.33,phonetic,twenty,,,,
13-103-803-1,blan1242,Bulang-3,1709,c̣ho.33 sat.55,phonetic,fifteen,,,,
13-102-803-1,blan1242,Bulang-3,1707,c̣ho.33 ʔo.33,phonetic,twelve,,,,
13-101-803-1,blan1242,Bulang-3,1706,c̣ho.33 mu.51,phonetic,eleven,,,,
13-100-803-1,blan1242,Bulang-3,1515,c̣ho.33,phonetic,ten,,,,
12-930-803-1,blan1242,Bulang-3,1264,pen.33,phonetic,change,,,,
12-920-803-1,blan1242,Bulang-3,1558,sui.51,phonetic,"like, similar",,,,
