ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-320-258-1,agua1253,Aguaruna,1852,i'mihc̷uk,Phonemic,often,,,,
14-310-258-1,agua1253,Aguaruna,1676,tu'kɨ au,Phonemic,always,,,,
14-290-258-1,agua1253,Aguaruna,790,uminc̷au,Phonemic,ready,,,,
14-280-258-1,agua1253,Aguaruna,1928,ašimat,Phonemic,"cease, stop",,,,
14-270-258-1,agua1253,Aguaruna,1766,ašimat,Phonemic,finish,,,,
14-260-258-1,agua1253,Aguaruna,743,'nagkatkau,Phonemic,end (temporal),,,,
14-252-258-1,agua1253,Aguaruna,1186,ku'ašat c̷a'wan da'kahatu,Phonemic,"last, endure",,,,
14-250-258-1,agua1253,Aguaruna,1806,nag'ka-mat,Phonemic,"begin, beginning",,,,
14-240-258-1,agua1253,Aguaruna,425,mɨgkaɨgat,Phonemic,"retard, delay",,,,
14-230-258-1,agua1253,Aguaruna,754,waugtusa,Phonemic,"hasten, hurry",,,,
14-230-258-3,agua1253,Aguaruna,754,'wamkɨsa,Phonemic,"hasten, hurry",,,,
14-220-258-1,agua1253,Aguaruna,701,diipasa,Phonemic,slow,,,,
14-210-258-1,agua1253,Aguaruna,1631,wa'amak,Phonemic,"swift, fast, quick",,,,
14-190-258-1,agua1253,Aguaruna,1963,wamkɨs,Phonemic,immediately,,,,
14-180-258-1,agua1253,Aguaruna,1376,yamai,Phonemic,now,,,,
14-170-258-1,agua1253,Aguaruna,477,ag'ku,Phonemic,late,,,,
14-160-258-1,agua1253,Aguaruna,672,'kašik,Phonemic,early,,,,
14-150-258-1,agua1253,Aguaruna,1229,'muun-tuč,Phonemic,old,,muun means 'large'.,,
14-140-258-1,agua1253,Aguaruna,1207,maki ma'kičik,Phonemic,young,,makičik is 'one'.,,
14-120-258-1,agua1253,Aguaruna,1789,mihanhi,Phonemic,age,,,,
14-130-258-1,agua1253,Aguaruna,1231,ya'ma-ham,Phonemic,new,,,,
14-110-258-1,agua1253,Aguaruna,892,c̷a'wan,Phonemic,time,,Also means 'day' 14.410.,,
13-440-258-1,agua1253,Aguaruna,417,kam'patum-a ima'nia,Phonemic,three times,,,,
13-420-258-1,agua1253,Aguaruna,1859,kam'patum-a nuiya,Phonemic,third,,'Three' is kam'patm.,,
13-380-258-1,agua1253,Aguaruna,1546,hima'ha,Phonemic,two times,,'Two' is 'himag.,,
13-370-258-1,agua1253,Aguaruna,1888,apatka,Phonemic,pair,,,,
13-350-258-1,agua1253,Aguaruna,1529,i'nagn-amu,Phonemic,last,,,,
13-340-258-1,agua1253,Aguaruna,728,'dɨkatkau,Phonemic,first,,,,
13-330-258-1,agua1253,Aguaruna,1580,nigki,Phonemic,"alone, only",,,,
13-240-258-1,agua1253,Aguaruna,816,'himaituk,Phonemic,half,,,,
13-230-258-1,agua1253,Aguaruna,779,puuk-bau,Phonemic,"part, piece",,,,
13-220-258-1,agua1253,Aguaruna,1624,'pahat-čau,Phonemic,empty,,,,
13-220-258-3,agua1253,Aguaruna,1624,ɨg'kɨt-čau,Phonemic,empty,,,,
13-210-258-1,agua1253,Aguaruna,1429,bɨtɨ,Phonemic,full,,,,
13-190-258-1,agua1253,Aguaruna,2023,unc̷u'hi,Phonemic,"multitude, crowd",,,,
13-181-258-1,agua1253,Aguaruna,1241,'mačikiuč,Phonemic,some,,,,
13-170-258-1,agua1253,Aguaruna,1242,'uhumak,Phonemic,"little (quantity), few",,,,
13-180-258-1,agua1253,Aguaruna,1881,ku'ašat,Phonemic,enough,,"Also means 'much, many' 13.150.",,
13-160-258-1,agua1253,Aguaruna,1992,'dukap,Phonemic,more,,,,
13-150-258-1,agua1253,Aguaruna,1198,ku'ašat,Phonemic,"much, many",,Also means 'enough' 13.180.,,
