ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-320-804-1,manm1238,Keme (Kemie variety),1852,ja:m.31 maʔ.53,phonetic,often,,,,
14-310-804-1,manm1238,Keme (Kemie variety),1676,ja:m.31 maʔ.53,phonetic,always,,,,
14-290-804-1,manm1238,Keme (Kemie variety),790,pən.35,phonetic,ready,,,,
14-280-804-1,manm1238,Keme (Kemie variety),1928,dɨŋ.31,phonetic,"cease, stop",,,,
14-270-804-1,manm1238,Keme (Kemie variety),1766,hɔt.13,phonetic,finish,,,,
14-260-804-1,manm1238,Keme (Kemie variety),743,hɔt.13,phonetic,end (temporal),,,,
14-252-804-1,manm1238,Keme (Kemie variety),1186,i.31 tiau.35,phonetic,"last, endure",,,,
14-250-804-1,manm1238,Keme (Kemie variety),1806,taŋ.11 i.31,phonetic,"begin, beginning",,,,
14-240-804-1,manm1238,Keme (Kemie variety),425,vu.31 vɛk.53,phonetic,"retard, delay",,,,
14-230-804-1,manm1238,Keme (Kemie variety),754,ɣip.55,phonetic,"hasten, hurry",,,,
14-220-804-1,manm1238,Keme (Kemie variety),701,ćəŋ.55,phonetic,slow,,,,
14-210-804-1,manm1238,Keme (Kemie variety),1631,vai.31,phonetic,"swift, fast, quick",,,,
14-190-804-1,manm1238,Keme (Kemie variety),1963,vai.31 vai.31,phonetic,immediately,,,,
14-180-804-1,manm1238,Keme (Kemie variety),1376,ja:m.31 i.31,phonetic,now,,,,
14-170-804-1,manm1238,Keme (Kemie variety),477,hɔi.31,phonetic,late,,,,
14-160-804-1,manm1238,Keme (Kemie variety),672,ćau.13,phonetic,early,,,,
14-150-804-1,manm1238,Keme (Kemie variety),1229,than.35,phonetic,old,,,,
14-140-804-1,manm1238,Keme (Kemie variety),1207,mɔk.53,phonetic,young,,,,
14-120-804-1,manm1238,Keme (Kemie variety),1789,nəm.13,phonetic,age,,,,
14-130-804-1,manm1238,Keme (Kemie variety),1231,mɛʔ.53,phonetic,new,,,,
13-440-804-1,manm1238,Keme (Kemie variety),417,ɔi.13 ću.31,phonetic,three times,,,,
13-420-804-1,manm1238,Keme (Kemie variety),1859,thi.31  sa:m.13,phonetic,third,,,,
13-380-804-1,manm1238,Keme (Kemie variety),1546,a:u.13 ću.31,phonetic,two times,,,,
13-370-804-1,manm1238,Keme (Kemie variety),1888,ku.31,phonetic,pair,,,,
13-360-804-1,manm1238,Keme (Kemie variety),1384,thi.31  sɔŋ.55,phonetic,second,,,,
13-350-804-1,manm1238,Keme (Kemie variety),1529,ćɔm.31,phonetic,last,,,,
13-340-804-1,manm1238,Keme (Kemie variety),728,thi.31 nəŋ.55,phonetic,first,,,,
13-330-804-1,manm1238,Keme (Kemie variety),1580,tiʔ.53,phonetic,"alone, only",,,,
13-240-804-1,manm1238,Keme (Kemie variety),816,kət.53,phonetic,half,,,,
13-230-804-1,manm1238,Keme (Kemie variety),779,pɛt.53,phonetic,"part, piece",,,,
13-220-804-1,manm1238,Keme (Kemie variety),1624,koŋ.31,phonetic,empty,,,,
13-210-804-1,manm1238,Keme (Kemie variety),1429,nok.53,phonetic,full,,,,
13-190-804-1,manm1238,Keme (Kemie variety),2023,mu.31,phonetic,"multitude, crowd",,,,
13-181-804-1,manm1238,Keme (Kemie variety),1241,pɛt.53,phonetic,some,,,,
13-170-804-1,manm1238,Keme (Kemie variety),1242,pɛt.53,phonetic,"little (quantity), few",,,,
13-180-804-1,manm1238,Keme (Kemie variety),1881,khap.53,phonetic,enough,,,,
13-160-804-1,manm1238,Keme (Kemie variety),1992,phəŋ.55 phəŋ.55,phonetic,more,,,,
13-150-804-1,manm1238,Keme (Kemie variety),1198,phəŋ.55,phonetic,"much, many",,,,
13-140-804-1,manm1238,Keme (Kemie variety),98,ko.35,phonetic,"every, all",,,,
13-107-804-1,manm1238,Keme (Kemie variety),1420,kih.31,phonetic,count,,,,
13-106-804-1,manm1238,Keme (Kemie variety),1843,pan.31,phonetic,thousand,,,,
13-105-804-1,manm1238,Keme (Kemie variety),1634,ɣɔi.31,phonetic,hundred,,,,
13-104-804-1,manm1238,Keme (Kemie variety),1710,sa:u.31,phonetic,twenty,,,,
13-103-804-1,manm1238,Keme (Kemie variety),1709,sip.53 ha.13,phonetic,fifteen,,,,
13-102-804-1,manm1238,Keme (Kemie variety),1707,sip.53 sɔŋ.55,phonetic,twelve,,,,
13-101-804-1,manm1238,Keme (Kemie variety),1706,sip.53 et.53,phonetic,eleven,,,,
13-100-804-1,manm1238,Keme (Kemie variety),1515,sip.53,phonetic,ten,,,,
12-930-804-1,manm1238,Keme (Kemie variety),1264,met.53,phonetic,change,,,,
12-920-804-1,manm1238,Keme (Kemie variety),1558,kəʔ.53 ćɨ.31,phonetic,"like, similar",,,,
12-850-804-1,manm1238,Keme (Kemie variety),1667,thuʔ.53,phonetic,hole,,,,
12-830-804-1,manm1238,Keme (Kemie variety),1845,mun.31,phonetic,"sphere, ball",,,,
12-810-804-1,manm1238,Keme (Kemie variety),1395,mun.31,phonetic,round,,,,
12-820-804-1,manm1238,Keme (Kemie variety),1467,mun.31,phonetic,circle,,,,
12-780-804-1,manm1238,Keme (Kemie variety),850,lɛm.35,phonetic,square,,,,
12-770-804-1,manm1238,Keme (Kemie variety),1367,pai.13 pɛ.31,phonetic,cross,,,,
12-760-804-1,manm1238,Keme (Kemie variety),192,ćɛ.31,phonetic,corner,,,,
12-750-804-1,manm1238,Keme (Kemie variety),1071,khɔ.31,phonetic,hook,,,,
12-740-804-1,manm1238,Keme (Kemie variety),297,khɔk.53,phonetic,crooked,,,,
12-730-804-1,manm1238,Keme (Kemie variety),1404,sɨ.35,phonetic,straight,,,,
12-710-804-1,manm1238,Keme (Kemie variety),1633,peŋ.35,phonetic,flat,,,,
12-680-804-1,manm1238,Keme (Kemie variety),193,dum.13,phonetic,shallow,,,,
12-670-804-1,manm1238,Keme (Kemie variety),1593,kuʔ.53,phonetic,deep,,,,
12-650-804-1,manm1238,Keme (Kemie variety),2249,liou.31,phonetic,thin (in dimension),,,,
12-630-804-1,manm1238,Keme (Kemie variety),1244,sət.33,phonetic,thick (in dimension),,,,
12-620-804-1,manm1238,Keme (Kemie variety),1267,ćɔm.11,phonetic,narrow,,,,
12-610-804-1,manm1238,Keme (Kemie variety),1243,fa.55,phonetic,"wide, broad",,,,
12-590-804-1,manm1238,Keme (Kemie variety),1645,tot.33,phonetic,short,,,,
12-580-804-1,manm1238,Keme (Kemie variety),711,leŋ.31,phonetic,tall,,,,
12-570-804-1,manm1238,Keme (Kemie variety),1203,la:n.31,phonetic,long,,,,
12-560-804-1,manm1238,Keme (Kemie variety),1246,tɛk.53,phonetic,"small, little",,,,
12-550-804-1,manm1238,Keme (Kemie variety),1202,vɔ.55,phonetic,"large, big",,,,
12-541-804-1,manm1238,Keme (Kemie variety),81,sa:n.13,phonetic,"span, fathom",,,,
12-540-804-1,manm1238,Keme (Kemie variety),1506,tɛk.13,phonetic,measure,,,,
12-530-804-1,manm1238,Keme (Kemie variety),479,vɔ.31,phonetic,grow,,,,
12-480-804-1,manm1238,Keme (Kemie variety),1595,hun.31 thɛʔ.53,phonetic,south,,,,
12-470-804-1,manm1238,Keme (Kemie variety),1598,hun.31 thɔʔ.53,phonetic,north,,,,
12-460-804-1,manm1238,Keme (Kemie variety),1817,hun.31ŋai.31 ŋiʔ.53  lup.53,phonetic,west,,,,
12-450-804-1,manm1238,Keme (Kemie variety),1877,hun.31ŋai.31 ŋiʔ.53 li.31,phonetic,east,,,,
12-430-804-1,manm1238,Keme (Kemie variety),1942,tɛʔ.53,phonetic,near (adv),,,,
12-430-804-2,manm1238,Keme (Kemie variety),1942,nai.35,phonetic,near (adv),,,,
12-420-804-1,manm1238,Keme (Kemie variety),244,lɔŋ.31 vɛʔ.53,phonetic,left (side),,,,
12-410-804-1,manm1238,Keme (Kemie variety),1019,lɔn.31 kaŋ.55,phonetic,right (side),,,,
12-370-804-1,manm1238,Keme (Kemie variety),1093,kaŋ.55 diŋ.13,phonetic,"middle, center",,,,
12-360-804-1,manm1238,Keme (Kemie variety),682,khɔp.13,phonetic,side,,,,
12-353-804-1,manm1238,Keme (Kemie variety),863,khɔp.13,phonetic,edge,,,,
12-352-804-1,manm1238,Keme (Kemie variety),372,phɛk.53,phonetic,pointed,,,,
12-350-804-1,manm1238,Keme (Kemie variety),742,tɛn.31 tɛn.31,phonetic,end,,,,
12-340-804-1,manm1238,Keme (Kemie variety),690,tɛn.31 tɛn.31,phonetic,bottom,,,,
12-320-804-1,manm1238,Keme (Kemie variety),721,tɛn.31,phonetic,low,,,,
12-330-804-1,manm1238,Keme (Kemie variety),1753,leŋ.31 leŋ.31,phonetic,top,,,,
12-310-804-1,manm1238,Keme (Kemie variety),1265,leŋ.31,phonetic,high,,,,
12-270-804-1,manm1238,Keme (Kemie variety),602,sɔk.33,phonetic,"hide, conceal",,,,
12-250-804-1,manm1238,Keme (Kemie variety),1046,saŋ.55,phonetic,"shut, close",,,,
12-260-804-1,manm1238,Keme (Kemie variety),761,sup.53,phonetic,cover,,,,
12-240-804-1,manm1238,Keme (Kemie variety),1156,ta.55,phonetic,open,,,,
12-232-804-1,manm1238,Keme (Kemie variety),1119,ća:k.33,phonetic,divide,,,,
12-230-804-1,manm1238,Keme (Kemie variety),1359,ća:k.33,phonetic,separate,,,,
12-220-804-1,manm1238,Keme (Kemie variety),1743,tɔʔ.31,phonetic,"join, unite",,,,
12-213-804-1,manm1238,Keme (Kemie variety),1576,kɔŋ.35,phonetic,pile up,,,,
12-212-804-1,manm1238,Keme (Kemie variety),371,çip.53,phonetic,pick up,,,,
12-210-804-1,manm1238,Keme (Kemie variety),7,hɔm.35,phonetic,"collect, gather",,,,
12-170-804-1,manm1238,Keme (Kemie variety),838,lə.55,phonetic,"remains, left overs",,,,
12-160-804-1,manm1238,Keme (Kemie variety),987,ot.13,phonetic,"remain, stay",,,,
