ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-320-531-1,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",1852,хē-хехса,CyrillTrans,often,,,xē-xexsa,Phonemic
14-310-531-1,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",1676,нитоназу,CyrillTrans,always,,,nitonazu,Phonemic
14-290-531-1,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",790,хІадураб,CyrillTrans,ready,,,"ћadurab, ɬiq̛оro",Phonemic
14-290-531-3,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",790,лъикъоро,CyrillTrans,ready,,,"ћadurab, ɬiq̛оro",Phonemic
14-280-531-1,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",1928,эченоцIал,CyrillTrans,"cease, stop",,,"ečenоc̛al, yečenic̛al, bečenuc̛al, ɬalqezi baqal",Phonemic
14-280-531-3,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",1928,йеченицІал,CyrillTrans,"cease, stop",,,"ečenоc̛al, yečenic̛al, bečenuc̛al, ɬalqezi baqal",Phonemic
14-280-531-5,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",1928,бечануцIал,CyrillTrans,"cease, stop",,,"ečenоc̛al, yečenic̛al, bečenuc̛al, ɬalqezi baqal",Phonemic
14-280-531-7,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",1928,лъалхъези бахъал,CyrillTrans,"cease, stop",,,"ečenоc̛al, yečenic̛al, bečenuc̛al, ɬalqezi baqal",Phonemic
14-270-531-1,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",1766,лъикъолал,CyrillTrans,finish,,,"ɬiq̛olal, axir gulal",Phonemic
14-270-531-3,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",1766,ахир гулал,CyrillTrans,finish,,,"ɬiq̛olal, axir gulal",Phonemic
14-260-531-1,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",743,лъикъолал,CyrillTrans,end (temporal),,,"ɬiq̛olal, axir gulal",Phonemic
14-260-531-3,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",743,ахир гулал,CyrillTrans,end (temporal),,,"ɬiq̛olal, axir gulal",Phonemic
14-252-531-1,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",1186,рихалолъал,CyrillTrans,"last, endure",,,ruxaloɬal,Phonemic
14-250-531-1,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",1806,байбики,CyrillTrans,"begin, beginning",,,"baybiki, baybikizi raqal, baybikizi rowal, rüxelal, rüxeɬlal",Phonemic
14-250-531-3,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",1806,байбикзи рахъал,CyrillTrans,"begin, beginning",,,"baybiki, baybikizi raqal, baybikizi rowal, rüxelal, rüxeɬlal",Phonemic
14-250-531-5,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",1806,байбикзи ровал,CyrillTrans,"begin, beginning",,,"baybiki, baybikizi raqal, baybikizi rowal, rüxelal, rüxeɬlal",Phonemic
14-250-531-7,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",1806,руьхелал,CyrillTrans,"begin, beginning",,,"baybiki, baybikizi raqal, baybikizi rowal, rüxelal, rüxeɬlal",Phonemic
14-250-531-9,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",1806,руьхелълал,CyrillTrans,"begin, beginning",,,"baybiki, baybikizi raqal, baybikizi rowal, rüxelal, rüxeɬlal",Phonemic
14-240-531-1,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",425,гьакокІал,CyrillTrans,"retard, delay",,,"hakok̛al, oxal, eče- xäƛelal",Phonemic
14-240-531-3,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",425,охал,CyrillTrans,"retard, delay",,,"hakok̛al, oxal, eče- xäƛelal",Phonemic
14-240-531-5,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",425,эче-хаьлIелал,CyrillTrans,"retard, delay",,,"hakok̛al, oxal, eče- xäƛelal",Phonemic
14-230-531-1,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",754,аᴴхсал,CyrillTrans,"hasten, hurry",,,"aⁿxsal, ʕedeʕziaqal",Phonemic
14-230-531-3,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",754,гІедегІзиахъал,CyrillTrans,"hasten, hurry",,,"aⁿxsal, ʕedeʕziaqal",Phonemic
14-220-531-1,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",701,гьакко,CyrillTrans,slow,,,hakko,Phonemic
14-210-531-1,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",1631,хехаб,CyrillTrans,"swift, fast, quick",,,"xexab, ʕedeʕarab",Phonemic
14-210-531-3,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",1631,гIедегIараб,CyrillTrans,"swift, fast, quick",,,"xexab, ʕedeʕarab",Phonemic
14-190-531-1,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",1963,гьабсагІат,CyrillTrans,immediately,,,"habsaʕat, xexsa",Phonemic
14-190-531-3,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",1963,хехса,CyrillTrans,immediately,,,"habsaʕat, xexsa",Phonemic
14-180-531-1,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",1376,же,CyrillTrans,now,,,"že, habsaʕat",Phonemic
14-180-531-3,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",1376,гьабсагIат,CyrillTrans,now,,,"že, habsaʕat",Phonemic
14-170-531-1,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",477,гьакко,CyrillTrans,late,,,"hakko, hakoüⁿxena, ћätekna, kac’i aqna",Phonemic
14-170-531-3,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",477,гьакоуьᴴхена,CyrillTrans,late,,,"hakko, hakoüⁿxena, ћätekna, kac’i aqna",Phonemic
14-170-531-5,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",477,гьаьтекна,CyrillTrans,late,,,"hakko, hakoüⁿxena, ћätekna, kac’i aqna",Phonemic
14-170-531-7,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",477,кацIи ахъна,CyrillTrans,late,,,"hakko, hakoüⁿxena, ћätekna, kac’i aqna",Phonemic
14-160-531-1,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",672,анталаъ,CyrillTrans,early,,,"анталаъ, hex, хехса",Phonemic
14-160-531-3,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",672,гьех,CyrillTrans,early,,,"анталаъ, hex, хехса",Phonemic
14-160-531-5,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",672,хехса,CyrillTrans,early,,,"анталаъ, hex, хехса",Phonemic
14-150-531-1,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",1229,ичилоь,CyrillTrans,old,,,ičilö,Phonemic
14-140-531-1,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",1207,гІолохъанаб,CyrillTrans,young,,,"ʕoloqanab, ʕöläb",Phonemic
14-140-531-3,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",1207,гІоьлаьб,CyrillTrans,young,,,"ʕoloqanab, ʕöläb",Phonemic
14-120-531-1,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",1789,гІасру,CyrillTrans,age,,,"ʕasru, epoxa",Phonemic
14-120-531-3,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",1789,эпоха,CyrillTrans,age,,,"ʕasru, epoxa",Phonemic
14-130-531-1,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",1231,ицІцІо,CyrillTrans,new,,,ic̛c̛o,Phonemic
14-110-531-1,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",892,заман,CyrillTrans,time,,,"zaman, mex, anta",Phonemic
14-110-531-3,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",892,мех,CyrillTrans,time,,,"zaman, mex, anta",Phonemic
14-110-531-5,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",892,анта,CyrillTrans,time,,,"zaman, mex, anta",Phonemic
13-440-531-1,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",417,лъахна,CyrillTrans,three times,,,"ɬaxna, ɬaraxna",Phonemic
13-440-531-3,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",417,лъарахна,CyrillTrans,three times,,,"ɬaxna, ɬaraxna",Phonemic
13-420-531-1,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",1859,лъанас,CyrillTrans,third,,,"ɬanas, ɬanaiyāƛero",Phonemic
13-420-531-3,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",1859,лъанаийāлІеро,CyrillTrans,third,,,"ɬanas, ɬanaiyāƛero",Phonemic
13-380-531-1,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",1546,кІахна,CyrillTrans,two times,,,k’axna,Phonemic
13-370-531-1,tlya1238,"Bezhta (Tlyadal dialect, Karauzek subdialect)",1888,чут,CyrillTrans,pair,,,"čut, q̛onaruƛ̄’o",Phonemic
