ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-310-271-1,mose1249,Mosetén,1676,erex'kaɲ,Phonemic,always,,,,
14-290-271-1,mose1249,Mosetén,790,'kœc̷is (f.),Phonemic,ready,,,,
14-280-271-1,mose1249,Mosetén,1928,hiya'kaki,Phonemic,"cease, stop",,,,
14-270-271-1,mose1249,Mosetén,1766,e'reʔi,Phonemic,finish,,,,
14-252-271-1,mose1249,Mosetén,1186,'yœhki,Phonemic,"last, endure",,,,
14-250-271-1,mose1249,Mosetén,1806,yakču'ti,Phonemic,"begin, beginning",,,,
14-230-271-1,mose1249,Mosetén,754,kabihɲa'xa,Phonemic,"hasten, hurry",,,,
14-220-271-1,mose1249,Mosetén,701,anixtum,Phonemic,slow,,Also xœ'xœmtum.,,
14-210-271-1,mose1249,Mosetén,1631,ferexk'yei,Phonemic,"swift, fast, quick",,Also šuxkyei.,,
14-190-271-1,mose1249,Mosetén,1963,khin-'dʸe,Phonemic,immediately,,Means 'right now'.,,
14-180-271-1,mose1249,Mosetén,1376,khin,Phonemic,now,,,,
14-170-271-1,mose1249,Mosetén,477,yomo'kibe,Phonemic,late,,,,
14-160-271-1,mose1249,Mosetén,672,pam'dʸe,Phonemic,early,,,,
14-150-271-1,mose1249,Mosetén,1229,'išo,Phonemic,old,,Masc. form.,,
14-140-271-1,mose1249,Mosetén,1207,na'na-t,Phonemic,young,,Respectively: masc.; fem.,,
14-140-271-3,mose1249,Mosetén,1207,na'na-s,Phonemic,young,,Respectively: masc.; fem.,,
14-120-271-1,mose1249,Mosetén,1789,ho'yõksi yomo'dʸe,Phonemic,age,,,,
14-130-271-1,mose1249,Mosetén,1231,'maikit,Phonemic,new,,Respectively: masc.; fem.,,
14-130-271-3,mose1249,Mosetén,1231,'maisis,Phonemic,new,,Respectively: masc.; fem.,,
14-110-271-1,mose1249,Mosetén,892,tœ'puya,Phonemic,time,,"Means 'moment; at the time of '. Also ['ora], from Span. 'hora'.",,
