ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-320-180-1,oldi1245,Old Irish,1852,in menice,StandardOrth,often,buck1949,,,
14-310-180-1,oldi1245,Old Irish,1676,do grēs,StandardOrth,always,buck1949,,,
14-310-180-3,oldi1245,Old Irish,1676,caidche,StandardOrth,always,buck1949,,,
14-290-180-1,oldi1245,Old Irish,790,airlam,StandardOrth,ready,buck1949,,,
14-280-180-1,oldi1245,Old Irish,1928,anaim,StandardOrth,"cease, stop",buck1949,The latter is sing.,,
14-280-180-3,oldi1245,Old Irish,1928,con-osna,StandardOrth,"cease, stop",buck1949,The latter is sing.,,
14-270-180-1,oldi1245,Old Irish,1766,forcennim,StandardOrth,finish,buck1949,,,
14-260-180-1,oldi1245,Old Irish,743,cend,StandardOrth,end (temporal),buck1949,,,
14-260-180-3,oldi1245,Old Irish,743,dered,StandardOrth,end (temporal),buck1949,,,
14-260-180-5,oldi1245,Old Irish,743,deod,StandardOrth,end (temporal),buck1949,,,
14-252-180-1,oldi1245,Old Irish,1186,maraim,StandardOrth,"last, endure",buck1949,,,
14-250-180-1,oldi1245,Old Irish,1806,doinscanna,StandardOrth,"begin, beginning",buck1949,,,
14-250-180-3,oldi1245,Old Irish,1806,tossach,StandardOrth,"begin, beginning",buck1949,,,
14-250-180-5,oldi1245,Old Irish,1806,tuus,StandardOrth,"begin, beginning",buck1949,,,
14-240-180-1,oldi1245,Old Irish,425,foregar,StandardOrth,"retard, delay",buck1949,,,
14-240-180-3,oldi1245,Old Irish,425,arfuiregar,StandardOrth,"retard, delay",buck1949,,,
14-230-180-1,oldi1245,Old Irish,754,dīanaigur,StandardOrth,"hasten, hurry",buck1949,,,
14-220-180-1,oldi1245,Old Irish,701,mall,StandardOrth,slow,buck1949,,,
14-210-180-1,oldi1245,Old Irish,1631,dīan,StandardOrth,"swift, fast, quick",buck1949,,,
14-210-180-3,oldi1245,Old Irish,1631,lūath,StandardOrth,"swift, fast, quick",buck1949,,,
14-210-180-5,oldi1245,Old Irish,1631,crib,StandardOrth,"swift, fast, quick",buck1949,,,
14-190-180-1,oldi1245,Old Irish,1963,mos-,StandardOrth,immediately,buck1949,,,
14-180-180-1,oldi1245,Old Irish,1376,indorsa,StandardOrth,now,buck1949,,,
14-170-180-1,oldi1245,Old Irish,477,mall,StandardOrth,late,buck1949,,,
14-160-180-1,oldi1245,Old Irish,672,moch,StandardOrth,early,buck1949,,,
14-150-180-1,oldi1245,Old Irish,1229,sen,StandardOrth,old,buck1949,,,
14-140-180-1,oldi1245,Old Irish,1207,ōac,StandardOrth,young,buck1949,,,
