ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-320-69-1,khin1240,Khinalug,1852,дах-дах,CyrillTrans,often,,,"dax-dax, käran-käran",Phonemic
14-320-69-3,khin1240,Khinalug,1852,каьран-каьран,CyrillTrans,often,,,"dax-dax, käran-käran",Phonemic
14-310-69-1,khin1240,Khinalug,1676,гьаьрттага,CyrillTrans,always,,,"härt̄aga, daim",Phonemic
14-310-69-3,khin1240,Khinalug,1676,даим,CyrillTrans,always,,,"härt̄aga, daim",Phonemic
14-290-69-1,khin1240,Khinalug,790,хІазыр,CyrillTrans,ready,,,ћazɨr,Phonemic
14-280-69-1,khin1240,Khinalug,1928,ттахкири,CyrillTrans,"cease, stop",,,t̄axkiri,Phonemic
14-270-69-1,khin1240,Khinalug,1766,йабкири,CyrillTrans,finish,,,yabkiri,Phonemic
14-260-69-1,khin1240,Khinalug,743,йабкири,CyrillTrans,end (temporal),,,yabkiri,Phonemic
14-252-69-1,khin1240,Khinalug,1186,давамккуи,CyrillTrans,"last, endure",,,dawamk̄ui,Phonemic
14-250-69-1,khin1240,Khinalug,1806,ччахшири,CyrillTrans,"begin, beginning",,,"č̄axširi, bašt̄amɨškiri",Phonemic
14-250-69-3,khin1240,Khinalug,1806,башттамышкири,CyrillTrans,"begin, beginning",,,"č̄axširi, bašt̄amɨškiri",Phonemic
14-240-69-1,khin1240,Khinalug,425,гаьджаькмишкири,CyrillTrans,"retard, delay",,,gäǯäkmiškiri,Phonemic
14-230-69-1,khin1240,Khinalug,754,таьлаьсмишккуи,CyrillTrans,"hasten, hurry",,,täläsmišk̄ui,Phonemic
14-220-69-1,khin1240,Khinalug,701,астта,CyrillTrans,slow,,,"ast̄a, yawaš",Phonemic
14-220-69-3,khin1240,Khinalug,701,йаваш,CyrillTrans,slow,,,"ast̄a, yawaš",Phonemic
14-210-69-1,khin1240,Khinalug,1631,дах,CyrillTrans,"swift, fast, quick",,,"dax, yegin, sürʔätli",Phonemic
14-210-69-3,khin1240,Khinalug,1631,йегин,CyrillTrans,"swift, fast, quick",,,"dax, yegin, sürʔätli",Phonemic
14-210-69-5,khin1240,Khinalug,1631,суьръаьтли,CyrillTrans,"swift, fast, quick",,,"dax, yegin, sürʔätli",Phonemic
14-190-69-1,khin1240,Khinalug,1963,гьаьсаьгІаьлаьтир,CyrillTrans,immediately,,,häsäʕälätir,Phonemic
14-180-69-1,khin1240,Khinalug,1376,саьгІаьлаьтир,CyrillTrans,now,,,säʕälätir,Phonemic
14-170-69-1,khin1240,Khinalug,477,джер,CyrillTrans,late,,,ǯer,Phonemic
14-160-69-1,khin1240,Khinalug,672,дах,CyrillTrans,early,,,"dax, čoxt̄an, ertä",Phonemic
14-160-69-3,khin1240,Khinalug,672,чохттан,CyrillTrans,early,,,"dax, čoxt̄an, ertä",Phonemic
14-160-69-5,khin1240,Khinalug,672,эртаь,CyrillTrans,early,,,"dax, čoxt̄an, ertä",Phonemic
14-150-69-1,khin1240,Khinalug,1229,анаж,CyrillTrans,old,,,"anaž, inqer",Phonemic
14-150-69-3,khin1240,Khinalug,1229,инхъер,CyrillTrans,old,,,"anaž, inqer",Phonemic
14-140-69-1,khin1240,Khinalug,1207,джаьгьил,CyrillTrans,young,,,"ǯähil, k̄arp̄a",Phonemic
14-140-69-3,khin1240,Khinalug,1207,ккарппа,CyrillTrans,young,,,"ǯähil, k̄arp̄a",Phonemic
14-120-69-1,khin1240,Khinalug,1789,замана,CyrillTrans,age,,,zamana,Phonemic
14-130-69-1,khin1240,Khinalug,1231,таза,CyrillTrans,new,,,taza,Phonemic
14-110-69-1,khin1240,Khinalug,892,ара,CyrillTrans,time,,,"ara, waxt, zamana",Phonemic
14-110-69-3,khin1240,Khinalug,892,вахт,CyrillTrans,time,,,"ara, waxt, zamana",Phonemic
14-110-69-5,khin1240,Khinalug,892,замана,CyrillTrans,time,,,"ara, waxt, zamana",Phonemic
13-440-69-1,khin1240,Khinalug,417,пшо саьфаьр,CyrillTrans,three times,,,pšo säfär,Phonemic
13-420-69-1,khin1240,Khinalug,1859,уьчуьнджи,CyrillTrans,third,,,üčünǯi,Phonemic
13-380-69-1,khin1240,Khinalug,1546,кІу саьфаьр,CyrillTrans,two times,,,kʼu säfär,Phonemic
13-370-69-1,khin1240,Khinalug,1888,бабы,CyrillTrans,pair,,,"babɨ, q̄uša, te, čut",Phonemic
13-370-69-3,khin1240,Khinalug,1888,къуша,CyrillTrans,pair,,,"babɨ, q̄uša, te, čut",Phonemic
13-370-69-5,khin1240,Khinalug,1888,те,CyrillTrans,pair,,,"babɨ, q̄uša, te, čut",Phonemic
13-370-69-7,khin1240,Khinalug,1888,чут,CyrillTrans,pair,,,"babɨ, q̄uša, te, čut",Phonemic
13-360-69-1,khin1240,Khinalug,1384,икинджи,CyrillTrans,second,,,ikinǯi,Phonemic
13-350-69-1,khin1240,Khinalug,1529,ахырымджи,CyrillTrans,last,,,axɨrɨmǯi,Phonemic
13-340-69-1,khin1240,Khinalug,728,биринджи,CyrillTrans,first,,,birinǯi,Phonemic
13-330-69-1,khin1240,Khinalug,1580,са,CyrillTrans,"alone, only",,,"sa, činä",Phonemic
13-330-69-3,khin1240,Khinalug,1580,чинаь,CyrillTrans,"alone, only",,,"sa, činä",Phonemic
13-240-69-1,khin1240,Khinalug,816,бош,CyrillTrans,half,,,"boš, fič’ä, yarɨ",Phonemic
13-240-69-3,khin1240,Khinalug,816,фичІаь,CyrillTrans,half,,,"boš, fič’ä, yarɨ",Phonemic
13-240-69-5,khin1240,Khinalug,816,йары,CyrillTrans,half,,,"boš, fič’ä, yarɨ",Phonemic
13-230-69-1,khin1240,Khinalug,779,кІор,CyrillTrans,"part, piece",,,"kʼor, tik̄ä, badaɣ",Phonemic
13-230-69-3,khin1240,Khinalug,779,тиккаь,CyrillTrans,"part, piece",,,"kʼor, tik̄ä, badaɣ",Phonemic
13-230-69-5,khin1240,Khinalug,779,бадагъ,CyrillTrans,"part, piece",,,"kʼor, tik̄ä, badaɣ",Phonemic
13-220-69-1,khin1240,Khinalug,1624,бош,CyrillTrans,empty,,,"boš, fič’ä",Phonemic
13-220-69-3,khin1240,Khinalug,1624,фичІаь,CyrillTrans,empty,,,"boš, fič’ä",Phonemic
13-210-69-1,khin1240,Khinalug,1429,бичІи,CyrillTrans,full,,,"bič’i, c’i",Phonemic
13-210-69-3,khin1240,Khinalug,1429,цІи,CyrillTrans,full,,,"bič’i, c’i",Phonemic
13-190-69-1,khin1240,Khinalug,2023,ихер,CyrillTrans,"multitude, crowd",,,ixer,Phonemic
13-181-69-1,khin1240,Khinalug,1241,са къаьдаьр,CyrillTrans,some,,,sa q̄ädär,Phonemic
13-170-69-1,khin1240,Khinalug,1242,даьнаь,CyrillTrans,"little (quantity), few",,,dänä,Phonemic
13-180-69-1,khin1240,Khinalug,1881,там,CyrillTrans,enough,,,tam,Phonemic
13-160-69-1,khin1240,Khinalug,1992,ихер,CyrillTrans,more,,,ixer,Phonemic
13-150-69-1,khin1240,Khinalug,1198,ихер,CyrillTrans,"much, many",,,ixer,Phonemic
13-140-69-1,khin1240,Khinalug,98,чІихьири-чІихьттондаь,CyrillTrans,"every, all",,,"č’ix̌iri-č’ix̌t̄ondä, činel",Phonemic
13-140-69-3,khin1240,Khinalug,98,чинел,CyrillTrans,"every, all",,,"č’ix̌iri-č’ix̌t̄ondä, činel",Phonemic
13-107-69-1,khin1240,Khinalug,1420,йохьури,CyrillTrans,count,,,yox̌uri,Phonemic
13-106-69-1,khin1240,Khinalug,1843,азыр,CyrillTrans,thousand,,,azɨr,Phonemic
13-105-69-1,khin1240,Khinalug,1634,пан,CyrillTrans,hundred,,,pan,Phonemic
13-104-69-1,khin1240,Khinalug,1710,кьан,CyrillTrans,twenty,,,qʼan,Phonemic
13-103-69-1,khin1240,Khinalug,1709,йаьгІизпхьу,CyrillTrans,fifteen,,,yäʕizpx̌u,Phonemic
