ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-320-188-1,olde1238,Old English,1852,oft,StandardOrth,often,buck1949;bosworth1898;toller1921;roberts1995,,,
14-320-188-3,olde1238,Old English,1852,(ge)lōme,StandardOrth,often,buck1949;bosworth1898;toller1921;roberts1995,,,
14-320-188-5,olde1238,Old English,1852,manigsīθes,StandardOrth,often,buck1949;bosworth1898;toller1921;roberts1995,,,
14-310-188-1,olde1238,Old English,1676,sym(b)le,StandardOrth,always,buck1949;bosworth1898;toller1921;roberts1995,,,
14-310-188-3,olde1238,Old English,1676,ā,StandardOrth,always,buck1949;bosworth1898;toller1921;roberts1995,,,
14-310-188-5,olde1238,Old English,1676,ǣfre,StandardOrth,always,buck1949;bosworth1898;toller1921;roberts1995,,,
14-310-188-7,olde1238,Old English,1676,ǣr and sīθ,StandardOrth,always,buck1949;bosworth1898;toller1921;roberts1995,,,
14-310-188-9,olde1238,Old English,1676,ealne weg,StandardOrth,always,buck1949;bosworth1898;toller1921;roberts1995,,,
14-310-188-11,olde1238,Old English,1676,ealneg,StandardOrth,always,buck1949;bosworth1898;toller1921;roberts1995,,,
14-290-188-1,olde1238,Old English,790,arod,StandardOrth,ready,buck1949;bosworth1898;toller1921;roberts1995,,,
14-280-188-1,olde1238,Old English,1928,geswīcan,StandardOrth,"cease, stop",buck1949;bosworth1898;toller1921;roberts1995,,,
14-280-188-3,olde1238,Old English,1928,ætstandan,StandardOrth,"cease, stop",buck1949;bosworth1898;toller1921;roberts1995,,,
14-280-188-5,olde1238,Old English,1928,blinnan,StandardOrth,"cease, stop",buck1949;bosworth1898;toller1921;roberts1995,,,
14-270-188-1,olde1238,Old English,1766,(ge)endian,StandardOrth,finish,buck1949;bosworth1898;toller1921;roberts1995,,,
14-270-188-3,olde1238,Old English,1766,fullfremman,StandardOrth,finish,buck1949;bosworth1898;toller1921;roberts1995,,,
14-260-188-1,olde1238,Old English,743,ende,StandardOrth,end (temporal),buck1949;bosworth1898;toller1921;roberts1995,,,
14-252-188-1,olde1238,Old English,1186,lǣstan,StandardOrth,"last, endure",buck1949;bosworth1898;toller1921;roberts1995,,,
14-252-188-3,olde1238,Old English,1186,(θurh)wunian,StandardOrth,"last, endure",buck1949;bosworth1898;toller1921;roberts1995,,,
14-250-188-1,olde1238,Old English,1806,(on)ginnan,StandardOrth,"begin, beginning",buck1949;bosworth1898;toller1921;roberts1995,"First term is a verb, the rest nouns.",,
14-250-188-3,olde1238,Old English,1806,angin,StandardOrth,"begin, beginning",buck1949;bosworth1898;toller1921;roberts1995,"First term is a verb, the rest nouns.",,
14-250-188-5,olde1238,Old English,1806,fruma,StandardOrth,"begin, beginning",buck1949;bosworth1898;toller1921;roberts1995,"First term is a verb, the rest nouns.",,
14-250-188-7,olde1238,Old English,1806,frymθ,StandardOrth,"begin, beginning",buck1949;bosworth1898;toller1921;roberts1995,"First term is a verb, the rest nouns.",,
14-240-188-1,olde1238,Old English,425,ieldan,StandardOrth,"retard, delay",buck1949;bosworth1898;toller1921;roberts1995,,,
14-240-188-3,olde1238,Old English,425,gǣlan,StandardOrth,"retard, delay",buck1949;bosworth1898;toller1921;roberts1995,,,
14-230-188-1,olde1238,Old English,754,ef(e)stan,StandardOrth,"hasten, hurry",buck1949;bosworth1898;toller1921;roberts1995,,,
14-230-188-3,olde1238,Old English,754,fundian,StandardOrth,"hasten, hurry",buck1949;bosworth1898;toller1921;roberts1995,,,
14-230-188-5,olde1238,Old English,754,fȳsan,StandardOrth,"hasten, hurry",buck1949;bosworth1898;toller1921;roberts1995,,,
14-230-188-7,olde1238,Old English,754,hradian,StandardOrth,"hasten, hurry",buck1949;bosworth1898;toller1921;roberts1995,,,
14-230-188-9,olde1238,Old English,754,ōnettan,StandardOrth,"hasten, hurry",buck1949;bosworth1898;toller1921;roberts1995,,,
14-230-188-11,olde1238,Old English,754,racian,StandardOrth,"hasten, hurry",buck1949;bosworth1898;toller1921;roberts1995,,,
14-230-188-13,olde1238,Old English,754,scyndan,StandardOrth,"hasten, hurry",buck1949;bosworth1898;toller1921;roberts1995,,,
