ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-320-253-1,yano1262,Yanomámi,1852,pruka,Phonemic,often,,,,
14-310-253-1,yano1262,Yanomámi,1676,širõ,Phonemic,always,,,,
14-280-253-1,yano1262,Yanomámi,1928,mra-ɨ,Phonemic,"cease, stop",,,,
14-270-253-1,yano1262,Yanomámi,1766,waika-ɨ,Phonemic,finish,,,,
14-252-253-1,yano1262,Yanomámi,1186,no tete-aɨ,Phonemic,"last, endure",,Cf. 'long-time' 14.332.,,
14-250-253-1,yano1262,Yanomámi,1806,hapa,Phonemic,"begin, beginning",,,,
14-240-253-1,yano1262,Yanomámi,425,waiha,Phonemic,"retard, delay",,,,
14-230-253-1,yano1262,Yanomámi,754,ropa-aɨ,Phonemic,"hasten, hurry",,,,
14-230-253-3,yano1262,Yanomámi,754,ši hari-mo-u,Phonemic,"hasten, hurry",,,,
14-220-253-1,yano1262,Yanomámi,701,opisi,Phonemic,slow,,,,
14-210-253-1,yano1262,Yanomámi,1631,rope,Phonemic,"swift, fast, quick",,,,
14-190-253-1,yano1262,Yanomámi,1963,hei təhə šoawə,Phonemic,immediately,,,,
14-180-253-1,yano1262,Yanomámi,1376,hei təhə,Phonemic,now,,,,
14-160-253-1,yano1262,Yanomámi,672,harika,Phonemic,early,,,,
14-150-253-1,yano1262,Yanomámi,1229,pata,Phonemic,old,,Respectively: humans; old (man); old (woman); object.,,
14-150-253-3,yano1262,Yanomámi,1229,wãrõ pata,Phonemic,old,,Respectively: humans; old (man); old (woman); object.,,
14-150-253-5,yano1262,Yanomámi,1229,suwə pata,Phonemic,old,,Respectively: humans; old (man); old (woman); object.,,
14-150-253-7,yano1262,Yanomámi,1229,hote,Phonemic,old,,Respectively: humans; old (man); old (woman); object.,,
14-140-253-1,yano1262,Yanomámi,1207,oše,Phonemic,young,,,,
14-130-253-1,yano1262,Yanomámi,1231,tute,Phonemic,new,,,,
13-370-253-1,yano1262,Yanomámi,1888,horohopɨ,Phonemic,pair,,First example also means 'two' 13.020.,,
13-370-253-3,yano1262,Yanomámi,1888,porakapɨ,Phonemic,pair,,First example also means 'two' 13.020.,,
13-340-253-1,yano1262,Yanomámi,728,parɨ-,Phonemic,first,,Cf. 'chest' 04.400; 'front' 12.041.,,
13-330-253-1,yano1262,Yanomámi,1580,yãmi,Phonemic,"alone, only",,,,
13-230-253-1,yano1262,Yanomámi,779,akatahu,Phonemic,"part, piece",,,,
13-220-253-1,yano1262,Yanomámi,1624,proke,Phonemic,empty,,,,
13-210-253-1,yano1262,Yanomámi,1429,pətɨ-wə,Phonemic,full,,,,
13-190-253-1,yano1262,Yanomámi,2023,pruka,Phonemic,"multitude, crowd",,,,
13-181-253-1,yano1262,Yanomámi,1241,wãisipɨ,Phonemic,some,,,,
