ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-320-128-1,finn1318,Finnish,1852,usein,Phonemic,often,,,,
14-310-128-1,finn1318,Finnish,1676,aina,Phonemic,always,,,,
14-290-128-1,finn1318,Finnish,790,walmis,Phonemic,ready,,,,
14-280-128-1,finn1318,Finnish,1928,loppua,Phonemic,"cease, stop",,,,
14-280-128-3,finn1318,Finnish,1928,pæættüæ,Phonemic,"cease, stop",,,,
14-280-128-5,finn1318,Finnish,1928,püsæhtüæ,Phonemic,"cease, stop",,,,
14-270-128-1,finn1318,Finnish,1766,lopettaa,Phonemic,finish,,,,
14-270-128-3,finn1318,Finnish,1766,pæættææ,Phonemic,finish,,,,
14-260-128-1,finn1318,Finnish,743,loppu,Phonemic,end (temporal),,,,
14-260-128-3,finn1318,Finnish,743,pæætös,Phonemic,end (temporal),,,,
14-252-128-1,finn1318,Finnish,1186,kestææ,Phonemic,"last, endure",,,,
14-250-128-1,finn1318,Finnish,1806,aloittaa,Phonemic,"begin, beginning",,,,
14-250-128-3,finn1318,Finnish,1806,alkaa,Phonemic,"begin, beginning",,,,
14-250-128-5,finn1318,Finnish,1806,r̃uweta,Phonemic,"begin, beginning",,,,
14-250-128-7,finn1318,Finnish,1806,alku,Phonemic,"begin, beginning",,,,
14-240-128-1,finn1318,Finnish,425,wiiwüttææ,Phonemic,"retard, delay",,First two forms are transitive; latter two forms are intransitive.,,
14-240-128-3,finn1318,Finnish,425,hidastaa,Phonemic,"retard, delay",,First two forms are transitive; latter two forms are intransitive.,,
14-240-128-5,finn1318,Finnish,425,wiiwütellæ,Phonemic,"retard, delay",,First two forms are transitive; latter two forms are intransitive.,,
14-240-128-7,finn1318,Finnish,425,hidastella,Phonemic,"retard, delay",,First two forms are transitive; latter two forms are intransitive.,,
14-230-128-1,finn1318,Finnish,754,kiir̃ehtiæ,Phonemic,"hasten, hurry",,,,
14-230-128-3,finn1318,Finnish,754,pitææ kiir̃ettæ,Phonemic,"hasten, hurry",,,,
14-220-128-1,finn1318,Finnish,701,hidas,Phonemic,slow,,,,
14-210-128-1,finn1318,Finnish,1631,nopea,Phonemic,"swift, fast, quick",,,,
14-210-128-3,finn1318,Finnish,1631,kiir̃e,Phonemic,"swift, fast, quick",,,,
14-210-128-5,finn1318,Finnish,1631,kiir̃einen,Phonemic,"swift, fast, quick",,,,
14-190-128-1,finn1318,Finnish,1963,wælittömæsti,Phonemic,immediately,,,,
14-190-128-3,finn1318,Finnish,1963,heti,Phonemic,immediately,,,,
14-180-128-1,finn1318,Finnish,1376,nüt,Phonemic,now,,,,
14-170-128-1,finn1318,Finnish,477,müöhææn,Phonemic,late,,,,
14-160-128-1,finn1318,Finnish,672,war̃hain,Phonemic,early,,,,
14-160-128-3,finn1318,Finnish,672,aikaisin,Phonemic,early,,,,
14-150-128-1,finn1318,Finnish,1229,wanha,Phonemic,old,,,,
14-140-128-1,finn1318,Finnish,1207,nuor̃i,Phonemic,young,,,,
14-120-128-1,finn1318,Finnish,1789,ikæ,Phonemic,age,,,,
14-130-128-1,finn1318,Finnish,1231,uusi,Phonemic,new,,,,
14-110-128-1,finn1318,Finnish,892,aika,Phonemic,time,,,,
13-440-128-1,finn1318,Finnish,417,kolmesti,Phonemic,three times,,,,
13-420-128-1,finn1318,Finnish,1859,kolmas,Phonemic,third,,,,
13-380-128-1,finn1318,Finnish,1546,kahdesti,Phonemic,two times,,,,
13-370-128-1,finn1318,Finnish,1888,par̃i,Phonemic,pair,,,,
13-360-128-1,finn1318,Finnish,1384,toinen,Phonemic,second,,,,
13-350-128-1,finn1318,Finnish,1529,wiimeinen,Phonemic,last,,,,
13-340-128-1,finn1318,Finnish,728,esimmæinen,Phonemic,first,,,,
13-330-128-1,finn1318,Finnish,1580,üksin,Phonemic,"alone, only",,,,
13-330-128-3,finn1318,Finnish,1580,ainoa,Phonemic,"alone, only",,,,
13-330-128-5,finn1318,Finnish,1580,wain,Phonemic,"alone, only",,,,
13-330-128-7,finn1318,Finnish,1580,ainoastaan,Phonemic,"alone, only",,,,
13-240-128-1,finn1318,Finnish,816,puoli,Phonemic,half,,,,
13-230-128-1,finn1318,Finnish,779,osa,Phonemic,"part, piece",,,,
13-230-128-3,finn1318,Finnish,779,kappale,Phonemic,"part, piece",,,,
13-230-128-5,finn1318,Finnish,779,pala,Phonemic,"part, piece",,,,
13-220-128-1,finn1318,Finnish,1624,tühyæ,Phonemic,empty,,,,
13-210-128-1,finn1318,Finnish,1429,tæüsi,Phonemic,full,,,,
13-190-128-1,finn1318,Finnish,2023,youkko,Phonemic,"multitude, crowd",,,,
13-190-128-3,finn1318,Finnish,2023,palyous,Phonemic,"multitude, crowd",,,,
13-190-128-5,finn1318,Finnish,2023,(wæen)tungos,Phonemic,"multitude, crowd",,,,
13-181-128-1,finn1318,Finnish,1241,yotkut,Phonemic,some,,,,
13-181-128-3,finn1318,Finnish,1241,yonkinwer̃r̃an,Phonemic,some,,,,
13-170-128-1,finn1318,Finnish,1242,wæhæn,Phonemic,"little (quantity), few",,,,
13-180-128-1,finn1318,Finnish,1881,külliksi,Phonemic,enough,,,,
13-180-128-3,finn1318,Finnish,1881,tar̃peeksi,Phonemic,enough,,,,
13-160-128-1,finn1318,Finnish,1992,enemmæn,Phonemic,more,,,,
13-160-128-3,finn1318,Finnish,1992,enempi,Phonemic,more,,,,
13-150-128-1,finn1318,Finnish,1198,palyon,Phonemic,"much, many",,,,
13-140-128-1,finn1318,Finnish,98,yokainen,Phonemic,"every, all",,,,
13-140-128-3,finn1318,Finnish,98,kaikki,Phonemic,"every, all",,,,
13-107-128-1,finn1318,Finnish,1420,luetella,Phonemic,count,,,,
13-107-128-3,finn1318,Finnish,1420,laskea,Phonemic,count,,,,
13-106-128-1,finn1318,Finnish,1843,tuhat,Phonemic,thousand,,,,
13-105-128-1,finn1318,Finnish,1634,sata,Phonemic,hundred,,,,
13-104-128-1,finn1318,Finnish,1710,kaksikümmentæ,Phonemic,twenty,,,,
13-103-128-1,finn1318,Finnish,1709,wiisitoista,Phonemic,fifteen,,,,
13-102-128-1,finn1318,Finnish,1707,kaksitoista,Phonemic,twelve,,,,
13-101-128-1,finn1318,Finnish,1706,üksitoista,Phonemic,eleven,,,,
13-100-128-1,finn1318,Finnish,1515,kümmenen,Phonemic,ten,,,,
13-90-128-1,finn1318,Finnish,1483,ühdeksæn,Phonemic,nine,,,,
13-80-128-1,finn1318,Finnish,1705,kahdeksan,Phonemic,eight,,,,
13-70-128-1,finn1318,Finnish,1704,seitsemæn,Phonemic,seven,,,,
13-60-128-1,finn1318,Finnish,1703,kuusi,Phonemic,six,,,,
13-50-128-1,finn1318,Finnish,493,wiisi,Phonemic,five,,,,
13-40-128-1,finn1318,Finnish,1500,nelyæ,Phonemic,four,,,,
13-20-128-1,finn1318,Finnish,1498,kaksi,Phonemic,two,,,,
13-30-128-1,finn1318,Finnish,492,kolme,Phonemic,three,,,,
13-10-128-1,finn1318,Finnish,1493,üksi,Phonemic,one,,,,
13-0-128-1,finn1318,Finnish,1294,nolla,Phonemic,"zero, nothing",,,,
13-0-128-3,finn1318,Finnish,1294,ei mikææn,Phonemic,"zero, nothing",,,,
12-930-128-1,finn1318,Finnish,1264,muuttaa,Phonemic,change,,Respectively: 'change; exchange'.,,
12-930-128-3,finn1318,Finnish,1264,waihtaa,Phonemic,change,,Respectively: 'change; exchange'.,,
12-920-128-1,finn1318,Finnish,1558,samanlainen,Phonemic,"like, similar",,,,
12-840-128-1,finn1318,Finnish,1048,wiiwa,Phonemic,line,,,,
12-840-128-3,finn1318,Finnish,1048,linya,Phonemic,line,,,,
12-840-128-5,finn1318,Finnish,1048,r̃iwi,Phonemic,line,,,,
12-850-128-1,finn1318,Finnish,1667,aukko,Phonemic,hole,,,,
12-850-128-3,finn1318,Finnish,1667,r̃eikæ,Phonemic,hole,,,,
12-830-128-1,finn1318,Finnish,1845,pallo,Phonemic,"sphere, ball",,,,
12-810-128-1,finn1318,Finnish,1395,püör̃eæ,Phonemic,round,,,,
12-820-128-1,finn1318,Finnish,1467,kehæ,Phonemic,circle,,,,
12-780-128-1,finn1318,Finnish,850,nelikulmio,Phonemic,square,,,,
12-770-128-1,finn1318,Finnish,1367,r̃isti,Phonemic,cross,,,,
12-760-128-1,finn1318,Finnish,192,kulma,Phonemic,corner,,,,
12-760-128-3,finn1318,Finnish,192,nur̃kka,Phonemic,corner,,,,
12-750-128-1,finn1318,Finnish,1071,koukko,Phonemic,hook,,,,
12-740-128-1,finn1318,Finnish,297,kæür̃æ,Phonemic,crooked,,,,
12-740-128-3,finn1318,Finnish,297,kier̃o,Phonemic,crooked,,,,
12-730-128-1,finn1318,Finnish,1404,suor̃a,Phonemic,straight,,,,
12-710-128-1,finn1318,Finnish,1633,tasainen,Phonemic,flat,,,,
12-680-128-1,finn1318,Finnish,193,matala,Phonemic,shallow,,,,
12-670-128-1,finn1318,Finnish,1593,süwæ,Phonemic,deep,,,,
12-650-128-1,finn1318,Finnish,2249,ohut,Phonemic,thin (in dimension),,,,
12-650-128-3,finn1318,Finnish,2249,laiha,Phonemic,thin (in dimension),,,,
