ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-310-305-1,maca1260,Maca,1676,week lahac̷iyix,Phonemic,always,,Lit. 'all the time'.,,
14-290-305-1,maca1260,Maca,790,hayc̷,Phonemic,ready,,,,
14-280-305-1,maca1260,Maca,1928,-liʔix,Phonemic,"cease, stop",,,,
14-270-305-1,maca1260,Maca,1766,-aḳˀaχ,Phonemic,finish,,Respectively: to finish (eating); to finish something; to finish doing something; to finish something.,,
14-270-305-3,maca1260,Maca,1766,-aḳˀaχix,Phonemic,finish,,Respectively: to finish (eating); to finish something; to finish doing something; to finish something.,,
14-270-305-5,maca1260,Maca,1766,-aḳhatˀaχ,Phonemic,finish,,Respectively: to finish (eating); to finish something; to finish doing something; to finish something.,,
14-270-305-7,maca1260,Maca,1766,-aḳhataχix,Phonemic,finish,,Respectively: to finish (eating); to finish something; to finish doing something; to finish something.,,
14-252-305-1,maca1260,Maca,1186,-apeʔ (?),Phonemic,"last, endure",,,,
14-250-305-1,maca1260,Maca,1806,hac̷yamec̷,Phonemic,"begin, beginning",,,,
14-240-305-1,maca1260,Maca,425,-apeˀekˀwi,Phonemic,"retard, delay",,,,
14-230-305-1,maca1260,Maca,754,-ifʔelitikˀi,Phonemic,"hasten, hurry",,,,
14-220-305-1,maca1260,Maca,701,-(wa)naḳsi(i)x-kii,Phonemic,slow,,"Refers especially to movement of the feet. Also niteʔ owxoc̷aχ, 'not quick'; and niteʔ iyaχ 'not quick'.",,
14-210-305-1,maca1260,Maca,1631,-niyit-kii,Phonemic,"swift, fast, quick",,"Includes the idea of movement of the feet. Also -(wo)nowxoc̷inix, 'swift', as in weaving, working, eating, talking, etc. To run fast is iyaχ.",,
14-190-305-1,maca1260,Maca,1963,suxɬe,Phonemic,immediately,,,,
14-180-305-1,maca1260,Maca,1376,haneex,Phonemic,now,,,,
14-170-305-1,maca1260,Maca,477,met-xuʔ xunuʔ,Phonemic,late,,"Means 'beside/near-down (12.030), the sun (01.520).",,
14-160-305-1,maca1260,Maca,672,leefʔixuʔ,Phonemic,early,,Means 'to dawn' 14.430; lit. 'gray toward below'. leefˀe means 'gray'. To leave early is -(we)kiyaf; to arrive early is -tekiyaf.,,
14-150-305-1,maca1260,Maca,1229,kˀuc̷aχ (m.),Phonemic,old,,,,
14-150-305-3,maca1260,Maca,1229,kˀuc̷heʔ (f.),Phonemic,old,,,,
14-130-305-1,maca1260,Maca,1231,inkˀayik (m.),Phonemic,new,,Fem. form is inkˀay-kiʔ.,,
14-110-305-1,maca1260,Maca,892,lahac̷ix (m.),Phonemic,time,,,,
13-440-305-1,maca1260,Maca,417,wec̷hetkˀ-ewiɬ-ix,Phonemic,three times,,Cf. 13.030.,,
13-380-305-1,maca1260,Maca,1546,wec̷xuk-ix,Phonemic,two times,,Cf. 13.020.,,
13-350-305-1,maca1260,Maca,1529,-tekelen-xuʔ,Phonemic,last,,"Means the last one (to go). Also ewiɬ-i-ix, 'last time'.",,
13-340-305-1,maca1260,Maca,728,-oxoʔ,Phonemic,first,,"Respectively: to go in front/ to go first; only once, cf. 13.010.",,
13-340-305-3,maca1260,Maca,728,ewiɬ-ix,Phonemic,first,,"Respectively: to go in front/ to go first; only once, cf. 13.010.",,
13-330-305-1,maca1260,Maca,1580,ewiɬ-ɬe,Phonemic,"alone, only",,Cf. 'one' 13.010,,
13-230-305-1,maca1260,Maca,779,ɬapkˀas,Phonemic,"part, piece",,Cf. 09.270.,,
13-220-305-1,maca1260,Maca,1624,ham-xiʔ,Phonemic,empty,,Means 'there is nothing (in the interior)'. Cf. 10.491.,,
13-210-305-1,maca1260,Maca,1429,topoʔox,Phonemic,full,,,,
13-190-305-1,maca1260,Maca,2023,oloc̷ neʔ xukhew ḳa efuts,Phonemic,"multitude, crowd",,"Means 'many people', lit. 'many men and women'.",,
13-181-305-1,maca1260,Maca,1241,na-ax (m.),Phonemic,some,,Different distance is involved.,,
13-181-305-3,maca1260,Maca,1241,ne-ex (f.),Phonemic,some,,Different distance is involved.,,
13-170-305-1,maca1260,Maca,1242,ɬamisɬeʔ,Phonemic,"little (quantity), few",,,,
13-180-305-1,maca1260,Maca,1881,wexuulix,Phonemic,enough,,,,
13-160-305-1,maca1260,Maca,1992,les,Phonemic,more,,,,
13-150-305-1,maca1260,Maca,1198,oloc̷,Phonemic,"much, many",,"Refers to countable items. ḳi refers to non-countable items, 12.550.",,
13-140-305-1,maca1260,Maca,98,week,Phonemic,"every, all",,,,
