ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-210-293-1,cane1242,Canela,1631,kɨt-,Phonemic,"swift, fast, quick",,,,
14-150-293-1,cane1242,Canela,1229,tũm,Phonemic,old,,,,
14-130-293-1,cane1242,Canela,1231,-tuwa,Phonemic,new,,*Jê form is *nɨw.,,
13-330-293-1,cane1242,Canela,1580,pit,Phonemic,"alone, only",,Cf. 'one' 13.010.,,
13-330-293-3,cane1242,Canela,1580,kamã,Phonemic,"alone, only",,Cf. 'one' 13.010.,,
13-210-293-1,cane1242,Canela,1429,yic̷u,Phonemic,full,,,,
13-170-293-1,cane1242,Canela,1242,kʰɨɨpe-,Phonemic,"little (quantity), few",,,,
13-140-293-1,cane1242,Canela,98,tu-,Phonemic,"every, all",,,,
13-30-293-1,cane1242,Canela,492,ɨnkre-,Phonemic,three,,,,
13-10-293-1,cane1242,Canela,1493,pɨc̷it,Phonemic,one,,*Jê form is *pɨ-c̷i; *pɨ-c̷it. Maxacalí form is pɨc̷ɛt.,,
12-920-293-1,cane1242,Canela,1558,kʰĩ,Phonemic,"like, similar",,,,
12-850-293-1,cane1242,Canela,1667,kʰrɛ,Phonemic,hole,,Also means 'house' 07.120.,,
12-740-293-1,cane1242,Canela,297,yakɔt,Phonemic,crooked,,,,
12-610-293-1,cane1242,Canela,1243,iʔ-pɔ,Phonemic,"wide, broad",,*Jê form is *pɔ.,,
12-570-293-1,cane1242,Canela,1203,i-rɨɨ,Phonemic,long,,*Jê form is *rɨ.,,
12-560-293-1,cane1242,Canela,1246,ĩn-krirɛ,Phonemic,"small, little",,*Jê form is *ŋri-rɛ.,,
12-560-293-3,cane1242,Canela,1246,lɛ,Phonemic,"small, little",,*Jê form is *ŋri-rɛ.,,
12-550-293-1,cane1242,Canela,1202,ti-,Phonemic,"large, big",,,,
12-420-293-1,cane1242,Canela,244,aw-kʰɛ,Phonemic,left (side),,*Jê form is *kɛ; *-kɛc̷.,,
12-212-293-1,cane1242,Canela,371,pɨ,Phonemic,pick up,,,,
12-150-293-1,cane1242,Canela,1442,c̷a,Phonemic,stand,,*Jê form is *c̷a; *c̷am.,,
12-140-293-1,cane1242,Canela,215,nɔ̃,Phonemic,lie down,,,,
12-130-293-1,cane1242,Canela,1416,yə̃ (yɨ̃ ?),Phonemic,sit,,*Jê form is *ɲɨ̃; *ɲɨ̃r. Maxacalí form is -ɲɨ̃m.,,
12-110-293-1,cane1242,Canela,723,-li-,Phonemic,place,,,,
12-50-293-1,cane1242,Canela,1606,kʰam,Phonemic,"inside, in",,,,
11-310-293-1,cane1242,Canela,1468,lɨ̃t,Phonemic,"seek, look for",,,,
11-210-293-1,cane1242,Canela,1447,c̷i-,Phonemic,give,,,,
11-210-293-3,cane1242,Canela,1447,ŋɔ̃,Phonemic,give,,,,
10-720-293-1,cane1242,Canela,2252,prɨɨ,Phonemic,path,,"*Jê form is *prɨ. Maxacalí form is pɨtahat, pɨtat. Cf. 'foot' 04.370.",,
10-610-293-1,cane1242,Canela,700,pə,Phonemic,carry (bear),,,,
10-480-293-1,cane1242,Canela,1446,-tẽ,Phonemic,come,,*Jê form is *tẽ; *tẽm. Also means 'go' 10.470.,,
10-472-293-1,cane1242,Canela,1102,pi-,Phonemic,climb,,,,
10-470-293-1,cane1242,Canela,695,mɔ̃,Phonemic,go,,*Jê form is *mõ; *mõr. Also means 'walk' 10.450. Related meaning is 'come' 10.480.,,
10-450-293-1,cane1242,Canela,1443,mõ,Phonemic,walk,,*Jê form is *mõ; *mõr. Also means 'go' 10.470. Maxacalí form is mõŋ.,,
10-440-293-1,cane1242,Canela,1879,hakrun (?),Phonemic,dance,,,,
10-380-293-1,cane1242,Canela,175,hakkoo,Phonemic,blow,,*Jê form is *zako; *zakor.,,
10-370-293-1,cane1242,Canela,1441,tɛɛ,Phonemic,fly (vb),,*Jê form is *tɔ; *tɔr. Maxacalí form is -to-pahaʔ.,,
10-350-293-1,cane1242,Canela,1439,ree,Phonemic,swim,,Latter form also means 'bathe' 04.690. *Jê form is *re; rer.,,
10-350-293-3,cane1242,Canela,1439,c̷wa,Phonemic,swim,,Latter form also means 'bathe' 04.690. *Jê form is *re; rer.,,
10-130-293-1,cane1242,Canela,1445,ayrɔ̃,Phonemic,turn around,,,,
9-880-293-1,cane1242,Canela,647,kʰrɔr,Phonemic,paint (noun),,,,
9-770-293-1,cane1242,Canela,195,kohpip (koʔpip ?),Phonemic,mat,,,,
9-360-293-1,cane1242,Canela,1453,kuʔhõ,Phonemic,wash,,Also ŋũhhɔn. *Jê form is *ku-zõ; *-zõɲ.,,
9-360-293-3,cane1242,Canela,1453,kaʔhõ,Phonemic,wash,,Also ŋũhhɔn. *Jê form is *ku-zõ; *-zõɲ.,,
9-343-293-1,cane1242,Canela,1414,ŋɛ̃n,Phonemic,"squeeze, wring",,,,
9-211-293-1,cane1242,Canela,354,twə,Phonemic,pound with fist,,,,
9-210-293-1,cane1242,Canela,2133,kʰrɔ̃k,Phonemic,"strike (hit, beat)",,,,
9-110-293-1,cane1242,Canela,2575,tɔn,Phonemic,"do, make",,,,
8-920-293-1,cane1242,Canela,925,kʰwɨrɨ,Phonemic,"tapioca, manioc, cassava",,*Jê form is *kwɨr.,,
8-750-293-1,cane1242,Canela,1204,ii-kʰə,Phonemic,bark,,*Jê form is *kə. Also means 'skin' 04.120.,,
8-680-293-1,cane1242,Canela,974,parho,Phonemic,tobacco,,,,
8-600-293-1,cane1242,Canela,906,pĩĩ,Phonemic,tree,,"Cf. 'wood' 01.430. *Jê form is *pĩ. Also means 'firewood' 01.880. Maxacalí form is mĩhĩm, mĩm.",,
8-570-293-1,cane1242,Canela,239,ii-rə̃,Phonemic,flower,,*Jê form is *rã.,,
8-560-293-1,cane1242,Canela,628,iʔ-ho,Phonemic,leaf,,*Jê form is *zo; *zoc̷. Maxacalí form is c̷ɨc̷.,,
8-540-293-1,cane1242,Canela,670,haare,Phonemic,root,,*Jê form is *za-re. Maxacalí form is -ɲĩp-c̷atit.,,
8-520-293-1,cane1242,Canela,342,po-,Phonemic,hay,,Cf. 'thatch' 07.520.,,
8-510-293-1,cane1242,Canela,606,aʔ-tuu,Phonemic,grass,,*Jê form is *tu; *tuɲ.,,
8-311-293-1,cane1242,Canela,714,iʔ-hɨɨ (hɨ- ?),Phonemic,seed,,*Jê form is *zɨ.,,
8-120-293-1,cane1242,Canela,212,pur,Phonemic,field (for cultivation),,,,
7-520-293-1,cane1242,Canela,279,po,Phonemic,thatch,,,,
7-310-293-1,cane1242,Canela,185,kiz (?),Phonemic,fireplace,,,,
7-150-293-1,cane1242,Canela,736,ka-,Phonemic,"yard, court",,,,
7-120-293-1,cane1242,Canela,1252,ii-kʰrɛ,Phonemic,house,,Also means 'hole' 12.850. *Jê form is *krɛ.,,
