ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-320-534-1,arch1244,Archi (variety 2),1852,дунāлу,CyrillTrans,often,,,dunālu,Phonemic
14-310-534-1,arch1244,Archi (variety 2),1676,абадлав,CyrillTrans,always,,,abadlaw,Phonemic
14-290-534-1,arch1244,Archi (variety 2),790,хІадурттут,CyrillTrans,ready,,,ћadurt̄ut,Phonemic
14-280-534-1,arch1244,Archi (variety 2),1928,оцис,CyrillTrans,"cease, stop",,,ocis,Phonemic
14-270-534-1,arch1244,Archi (variety 2),1766,лакъвас,CyrillTrans,finish,,,laqʼʷas,Phonemic
14-260-534-1,arch1244,Archi (variety 2),743,лакъукес,CyrillTrans,end (temporal),,,laqʼukes,Phonemic
14-252-534-1,arch1244,Archi (variety 2),1186,лāха кес,CyrillTrans,"last, endure",,,lāxa kes,Phonemic
14-250-534-1,arch1244,Archi (variety 2),1806,бийелъмул,CyrillTrans,"begin, beginning",,,biyeɬmul,Phonemic
14-240-534-1,arch1244,Archi (variety 2),425,ōкІурас,CyrillTrans,"retard, delay",,,ōkʼuras,Phonemic
14-230-534-1,arch1244,Archi (variety 2),754,хабкулас,CyrillTrans,"hasten, hurry",,,"xabkulas, yaš-š̄ubus",Phonemic
14-230-534-3,arch1244,Archi (variety 2),754,йаш-шшубус,CyrillTrans,"hasten, hurry",,,"xabkulas, yaš-š̄ubus",Phonemic
14-220-534-1,arch1244,Archi (variety 2),701,ōкІурду,CyrillTrans,slow,,,ōkʼurdu,Phonemic
14-210-534-1,arch1244,Archi (variety 2),1631,хабкул,CyrillTrans,"swift, fast, quick",,,xabkul,Phonemic
14-190-534-1,arch1244,Archi (variety 2),1963,минут ачутІав,CyrillTrans,immediately,,,minut ačut’aw,Phonemic
14-180-534-1,arch1244,Archi (variety 2),1376,гьинц,CyrillTrans,now,,,hinc,Phonemic
14-170-534-1,arch1244,Archi (variety 2),477,лълъеши,CyrillTrans,late,,,ɬ̄eši,Phonemic
14-160-534-1,arch1244,Archi (variety 2),672,диттав,CyrillTrans,early,,,dit̄aw,Phonemic
14-150-534-1,arch1244,Archi (variety 2),1229,хала,CyrillTrans,old,,,xala,Phonemic
14-140-534-1,arch1244,Archi (variety 2),1207,жигьиллу,CyrillTrans,young,,,žihillu,Phonemic
14-120-534-1,arch1244,Archi (variety 2),1789,боло гІуммиллит,CyrillTrans,age,,,bolo ʕummillit,Phonemic
14-130-534-1,arch1244,Archi (variety 2),1231,мацІаттут,CyrillTrans,new,,,mac’at̄ut,Phonemic
14-110-534-1,arch1244,Archi (variety 2),892,заман,CyrillTrans,time,,,zaman,Phonemic
13-440-534-1,arch1244,Archi (variety 2),417,лъебила,CyrillTrans,three times,,,ɬebila,Phonemic
13-420-534-1,arch1244,Archi (variety 2),1859,лъебосду,CyrillTrans,third,,,ɬebosdu,Phonemic
13-380-534-1,arch1244,Archi (variety 2),1546,къвийла,CyrillTrans,two times,,,qʼʷiyla,Phonemic
13-370-534-1,arch1244,Archi (variety 2),1888,чут,CyrillTrans,pair,,,čut,Phonemic
13-360-534-1,arch1244,Archi (variety 2),1384,къвебосду,CyrillTrans,second,,,qʼʷebosdu,Phonemic
13-350-534-1,arch1244,Archi (variety 2),1529,кІан хирдут,CyrillTrans,last,,,kʼan xirdut,Phonemic
13-340-534-1,arch1244,Archi (variety 2),728,кІан гьаракдут,CyrillTrans,first,,,kʼan harakdut,Phonemic
13-330-534-1,arch1244,Archi (variety 2),1580,ос,CyrillTrans,"alone, only",,,"os, siywut̄u",Phonemic
13-330-534-3,arch1244,Archi (variety 2),1580,сийвутту,CyrillTrans,"alone, only",,,"os, siywut̄u",Phonemic
13-240-534-1,arch1244,Archi (variety 2),816,йархуллут,CyrillTrans,half,,,yarxullut,Phonemic
13-230-534-1,arch1244,Archi (variety 2),779,мецІцІе,CyrillTrans,"part, piece",,,"mec̄’e, but’i",Phonemic
13-230-534-3,arch1244,Archi (variety 2),779,бутІи,CyrillTrans,"part, piece",,,"mec̄’e, but’i",Phonemic
13-220-534-1,arch1244,Archi (variety 2),1624,āчІатІуттут,CyrillTrans,empty,,,āč’at’ut̄ut,Phonemic
13-210-534-1,arch1244,Archi (variety 2),1429,āцІуттут,CyrillTrans,full,,,āc’ut̄ut,Phonemic
13-190-534-1,arch1244,Archi (variety 2),2023,лабханкул,CyrillTrans,"multitude, crowd",,,labxankul,Phonemic
13-181-534-1,arch1244,Archi (variety 2),1241,шумегьаннут,CyrillTrans,some,,,šumehannut,Phonemic
13-170-534-1,arch1244,Archi (variety 2),1242,тІӣнна,CyrillTrans,"little (quantity), few",,,t’īnna,Phonemic
13-180-534-1,arch1244,Archi (variety 2),1881,ахьІ,CyrillTrans,enough,,,ax̌ˤ,Phonemic
13-160-534-1,arch1244,Archi (variety 2),1992,лабханши,CyrillTrans,more,,,labxanši,Phonemic
13-150-534-1,arch1244,Archi (variety 2),1198,лабханши,CyrillTrans,"much, many",,,labxanši,Phonemic
13-140-534-1,arch1244,Archi (variety 2),98,общи,CyrillTrans,"every, all",,,"obš̄i, inžinž, hunniybu",Phonemic
13-140-534-3,arch1244,Archi (variety 2),98,инжинж,CyrillTrans,"every, all",,,"obš̄i, inžinž, hunniybu",Phonemic
13-140-534-5,arch1244,Archi (variety 2),98,гьуннийбу,CyrillTrans,"every, all",,,"obš̄i, inžinž, hunniybu",Phonemic
13-107-534-1,arch1244,Archi (variety 2),1420,къІуммус,CyrillTrans,count,,,q’ˤummus,Phonemic
13-106-534-1,arch1244,Archi (variety 2),1843,изаритІу,CyrillTrans,thousand,,,izarit’u,Phonemic
13-105-534-1,arch1244,Archi (variety 2),1634,баІш,CyrillTrans,hundred,,,baˤš,Phonemic
13-104-534-1,arch1244,Archi (variety 2),1710,къа,CyrillTrans,twenty,,,qʼa,Phonemic
13-103-534-1,arch1244,Archi (variety 2),1709,моцІор лълъо,CyrillTrans,fifteen,,,moc’or ɬ̄o,Phonemic
13-102-534-1,arch1244,Archi (variety 2),1707,моцІор къІве,CyrillTrans,twelve,,,moc’or q’ˤʷe,Phonemic
13-101-534-1,arch1244,Archi (variety 2),1706,моцІор са,CyrillTrans,eleven,,,moc’or sa,Phonemic
13-100-534-1,arch1244,Archi (variety 2),1515,вицІ,CyrillTrans,ten,,,wic’,Phonemic
13-90-534-1,arch1244,Archi (variety 2),1483,учІ,CyrillTrans,nine,,,uč’,Phonemic
13-80-534-1,arch1244,Archi (variety 2),1705,мелІе,CyrillTrans,eight,,,meƛe,Phonemic
13-70-534-1,arch1244,Archi (variety 2),1704,вилІ,CyrillTrans,seven,,,wiƛ,Phonemic
13-60-534-1,arch1244,Archi (variety 2),1703,дилІ,CyrillTrans,six,,,diƛ,Phonemic
13-50-534-1,arch1244,Archi (variety 2),493,лълъо,CyrillTrans,five,,,ɬ̄o,Phonemic
13-40-534-1,arch1244,Archi (variety 2),1500,ебкъ,CyrillTrans,four,,,ebqʼ,Phonemic
13-20-534-1,arch1244,Archi (variety 2),1498,къІве,CyrillTrans,two,,,q’ˤʷe,Phonemic
13-30-534-1,arch1244,Archi (variety 2),492,лъеб,CyrillTrans,three,,,ɬeb,Phonemic
13-10-534-1,arch1244,Archi (variety 2),1493,ос,CyrillTrans,one,,,os,Phonemic
13-0-534-1,arch1244,Archi (variety 2),1294,нол,CyrillTrans,"zero, nothing",,,nol,Phonemic
12-930-534-1,arch1244,Archi (variety 2),1264,хьхьІоро ас,CyrillTrans,change,,,x̌̄ˤoro as,Phonemic
12-920-534-1,arch1244,Archi (variety 2),1558,лълъвāнаттут,CyrillTrans,"like, similar",,,ɬ̄ʷānat̄ut,Phonemic
12-840-534-1,arch1244,Archi (variety 2),1048,рахъ,CyrillTrans,line,,,raq,Phonemic
12-850-534-1,arch1244,Archi (variety 2),1667,лІан,CyrillTrans,hole,,,ƛan,Phonemic
12-830-534-1,arch1244,Archi (variety 2),1845,думр,CyrillTrans,"sphere, ball",,,dumr,Phonemic
12-810-534-1,arch1244,Archi (variety 2),1395,гуккиттут,CyrillTrans,round,,,guk̄it̄ut,Phonemic
12-820-534-1,arch1244,Archi (variety 2),1467,гиду,CyrillTrans,circle,,,gidu,Phonemic
12-780-534-1,arch1244,Archi (variety 2),850,танх,CyrillTrans,square,,,tanx,Phonemic
12-770-534-1,arch1244,Archi (variety 2),1367,хъанч,CyrillTrans,cross,,,qanč,Phonemic
12-760-534-1,arch1244,Archi (variety 2),192,мецІцІе,CyrillTrans,corner,,,mec̄’e,Phonemic
12-750-534-1,arch1244,Archi (variety 2),1071,хъармахъ,CyrillTrans,hook,,,qarmaq,Phonemic
12-740-534-1,arch1244,Archi (variety 2),297,кьекьдут,CyrillTrans,crooked,,,ƛ̄ʼeƛ̄ʼdut,Phonemic
12-730-534-1,arch1244,Archi (variety 2),1404,тІалаттут,CyrillTrans,straight,,,t’alat̄ut,Phonemic
12-710-534-1,arch1244,Archi (variety 2),1633,чулаттут,CyrillTrans,flat,,,"čulat̄ut, qʼat̄ut",Phonemic
12-710-534-3,arch1244,Archi (variety 2),1633,къаттут,CyrillTrans,flat,,,"čulat̄ut, qʼat̄ut",Phonemic
12-680-534-1,arch1244,Archi (variety 2),193,тІиттут,CyrillTrans,shallow,,,t’it̄ut,Phonemic
12-670-534-1,arch1244,Archi (variety 2),1593,йакдут,CyrillTrans,deep,,,yakdut,Phonemic
12-650-534-1,arch1244,Archi (variety 2),2249,кІалаттут,CyrillTrans,thin (in dimension),,,kʼalat̄ut,Phonemic
