ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-320-526-1,lakk1252,Lak (Shali dialect),1852,ччя-ччяни,CyrillTrans,often,,,č̄aˤ-č̄aˤni,Phonemic
14-310-526-1,lakk1252,Lak (Shali dialect),1676,мудан,CyrillTrans,always,,,mudan,Phonemic
14-290-526-1,lakk1252,Lak (Shali dialect),790,хІадурсса,CyrillTrans,ready,,,ћadurs̄a,Phonemic
14-280-526-1,lakk1252,Lak (Shali dialect),1928,бацІан бан,CyrillTrans,"cease, stop",,,"bac̛an ban, q̛abitan ac̛an",Phonemic
14-280-526-3,lakk1252,Lak (Shali dialect),1928,кьабитан ацIан,CyrillTrans,"cease, stop",,,"bac̛an ban, q̛abitan ac̛an",Phonemic
14-270-526-1,lakk1252,Lak (Shali dialect),1766,къуртал дан,CyrillTrans,finish,,,Gurtal dan,Phonemic
14-260-526-1,lakk1252,Lak (Shali dialect),743,дух лаган,CyrillTrans,end (temporal),,,dux lagan,Phonemic
14-252-526-1,lakk1252,Lak (Shali dialect),1186,лахъи лаган,CyrillTrans,"last, endure",,,laqi lagan,Phonemic
14-250-526-1,lakk1252,Lak (Shali dialect),1806,байбишин,CyrillTrans,"begin, beginning",,,"baybišin, daydix̌u",Phonemic
14-250-526-3,lakk1252,Lak (Shali dialect),1806,дайдихьу,CyrillTrans,"begin, beginning",,,"baybišin, daydix̌u",Phonemic
14-240-526-1,lakk1252,Lak (Shali dialect),425,чІал дан,CyrillTrans,"retard, delay",,,č̛al dan,Phonemic
14-230-526-1,lakk1252,Lak (Shali dialect),754,анавар хьун,CyrillTrans,"hasten, hurry",,,"anawar x̌un, diri buk̄an",Phonemic
14-230-526-3,lakk1252,Lak (Shali dialect),754,дири буккан,CyrillTrans,"hasten, hurry",,,"anawar x̌un, diri buk̄an",Phonemic
14-220-526-1,lakk1252,Lak (Shali dialect),701,хІаллихсса,CyrillTrans,slow,,,ћallixs̄a,Phonemic
14-210-526-1,lakk1252,Lak (Shali dialect),1631,анаварсса,CyrillTrans,"swift, fast, quick",,,anawars̄a,Phonemic
14-190-526-1,lakk1252,Lak (Shali dialect),1963,чара бакъа,CyrillTrans,immediately,,,"čara baGa, anawarnu",Phonemic
14-190-526-3,lakk1252,Lak (Shali dialect),1963,анаварну,CyrillTrans,immediately,,,"čara baGa, anawarnu",Phonemic
14-180-526-1,lakk1252,Lak (Shali dialect),1376,цІана,CyrillTrans,now,,,c̛ana,Phonemic
14-170-526-1,lakk1252,Lak (Shali dialect),477,чІалну,CyrillTrans,late,,,č̛alnu,Phonemic
14-160-526-1,lakk1252,Lak (Shali dialect),672,ччяни,CyrillTrans,early,,,č̄aˤni,Phonemic
14-150-526-1,lakk1252,Lak (Shali dialect),1229,хъунав,CyrillTrans,old,,,"qunaw, quxs̄a, qus̄a",Phonemic
14-150-526-3,lakk1252,Lak (Shali dialect),1229,хъухсса,CyrillTrans,old,,,"qunaw, quxs̄a, qus̄a",Phonemic
14-150-526-5,lakk1252,Lak (Shali dialect),1229,хъусса,CyrillTrans,old,,,"qunaw, quxs̄a, qus̄a",Phonemic
14-140-526-1,lakk1252,Lak (Shali dialect),1207,жагьилсса,CyrillTrans,young,,,žahils̄a,Phonemic
14-120-526-1,lakk1252,Lak (Shali dialect),1789,замана,CyrillTrans,age,,,"zamana, oˤrmu, aˤsir",Phonemic
14-120-526-3,lakk1252,Lak (Shali dialect),1789,оьрму,CyrillTrans,age,,,"zamana, oˤrmu, aˤsir",Phonemic
