"Type","SumEntropy"
"True","0.512617125108436"
"Perm","0.795381735466403"
"Perm","0.785010357554892"
"Perm","0.824794046561022"
"Perm","0.81969334843786"
"Perm","0.812914388131288"
"Perm","0.799394668226724"
"Perm","0.836896509667196"
"Perm","0.809590931669212"
"Perm","0.772897044408779"
"Perm","0.805660411671376"
"Perm","0.80011223925355"
"Perm","0.803141574372214"
"Perm","0.822671867369273"
"Perm","0.714932611275401"
"Perm","0.773860297540092"
"Perm","0.826600763063815"
"Perm","0.818442587074172"
"Perm","0.800138410580117"
"Perm","0.80644734975708"
"Perm","0.76440377132907"
"Perm","0.789023696548149"
"Perm","0.85224250340116"
"Perm","0.804566893537374"
"Perm","0.733461520240511"
"Perm","0.758713018983594"
"Perm","0.791923408483483"
"Perm","0.772905238357971"
"Perm","0.758201584727695"
"Perm","0.783211667135278"
"Perm","0.860723763444206"
"Perm","0.824391707732835"
"Perm","0.82695068046695"
"Perm","0.789087172930375"
"Perm","0.833017642144523"
"Perm","0.811072451589687"
"Perm","0.816775479300044"
"Perm","0.731677528570209"
"Perm","0.82907237331756"
"Perm","0.833505973868541"
"Perm","0.830596634149662"
"Perm","0.820784373759728"
"Perm","0.772092373013649"
"Perm","0.802866369164779"
"Perm","0.851207626198625"
"Perm","0.753854387625779"
"Perm","0.763354289443979"
"Perm","0.787624989702672"
"Perm","0.800368685164184"
"Perm","0.78404675335053"
"Perm","0.802102203244477"
"Perm","0.776279597802437"
"Perm","0.790785462730248"
"Perm","0.807532428638874"
"Perm","0.745551716179618"
"Perm","0.818320963855583"
"Perm","0.81988988870937"
"Perm","0.795114261549502"
"Perm","0.83698599729229"
"Perm","0.804013613239295"
"Perm","0.856456988956317"
"Perm","0.773192732592702"
"Perm","0.809220289414962"
"Perm","0.746257470185484"
"Perm","0.811482468680094"
"Perm","0.831978718000698"
"Perm","0.85551251230555"
"Perm","0.82708947218779"
"Perm","0.804662130638813"
"Perm","0.822942560871414"
"Perm","0.777855520536937"
"Perm","0.80078404759821"
"Perm","0.803229235800153"
"Perm","0.762863841221479"
"Perm","0.801495036887975"
"Perm","0.853485199812888"
"Perm","0.748228126560689"
"Perm","0.786978199983012"
"Perm","0.820017908568737"
"Perm","0.798671611714567"
"Perm","0.80326748204645"
"Perm","0.78939142473297"
"Perm","0.812011717009177"
"Perm","0.80463679758703"
"Perm","0.793026500858419"
"Perm","0.704920092908829"
"Perm","0.818496726487115"
"Perm","0.81616781376822"
"Perm","0.774344123498037"
"Perm","0.820479959242495"
"Perm","0.787390748234557"
"Perm","0.806394929293009"
"Perm","0.765084249743185"
"Perm","0.788918318719031"
"Perm","0.8253514946358"
"Perm","0.836390214568438"
"Perm","0.771741631906501"
"Perm","0.842098698938129"
"Perm","0.804421616040668"
"Perm","0.818354648702018"
"Perm","0.813164719472769"
"Perm","0.819470598983101"
"Perm","0.801872096933236"
"Perm","0.807583892734074"
"Perm","0.803734654347934"
"Perm","0.769564794080202"
"Perm","0.814602523115137"
"Perm","0.756237851582384"
"Perm","0.813980029124019"
"Perm","0.806046469431648"
"Perm","0.757967389132128"
"Perm","0.823553338784191"
"Perm","0.816672920331077"
"Perm","0.791891686794834"
"Perm","0.783892846148162"
"Perm","0.786549279699606"
"Perm","0.841188678250876"
"Perm","0.825238199854921"
"Perm","0.822713113366574"
"Perm","0.82304028893956"
"Perm","0.787502505054138"
"Perm","0.781478101303185"
"Perm","0.816441052241574"
"Perm","0.823956257497159"
"Perm","0.84383879167074"
"Perm","0.799337645260964"
"Perm","0.76964859594207"
"Perm","0.826618141844362"
"Perm","0.775650932698"
"Perm","0.843392396412498"
"Perm","0.812432248265914"
"Perm","0.808022860714544"
"Perm","0.830866873325317"
"Perm","0.845419436069322"
"Perm","0.797725840322872"
"Perm","0.760408499379268"
"Perm","0.800819110028957"
"Perm","0.791527302980989"
"Perm","0.770685966040687"
"Perm","0.761456631241969"
"Perm","0.77948295915501"
"Perm","0.760044694232645"
"Perm","0.797203256275608"
"Perm","0.793097795389046"
"Perm","0.828627292639214"
"Perm","0.773737378267321"
"Perm","0.797913788328825"
"Perm","0.810095272794338"
"Perm","0.813085068820658"
"Perm","0.831303568226938"
"Perm","0.781740738423754"
"Perm","0.77199548387416"
"Perm","0.793607190148979"
"Perm","0.763603691505123"
"Perm","0.839538431980218"
"Perm","0.762734055392293"
"Perm","0.783295093056258"
"Perm","0.801425585012711"
"Perm","0.815806338430868"
"Perm","0.790459541322115"
"Perm","0.774133207724683"
"Perm","0.780954793891551"
"Perm","0.802659340866329"
"Perm","0.794708396416455"
"Perm","0.818489758100571"
"Perm","0.780557841615506"
"Perm","0.823876478316036"
"Perm","0.767338643892972"
"Perm","0.825062849291393"
"Perm","0.782912630536758"
"Perm","0.741650723022463"
"Perm","0.810999728043888"
"Perm","0.768376288974694"
"Perm","0.788210564772672"
"Perm","0.751014539939796"
"Perm","0.840464306338222"
"Perm","0.819785288513723"
"Perm","0.770557317606821"
"Perm","0.821226840069862"
"Perm","0.770262273177933"
"Perm","0.805753685766551"
"Perm","0.741768767285328"
"Perm","0.822147571474236"
"Perm","0.808647445939351"
"Perm","0.851471936005954"
"Perm","0.818828404500283"
"Perm","0.837653443037001"
"Perm","0.758602095424411"
"Perm","0.811656629823388"
"Perm","0.737969347110863"
"Perm","0.84124624678884"
"Perm","0.822122537409597"
"Perm","0.796258198491087"
"Perm","0.81643321881827"
"Perm","0.811105209233479"
"Perm","0.652310952742969"
"Perm","0.787760209668667"
"Perm","0.804030057704157"
"Perm","0.788629183992458"
"Perm","0.847633426840245"
"Perm","0.829206224152181"
"Perm","0.812268413933926"
"Perm","0.796052615737853"
"Perm","0.768980854583726"
"Perm","0.824185879707251"
"Perm","0.829644225636833"
"Perm","0.803827922220606"
"Perm","0.789081524199959"
"Perm","0.815030359285207"
"Perm","0.813455216564364"
"Perm","0.778566914576968"
"Perm","0.778446789983707"
"Perm","0.695823906222638"
"Perm","0.84054506215394"
"Perm","0.799624839283011"
"Perm","0.800213938807553"
"Perm","0.800348892020258"
"Perm","0.81829205287783"
"Perm","0.830015084905449"
"Perm","0.785172951299256"
"Perm","0.832438542865513"
"Perm","0.822676302184438"
"Perm","0.836655246459498"
"Perm","0.720972151275744"
"Perm","0.783045569527651"
"Perm","0.833199080225473"
"Perm","0.767629760792329"
"Perm","0.811040797777271"
"Perm","0.80258397581939"
"Perm","0.775422701003445"
"Perm","0.79578921024153"
"Perm","0.824774692952356"
"Perm","0.737792591491157"
"Perm","0.760939035155002"
"Perm","0.810507089071399"
"Perm","0.800561872159857"
"Perm","0.743766732094983"
"Perm","0.803689611342789"
"Perm","0.788984215688537"
"Perm","0.764508285486917"
"Perm","0.801199916014299"
"Perm","0.827987922802285"
"Perm","0.828416050877715"
"Perm","0.83300893439414"
"Perm","0.791085627802655"
"Perm","0.783460254547846"
"Perm","0.769771581239653"
"Perm","0.712399028428312"
"Perm","0.747986787110422"
"Perm","0.749906732826177"
"Perm","0.78561232016058"
"Perm","0.848987326570697"
"Perm","0.823538582903385"
"Perm","0.778563866582146"
"Perm","0.78493829752782"
"Perm","0.796655808832204"
"Perm","0.810189337985744"
"Perm","0.796907085675759"
"Perm","0.825383124421462"
"Perm","0.833413139803837"
"Perm","0.813481407359138"
"Perm","0.807140571370617"
"Perm","0.764998385507343"
"Perm","0.827299591372939"
"Perm","0.794291487129839"
"Perm","0.684135620615115"
"Perm","0.789545622608197"
"Perm","0.820773023433211"
"Perm","0.82484953147285"
"Perm","0.803169271643409"
"Perm","0.756206595177895"
"Perm","0.767624919239559"
"Perm","0.791093622139737"
"Perm","0.823627338929052"
"Perm","0.794884431954904"
"Perm","0.769312497416099"
"Perm","0.777405569636882"
"Perm","0.794633028683259"
"Perm","0.847757162882583"
"Perm","0.830600970582651"
"Perm","0.785936559711936"
"Perm","0.748696694649107"
"Perm","0.801034747511974"
"Perm","0.794236767871214"
"Perm","0.789862486934622"
"Perm","0.782327042952145"
"Perm","0.783287829841029"
"Perm","0.843032459350644"
"Perm","0.848528801882692"
"Perm","0.836806980208127"
"Perm","0.848943311110516"
"Perm","0.76024516438965"
"Perm","0.793212621118693"
"Perm","0.78068138157016"
"Perm","0.771930547337889"
"Perm","0.792557016998531"
"Perm","0.812962304649915"
"Perm","0.75705302117139"
"Perm","0.808443651651681"
"Perm","0.788303124271482"
"Perm","0.806202821909801"
"Perm","0.807289958073512"
"Perm","0.859988330306219"
"Perm","0.849534268574107"
"Perm","0.85114069433614"
"Perm","0.805308302578689"
"Perm","0.752591094734691"
"Perm","0.822856686707727"
"Perm","0.858821226555255"
"Perm","0.812353230811445"
"Perm","0.83614334369211"
"Perm","0.808953451528497"
"Perm","0.82814276849076"
"Perm","0.807600537794047"
"Perm","0.828008819035488"
"Perm","0.740605585592287"
"Perm","0.801634820529247"
"Perm","0.826823588946426"
"Perm","0.807014882290349"
"Perm","0.816202740165203"
"Perm","0.832986557647238"
"Perm","0.767347123396324"
"Perm","0.792112262012897"
"Perm","0.828794091767011"
"Perm","0.819486922075914"
"Perm","0.779122870364888"
"Perm","0.649840881056139"
"Perm","0.79245928853085"
"Perm","0.832073938486989"
"Perm","0.797914601731074"
"Perm","0.812381079078363"
"Perm","0.813774398782293"
"Perm","0.805501697998455"
"Perm","0.765563855452767"
"Perm","0.829391811581538"
"Perm","0.825862703440139"
"Perm","0.810020586794358"
"Perm","0.803554648281721"
"Perm","0.825629620985483"
"Perm","0.844586490360308"
"Perm","0.82953493133669"
"Perm","0.78770827061555"
"Perm","0.788821848146639"
"Perm","0.795214760488378"
"Perm","0.794528724836743"
"Perm","0.82376005521057"
"Perm","0.805144313758065"
"Perm","0.785095393933662"
"Perm","0.797226186699313"
"Perm","0.795407542258006"
"Perm","0.765382658631747"
"Perm","0.764373014992956"
"Perm","0.769335512929402"
"Perm","0.792166106528889"
"Perm","0.826782777139935"
"Perm","0.731962534301673"
"Perm","0.846626431520681"
"Perm","0.76985961646437"
"Perm","0.789637766170466"
"Perm","0.811627308095245"
"Perm","0.815969071071861"
"Perm","0.779976003970938"
"Perm","0.850352228213697"
"Perm","0.81390947415639"
"Perm","0.816904319400359"
"Perm","0.810056025441704"
"Perm","0.771628668283756"
"Perm","0.789643734324433"
"Perm","0.803921148985277"
"Perm","0.837939340830877"
"Perm","0.818433144987311"
"Perm","0.858657290628112"
"Perm","0.773936778417164"
"Perm","0.783668231487337"
"Perm","0.838956449427116"
"Perm","0.825770085460838"
"Perm","0.829752990489268"
"Perm","0.773476693686052"
"Perm","0.799329218650475"
"Perm","0.805309107334185"
"Perm","0.748074139429655"
"Perm","0.81278477667079"
"Perm","0.799859105103807"
"Perm","0.811451345926009"
"Perm","0.793847956292699"
"Perm","0.772146375607495"
"Perm","0.809983108077169"
"Perm","0.810210251084176"
"Perm","0.842912191445688"
"Perm","0.790191199213868"
"Perm","0.737180788076631"
"Perm","0.819842911970333"
"Perm","0.781290997122002"
"Perm","0.846576265534386"
"Perm","0.808758567095585"
"Perm","0.813257746159977"
"Perm","0.839692325279072"
"Perm","0.805259224953955"
"Perm","0.795033779293894"
"Perm","0.855053032279812"
