"Type","SumEntropy"
"True","0.555073350501135"
"Perm","0.648966059088656"
"Perm","0.65001242105485"
"Perm","0.634723656331814"
"Perm","0.648184040457346"
"Perm","0.643656912162842"
"Perm","0.630837570641982"
"Perm","0.648626424282196"
"Perm","0.649806732183337"
"Perm","0.642762028570968"
"Perm","0.647788494661533"
"Perm","0.642412746381785"
"Perm","0.657151041995721"
"Perm","0.648595007864216"
"Perm","0.655590231595224"
"Perm","0.630148101355321"
"Perm","0.634349817107462"
"Perm","0.660318406845528"
"Perm","0.648667129428373"
"Perm","0.653017930361083"
"Perm","0.633188716423809"
"Perm","0.637011156853855"
"Perm","0.632218681163754"
"Perm","0.640817474454071"
"Perm","0.634302433080786"
"Perm","0.646163746162973"
"Perm","0.640009354085012"
"Perm","0.646452475910622"
"Perm","0.638590790336219"
"Perm","0.640045404087212"
"Perm","0.653361532651937"
"Perm","0.642722076733093"
"Perm","0.639128469191382"
"Perm","0.634648925841486"
"Perm","0.640566780774885"
"Perm","0.664167442130058"
"Perm","0.650300952628426"
"Perm","0.639179644110382"
"Perm","0.637487095496666"
"Perm","0.63329504324438"
"Perm","0.641914734085367"
"Perm","0.656725137875529"
"Perm","0.640728776991737"
"Perm","0.656072584139126"
"Perm","0.66283596626638"
"Perm","0.65316685896798"
"Perm","0.656608570329842"
"Perm","0.643220444259787"
"Perm","0.643630131297869"
"Perm","0.645842660105886"
"Perm","0.656579651529007"
"Perm","0.632744691511688"
"Perm","0.639963510683224"
"Perm","0.661750676654759"
"Perm","0.641494411247922"
"Perm","0.647620165245467"
"Perm","0.657806273815551"
"Perm","0.64538647749637"
"Perm","0.643287491656494"
"Perm","0.640836628490449"
"Perm","0.658125991107406"
"Perm","0.631625561452522"
"Perm","0.639091684545376"
"Perm","0.644766550315531"
"Perm","0.640306877159544"
"Perm","0.651808763650322"
"Perm","0.669481181686851"
"Perm","0.639912378496855"
"Perm","0.648033322865329"
"Perm","0.64865289351781"
"Perm","0.641014948405575"
"Perm","0.63797201520543"
"Perm","0.65006267514647"
"Perm","0.637430891827199"
"Perm","0.652241848680765"
"Perm","0.649842274005133"
"Perm","0.644988882433274"
"Perm","0.641714561886487"
"Perm","0.642829256116001"
"Perm","0.649951475109555"
"Perm","0.646816166196155"
"Perm","0.644319917830796"
"Perm","0.64456781397234"
"Perm","0.638339933712624"
"Perm","0.637556712205769"
"Perm","0.640610193109994"
"Perm","0.643314926374016"
"Perm","0.653030609399693"
"Perm","0.634136061183464"
"Perm","0.643035087788387"
"Perm","0.650802364368645"
"Perm","0.642356374370749"
"Perm","0.662834796393181"
"Perm","0.629263139419306"
"Perm","0.648557220048873"
"Perm","0.655138337891321"
"Perm","0.641694099871282"
"Perm","0.627789060089314"
"Perm","0.636203541363793"
"Perm","0.650861863770901"
"Perm","0.651958665434259"
"Perm","0.664419863592654"
"Perm","0.649113287469216"
"Perm","0.646721393490869"
"Perm","0.650518522614094"
"Perm","0.670604902736812"
"Perm","0.641114043262699"
"Perm","0.639566906889005"
"Perm","0.634422435564777"
"Perm","0.637211884099574"
"Perm","0.637189777770849"
"Perm","0.663103223844861"
"Perm","0.646486784650135"
"Perm","0.647466185823077"
"Perm","0.638090825486748"
"Perm","0.668686034250907"
"Perm","0.647999052421609"
"Perm","0.638002851390963"
"Perm","0.642403534922192"
"Perm","0.661587824368739"
"Perm","0.640161693135787"
"Perm","0.657353768452314"
"Perm","0.657514577151335"
"Perm","0.631394271822311"
"Perm","0.657144443328336"
"Perm","0.636590091814488"
"Perm","0.638120586375129"
"Perm","0.666433705888279"
"Perm","0.653280827821232"
"Perm","0.640357149888386"
"Perm","0.638166017661645"
"Perm","0.639834667768168"
"Perm","0.657918674539282"
"Perm","0.663170648182388"
"Perm","0.634220690803627"
"Perm","0.634629826419075"
"Perm","0.631194685892134"
"Perm","0.662266291045609"
"Perm","0.636542957566068"
"Perm","0.637884777595795"
"Perm","0.646578336173746"
"Perm","0.652073150591687"
"Perm","0.66516957410213"
"Perm","0.652050758100149"
"Perm","0.644291771591843"
"Perm","0.640870470434839"
"Perm","0.635683700080694"
"Perm","0.652817881522836"
"Perm","0.644345762650508"
"Perm","0.646958501324575"
"Perm","0.639707821419909"
"Perm","0.632834599402481"
"Perm","0.642756308143328"
"Perm","0.639582106684879"
"Perm","0.642169106076372"
"Perm","0.659963016192634"
"Perm","0.64779208583357"
"Perm","0.634695736320057"
"Perm","0.637494251706752"
"Perm","0.635101994761216"
"Perm","0.645140035203853"
"Perm","0.627303971297255"
"Perm","0.642069490169134"
"Perm","0.636798266518307"
"Perm","0.644419550592064"
"Perm","0.656359447216485"
"Perm","0.640601654442535"
"Perm","0.642409800946969"
"Perm","0.650106743392716"
"Perm","0.633734009351668"
"Perm","0.638280933818915"
"Perm","0.654857765984014"
"Perm","0.630879196202803"
"Perm","0.630982679116493"
"Perm","0.649035403864141"
"Perm","0.637283824487965"
"Perm","0.660952735340426"
"Perm","0.632235673364903"
"Perm","0.649823797369975"
"Perm","0.645449715852386"
"Perm","0.653504744097007"
"Perm","0.633366323327997"
"Perm","0.638080944344893"
"Perm","0.648180138578959"
"Perm","0.625299573518927"
"Perm","0.645404011697393"
"Perm","0.642211551275873"
"Perm","0.660735149044554"
"Perm","0.634706601925279"
"Perm","0.640247263976125"
"Perm","0.643218183300584"
"Perm","0.660339133384029"
"Perm","0.648156843108606"
"Perm","0.624095379554099"
"Perm","0.66424124943329"
"Perm","0.645045931029576"
"Perm","0.644398152824617"
"Perm","0.636500463697624"
"Perm","0.64786829360625"
"Perm","0.639234674204501"
"Perm","0.643468944343022"
"Perm","0.65820287883331"
"Perm","0.644646506005416"
"Perm","0.653517806859791"
"Perm","0.634356851451573"
"Perm","0.632864525612015"
"Perm","0.636187004301422"
"Perm","0.644234236550296"
"Perm","0.633065269673368"
"Perm","0.648379765692099"
"Perm","0.6474964960374"
"Perm","0.651048660091035"
"Perm","0.643309374688753"
"Perm","0.634287226412402"
"Perm","0.635483715560195"
"Perm","0.639846601372537"
"Perm","0.637585253571727"
"Perm","0.665427950475834"
"Perm","0.645545179244752"
"Perm","0.641624837397397"
"Perm","0.634907787809117"
"Perm","0.659316454705179"
"Perm","0.622383602445078"
"Perm","0.655464533904043"
"Perm","0.629854807010257"
"Perm","0.624628182888698"
"Perm","0.627225416490056"
"Perm","0.639365844536318"
"Perm","0.638561170844762"
"Perm","0.655045070207927"
"Perm","0.650067134877643"
"Perm","0.653262327355469"
"Perm","0.632668550075018"
"Perm","0.65093150702135"
"Perm","0.633482125551141"
"Perm","0.635420641159232"
"Perm","0.642839663128272"
"Perm","0.665496016801702"
"Perm","0.636337531153674"
"Perm","0.635369203954004"
"Perm","0.637187966550109"
"Perm","0.63911618323048"
"Perm","0.647122528619938"
"Perm","0.63454852830182"
"Perm","0.659556548098103"
"Perm","0.630020123883888"
"Perm","0.629178236533927"
"Perm","0.649887866319691"
"Perm","0.634514484864589"
"Perm","0.644513473015866"
"Perm","0.632965895784692"
"Perm","0.647373457834492"
"Perm","0.628255362486876"
"Perm","0.645116208941907"
"Perm","0.650269711309732"
"Perm","0.641677500310645"
"Perm","0.665516236478791"
"Perm","0.634044038464195"
"Perm","0.647992191438086"
"Perm","0.658843815879063"
"Perm","0.67293933519834"
"Perm","0.63482925561954"
"Perm","0.650640029062294"
"Perm","0.626792482394415"
"Perm","0.6575250333736"
"Perm","0.633754406765248"
"Perm","0.652442726111846"
"Perm","0.642240290004605"
"Perm","0.64176015659065"
"Perm","0.645437762783257"
"Perm","0.639186147705926"
"Perm","0.659688076140238"
"Perm","0.623322172146895"
"Perm","0.641023929507335"
"Perm","0.647614193504821"
"Perm","0.641373852011602"
"Perm","0.648335825334441"
"Perm","0.640744404459863"
"Perm","0.649947953015076"
"Perm","0.638374697544629"
"Perm","0.63359384253307"
"Perm","0.658641007438928"
"Perm","0.634361529402305"
"Perm","0.656703185692872"
"Perm","0.642557682754903"
"Perm","0.645727453991683"
"Perm","0.653718380001264"
"Perm","0.656346463435891"
"Perm","0.649543566879353"
"Perm","0.672239954657209"
"Perm","0.659448074893231"
"Perm","0.652443384108736"
"Perm","0.637676108177081"
"Perm","0.636594491938661"
"Perm","0.656153962552354"
"Perm","0.639122273464549"
"Perm","0.644879063774225"
"Perm","0.637508999590776"
"Perm","0.645663634369513"
"Perm","0.651684184473577"
"Perm","0.635106771329099"
"Perm","0.643371579459715"
"Perm","0.635457742017007"
"Perm","0.647522605023907"
"Perm","0.654268387279937"
"Perm","0.648659244485242"
"Perm","0.652730637434248"
"Perm","0.65276090643082"
"Perm","0.654210266118934"
"Perm","0.652940172375909"
"Perm","0.632685604879293"
"Perm","0.652284587794313"
"Perm","0.640007447704992"
"Perm","0.639706579317519"
"Perm","0.639762114386007"
"Perm","0.647580630270086"
"Perm","0.660442322636719"
"Perm","0.635951983236314"
"Perm","0.646641153499059"
"Perm","0.649763599537799"
"Perm","0.645037318445045"
"Perm","0.634877803997237"
"Perm","0.649143862705796"
"Perm","0.640817850716936"
"Perm","0.670514555086139"
"Perm","0.641781131251595"
"Perm","0.633075244264843"
"Perm","0.658914573003954"
"Perm","0.640293898162175"
"Perm","0.640826419505554"
"Perm","0.637753456600713"
"Perm","0.649516665041091"
"Perm","0.633208243292772"
"Perm","0.647084882359459"
"Perm","0.66512143903283"
"Perm","0.637441594174293"
"Perm","0.652860335468007"
"Perm","0.642438700559954"
"Perm","0.65487966847123"
"Perm","0.644444652012436"
"Perm","0.643784209683785"
"Perm","0.639824816402697"
"Perm","0.635874211951349"
"Perm","0.655308570985092"
"Perm","0.646979735412502"
"Perm","0.639845109579588"
"Perm","0.635031694433562"
"Perm","0.645220345766877"
"Perm","0.653370268120585"
"Perm","0.654524404189096"
"Perm","0.638631930943041"
"Perm","0.649950958952821"
"Perm","0.649536530913689"
"Perm","0.648424758307237"
"Perm","0.625172170551288"
"Perm","0.636395441097861"
"Perm","0.635299653647625"
"Perm","0.631165712436297"
"Perm","0.630819319101822"
"Perm","0.659406719667815"
"Perm","0.644719742186424"
"Perm","0.636096468146644"
"Perm","0.633542920680569"
"Perm","0.650146581145342"
"Perm","0.662814223247209"
"Perm","0.633079948901084"
"Perm","0.635405144878144"
"Perm","0.651827387428687"
"Perm","0.639315023270018"
"Perm","0.64595677242165"
"Perm","0.632936421530414"
"Perm","0.62527710072056"
"Perm","0.639995349189492"
"Perm","0.653976896586463"
"Perm","0.639585994932336"
"Perm","0.629210147582072"
"Perm","0.635966590445647"
"Perm","0.639218299859205"
"Perm","0.650002563282517"
"Perm","0.655632788629431"
"Perm","0.662523147643984"
"Perm","0.65149669999449"
"Perm","0.647809144109464"
"Perm","0.647648081121939"
"Perm","0.636494528278161"
"Perm","0.671890998887383"
"Perm","0.637677613605395"
"Perm","0.640137474371502"
"Perm","0.651882824621039"
"Perm","0.653437880219471"
"Perm","0.638807929019367"
"Perm","0.639098197258267"
"Perm","0.651450965475762"
"Perm","0.638969547872452"
"Perm","0.649328512339134"
"Perm","0.642283103804198"
"Perm","0.633253685441751"
